original_entry,page_num,doc_page_num,opening_bits,author(s),title,format,little_bits,publisher,date,flagged,catalogue_year
"Making of a Soldier (The); or, How the lad went away. 18mo. 6} x 4, pp. 128, bds. Is. net SIMPKIN, Jan, 16",144,152,,,"Making of a Soldier (The); or, How the lad went away.",18mo.,"6} x 4, pp. 128, bds. Is. net",SIMPKIN,Jan. 16,False,1916
"Making of an officer. By“C.N.” Cr. 8vo. 71 x 5, pp. 88, is. net HODDER & S., Sep. 16",144,152,,,Making of an officer. By“C.N.”,Cr. 8vo.,"71 x 5, pp. 88, is. net",HODDER & S.,Sep. 16,False,1916
"Malcolm (Fiona)—My fairyland : a child's own visions. Illus. by Florence Anderson. 4to. gtx 7), pp. 85, 28. 6d. net ..HARRAP, July 16",144,152,,Malcolm (Fiona),My fairyland : a child's own visions. Illus. by Florence Anderson.,4to.,"gtx 7), pp. 85, 28. 6d. net ..",HARRAP,July 16,False,1916
"Malot (Lucas)-Damaris. Cr. 8vo. 8 X 5, pp. 316, 6s. .HUTCHINSON, Aug. 16",144,152,,Malot (Lucas),Damaris.,Cr. 8vo.,"8 X 5, pp. 316, 6s.",HUTCHINSON,Aug. 16,False,1916
"Mallkl law : summary fr. French tr. of the Mukhtasar of Sidi Khalil, w. notes and bibliog. by F. H. Ruxton. 8vo., pp. 420, 155. net LUZAC, May 16",144,152,,,"Mallkl law : summary fr. French tr. of the Mukhtasar of Sidi Khalil, w. notes and bibliog. by F. H. Ruxton.",8vo.,"pp. 420, 155. net",LUZAC,May 16,False,1916
"Malim (H.)-King Arthur: stories fr. Idylls of the King,"" by Tennyson, rewr. in prose. Illus. Cr. 8vo. 77 x 41, pp. 110, 12 annas. (Stories retold for Indian students) MILFORD, July 16",144,152,,Malim (H.),"King Arthur: stories fr. Idylls of the King,"" by Tennyson, rewr. in prose. Illus.",Cr. 8vo.,"77 x 41, pp. 110, 12 annas. (Stories retold for Indian students)",MILFORD,July 16,False,1916
"Malloson (Miles) Cranks and common sense. Pp. 14, 3d. .HENDERSONS, Aug. 16",144,152,,Malloson (Miles),Cranks and common sense.,,"Pp. 14, 3d. .",HENDERSONS,Aug. 16,False,1916
"Malleson (Miles)—The Little white thought : a fantastic scrap. 71 X 5, pp. 24, 7d. HENDERSONS, Apr. 16",144,152,,Malleson (Miles),The Little white thought : a fantastic scrap.,,"71 X 5, pp. 24, 7d.",HENDERSONS,Apr. 16,False,1916
"Malleson (Miles)—Paddly Pools, a little fairy play. Cr. 8vo., swd. 7d., HENDERSONS, July 16",144,152,,Malleson (Miles),"Paddly Pools, a little fairy play.",Cr. 8vo.,"swd. 7d.,",HENDERSONS,July 16,False,1916
"Malleson (Miles)-Youth : a play in three acts. Cr. 8vo. 77 x 53, pp. 82, swd. is. net HENDERSONS, Jan. 16",144,152,,Malleson (Miles),Youth : a play in three acts.,Cr. 8vo.,"77 x 53, pp. 82, swd. is. net",HENDERSONS,Jan. 16,False,1916
"Mallet (Christian)—Impressions and experiences of a French trooper, 1914-1915. Cr. 8vo. 78 x 5, pp. 144, 35. 6d. net CONSTABLE, May 16",144,152,,Mallet (Christian),"Impressions and experiences of a French trooper, 1914-1915.",Cr. 8vo.,"78 x 5, pp. 144, 35. 6d. net",CONSTABLE,May 16,False,1916
"Mallock (W. H.)-In an enchanted island ; or, A Winter's retreat in Cyprus. Cheap ed. 18mo. 63 X 4, pp. 382, is. net .NELSON, May 16",144,152,,Mallock (W. H.),"In an enchanted island ; or, A Winter's retreat in Cyprus. Cheap ed.",18mo.,"63 X 4, pp. 382, is. net .",NELSON,May 16,False,1916
"summer Manchester Egyptian and Oriental Society- Journal, 1915-1916. Ryl. 8vo., swd. 58. net ..LONGMANS, Dec. 16",145,153,summer,,"Manchester Egyptian and Oriental Society- Journal, 1915-1916.","Ryl. 8vo.,",swd. 58. net ..,LONGMANS,Dec. 16,False,1916
"Mandell (C. C.) and Shanks (E.)-Hilaire Belloc. With an intro. by G. K. Chesterton. I2mo. 6** 41, pp. 143, 25. 6d, net.. METHUEN, Jan. 16",145,153,,Mandell (C. C.) and Shanks (E.),Hilaire Belloc. With an intro. by G. K. Chesterton.,I2mo.,"6** 41, pp. 143, 25. 6d, net..",METHUEN,Jan. 16,False,1916
"Manhar Kooverba-Lady Hardinge of Penshurst, C.I., Vice-Reine of India : a tribute to her memory. 81 x 54, pp. 63, priv. pr. (Richmond) R. W. SIMPSON, May 16",145,153,,Manhar Kooverba,"Lady Hardinge of Penshurst, C.I., Vice-Reine of India : a tribute to her memory.",,"81 x 54, pp. 63, priv. pr. (Richmond)",R. W. SIMPSON,May 16,False,1916
"Manilius (Marcus)--M. Manilii Astronomicon. Liber Tertius. Recensuit et Enarravit A. E. Housman. 81 x 54, pp. 100, 4s. 6d. net RICHARDS, Apr. 16",145,153,,Manilius (Marcus),M. Manilii Astronomicon. Liber Tertius. Recensuit et Enarravit A. E. Housman.,,"81 x 54, pp. 100, 4s. 6d. net",RICHARDS,Apr. 16,False,1916
"Mann (Ludovic Maclellan)-Archaic sculpturings : notes on art, philosophy, and religion in Britain, 2000 B.C. to 900 A.D. Ryl. 8vo. 9£ x 58, pp. 52, 25. 6d. net ..W. HODGE, Dec. 15",145,153,,Mann (Ludovic Maclellan),"Archaic sculpturings : notes on art, philosophy, and religion in Britain, 2000 B.C. to 900 A.D.",Ryl. 8vo.,"9£ x 58, pp. 52, 25. 6d. net ..",W. HODGE,Dec. 15,False,1916
"Mann (Mary E.)-In shade. 8vo. 97 x 61, pp. 94, swd. 3d. net. (“ Weekly Tele- graph"" Novels) “WEEKLY TELEGRAPH,""Apr. 16",145,153,,Mann (Mary E.),In shade.,8vo.,"97 x 61, pp. 94, swd. 3d. net. (“ Weekly Tele- graph"" Novels)",WEEKLY TELEGRAPH,Apr. 16,False,1916
"Mann (Mary E.) When a man marries. Cr. 8vo. 71 x 5, pp. 320, 6s....... HODDER & S., Jan. 16",145,153,,Mann (Mary E.),When a man marries.,Cr. 8vo.,"71 x 5, pp. 320, 6s.......",HODDER & S.,Jan. 16,False,1916
"Mann (Thomas)—Royal Highness. Trans. by A. Cecil Curtis. Cr. 8vo. 74 x 5, pp. 372, 6s. SIDGWICK & J., June 16",145,153,,Mann (Thomas),Royal Highness. Trans. by A. Cecil Curtis.,Cr. 8vo.,"74 x 5, pp. 372, 6s.",SIDGWICK & J.,June 16,False,1916
"Mann (W. Mortlake)--Physical drill for Home Defence corps. 18mo. 64 x 4, pp. 34, swd. 6d. net HARRISON, Jan. 16",145,153,,Mann (W. Mortlake),Physical drill for Home Defence corps.,18mo.,"64 x 4, pp. 34, swd. 6d. net",HARRISON,Jan. 16,False,1916
"Manners (Clifford)-Economies: real and practical; How to spend, how not to spend. Cr. 8vo.7+ x 5, pp. 130, bds. Is. net ......NEWNES, Feb. 16",145,153,,Manners (Clifford),"Economies: real and practical; How to spend, how not to spend.",Cr. 8vo.,"7+ x 5, pp. 130, bds. Is. net ......",NEWNES,Feb. 16,False,1916
"Manners (Hartley)—Peg o' my heart. Cr. 8vo. 71 x 4t, pp. 320, 2s.6d.net HODDER & S., July 16",145,153,,Manners (Hartley),Peg o' my heart.,Cr. 8vo.,"71 x 4t, pp. 320, 2s.6d.net",HODDER & S.,July 16,False,1916
"Manning (c. A.)-A Study of archaism in Euripides. 8vo. 9 X6, pp. 110, 5s.6d. net (Columbia Univ. Studies in classical philology) MILFORD, Sep. 16",145,153,,Manning (c. A.),A Study of archaism in Euripides.,8vo.,"9 X6, pp. 110, 5s.6d. net (Columbia Univ. Studies in classical philology)",MILFORD,Sep. 16,False,1916
"Mannooch (J. K.)–An Analysis of Sir Frederick Pollock's “Law of torts"" for students. 2nd ed. 84x51, pp. 112, 55. STEVENS, Apr. 16",145,153,,Mannooch (J. K.),"An Analysis of Sir Frederick Pollock's “Law of torts"" for students.",,"2nd ed. 84x51, pp. 112, 55.",STEVENS,Apr. 16,False,1916
"Mansfield (Charles)-Some suggestions for a boy's education before going to a preparatory school. Cr. 8vo. 73 x 51, pp. 32, swd. gd, net (Winchester) WARREN, June 16",145,153,,Mansfield (Charles),Some suggestions for a boy's education before going to a preparatory school.,Cr. 8vo.,"73 x 51, pp. 32, swd. gd, net (Winchester)",WARREN,June 16,False,1916
"Mansfield (Charlotte)—"" For Satan finds Cr. 8vo. 71 x 5, pp. 320, 5s. net HOLDEN & H., Aug. 16",145,153,,Mansfield (Charlotte),""" For Satan finds",Cr. 8vo.,"71 x 5, pp. 320, 5s. net",HOLDEN & H.,Aug. 16,False,1916
"Mantell (L.)-A Manual of motor mechanics and high efficiency tuning. W. spec. sect. on tuning carburetters. Cr. 8vo. 73 x 4*, pp. 178, Is. 60. net .TEMPLE PR., June 16",145,153,,Mantell (L.),A Manual of motor mechanics and high efficiency tuning. W. spec. sect. on tuning carburetters.,Cr. 8vo.,"73 x 4*, pp. 178, Is. 60. net .",TEMPLE PR.,June 16,False,1916
"Manual of mod. French music. Pref. by G. Jean- Aubry in French, w. Eng. tr. by Rosa New- march. Cr. 4to., pp. 60, 6d. net J. & W. CHESTER, Nov. 16",145,153,,,"Manual of mod. French music. Pref. by G. Jean- Aubry in French, w. Eng. tr. by Rosa New- march.",Cr. 4to.,"pp. 60, 6d. net",J. & W. CHESTER,Nov. 16,False,1916
"Manual of Sunday school addresses. Cr. 8vo. 73 x 5, pp. 287, 28. net ....R. SCOTT, Aug. 16",145,153,,,Manual of Sunday school addresses.,Cr. 8vo.,"73 x 5, pp. 287, 28. net ....",R. SCOTT,Aug. 16,False,1916
"MS. in a red box (The). Cr. 8vo. 7X 5, pp. 340, IS. net .LANE, Feb. 16",145,153,,,MS. in a red box (The).,Cr. 8vo.,"7X 5, pp. 340, IS. net .",LANE,Feb. 16,False,1916
"Map reading and panorama sketching. By an Instructor. 71x5, pp. 61, 3s. net SIFTON, P., Aug. 16",145,153,,,Map reading and panorama sketching. By an Instructor.,,"71x5, pp. 61, 3s. net","SIFTON, P.",Aug. 16,False,1916
"Maquarie (A.) --The meaning of love. 5X31, pp. 44, Is. net . BICKERS, Mar. 16",145,153,,Maquarie (A.),The meaning of love.,,"5X31, pp. 44, Is. net .",BICKERS,Mar. 16,False,1916
"Marchant (Bessie)-A Canadian farm mystery. Cr. 8vo. 71 X54, pp. 352, 55. .. BLACKIE, Oct. 16",145,153,,Marchant (Bessie),A Canadian farm mystery.,Cr. 8vo.,"71 X54, pp. 352, 55. ..",BLACKIE,Oct. 16,False,1916
"Marchant (Bessie)--A Girl munition worker. Cr. 8vo. 78 x 51, pp. 288, 3s. 6d. BLACKIE, Oct. 16",145,153,,Marchant (Bessie),A Girl munition worker.,Cr. 8vo.,"78 x 51, pp. 288, 3s. 6d.",BLACKIE,Oct. 16,False,1916
"Marchant (Bessie)-The Girl of the Northland. 35. (Standard ser.) FROWDE AND H. & S., Nov. 16",145,153,,Marchant (Bessie),The Girl of the Northland.,,35. (Standard ser.),FROWDE AND H. & S.,Nov. 16,False,1916
"Marchant (Bessie)-The Unknown island, Cr. 8vo. ...BLACKIE, Oct. 16",145,153,,Marchant (Bessie),"The Unknown island,",Cr. 8vo.,...,BLACKIE,Oct. 16,False,1916
"Marchant (James)--Alfred Russel Wallace : letters and reminiscences. 2 vols. Ryl. 8vo. 91 x 64, pp. 332, 300, 258. net CASSELL, Apr. 16",145,153,,Marchant (James),Alfred Russel Wallace : letters and reminiscences.,Ryl. 8vo.,"2 vols. 91 x 64, pp. 332, 300, 258. net",CASSELL,Apr. 16,False,1916
"Marchant (James)-Cradles or coffins ? Cr. 8vo. 71 x 5, pp. 96, 28. net ; swd. is. net PEARSON, Sep. 16",145,153,,Marchant (James),Cradles or coffins ?,Cr. 8vo.,"71 x 5, pp. 96, 28. net ; swd. is. net",PEARSON,Sep. 16,False,1916
". Marchant (James) ed.-Raphael Meldola : remi. niscences of his worth and work by those who knew him. W.a chronological list of his publica- tions, 1869-1915. Pref. by Rt. Hon. Lord Moulton. 7** 5), pp. 240, 55. net WILLIAMS & N., Sep. 16",146,154,.,Marchant (James) ed.,"Raphael Meldola : remi. niscences of his worth and work by those who knew him. W.a chronological list of his publica- tions, 1869-1915. Pref. by Rt. Hon. Lord Moulton.",,"7** 5), pp. 240, 55. net",WILLIAMS & N.,Sep. 16,False,1916
"Marchmont (Arthur W.)—Because of Misella. Cr. 8vo. 8 X 5, pp. 348, 6s..... CASSELL, Mar. 16",146,154,,Marchmont (Arthur W.),Because of Misella.,Cr. 8vo.,"8 X 5, pp. 348, 6s.....",CASSELL,Mar. 16,False,1916
"Marchmont (A.W.)-The Eagrave Square mystery. 18mo. 6*X41, pp. 256, 7d. net HODDER & S., Oct. 16",146,154,,Marchmont (A.W.),The Eagrave Square mystery.,18mo.,"6*X41, pp. 256, 7d. net",HODDER & S.,Oct. 16,False,1916
"March mont (Arthur W.)— The Heir to the throne. 8vo. 81x5), pp. 124, 6d. WARD, L., July 16",146,154,,March mont (Arthur W.),The Heir to the throne.,8vo.,"81x5), pp. 124, 6d.","WARD, L.",July 16,False,1916
"Marchmont (Arthur W.)--Her sentinel. Cr. 8vo. 7* * 5, pp. 344, 6s. .CASSELL, Sep. 16",146,154,,Marchmont (Arthur W.),Her sentinel.,Cr. 8vo.,"7* * 5, pp. 344, 6s. .",CASSELL,Sep. 16,False,1916
"Marchmont (Arthur W.)-When love called : a story of a ruthless vendetta. Cheap ed. 8vo. 81x5), pp. 124, swd. 60. HODDER & S., Apr. 16",146,154,,Marchmont (Arthur W.),When love called : a story of a ruthless vendetta. Cheap ed.,8vo.,"81x5), pp. 124, swd. 60.",HODDER & S.,Apr. 16,False,1916
"Marcosson (Isaac F.) and Frohman (Daniel) Charles Frohman: manager and man.W. Appreci. ation by James M. Barrie. 8vo. 84x5, pp. 439, 12s. 6d. net .LANE, Nov. 16",146,154,,Marcosson (Isaac F.) and Frohman (Daniel),Charles Frohman: manager and man.W. Appreci. ation by James M. Barrie.,8vo.,"84x5, pp. 439, 12s. 6d. net .",LANE,Nov. 16,False,1916
"Marden (Orison Swett)—The Victorious attitude. Cr. 8vo. 71 x 5, 5s. net ....HARRAP, Feb. 16",146,154,,Marden (Orison Swett),The Victorious attitude.,Cr. 8vo.,"71 x 5, 5s. net ....",HARRAP,Feb. 16,False,1916
"Marden (Orison Swet^|--The Victorious attitude. Cr. 8vo. 73 X 5, pp., 18, 35. 6d. net BELL, Oct. 16",146,154,,Marden (Orison Swet^|,The Victorious attitude.,Cr. 8vo.,"73 X 5, pp., 18, 35. 6d. net",BELL,Oct. 16,False,1916
"Margerison (John S.)-The Navy's way. Cr. 8vo. 75 x 5, pp. 187, Is. net. .DUCKWORTH, Nov. 16",146,154,,Margerison (John S.),The Navy's way.,Cr. 8vo.,"75 x 5, pp. 187, Is. net. .",DUCKWORTH,Nov. 16,False,1916
"Margoliouth (D. S.)-On Mahdis and Mahdiisın. Ryl. 8vo. 10 X 6, swd., is. net MILFORD, Feb. 16",146,154,,Margoliouth (D. S.),On Mahdis and Mahdiisın.,Ryl. 8vo.,"10 X 6, swd., is. net",MILFORD,Feb. 16,False,1916
"Marquis (Don)—The Cruise of the “ Jasper B."" Cr. 8vo. 7* x 51, 6s...... .APPLETON, May 16",146,154,,Marquis (Don),"The Cruise of the “ Jasper B.""",Cr. 8vo.,"7* x 51, 6s......",APPLETON,May 16,False,1916
"Marr (J. E.)-The Geology of the Lake District and the scenery as influenced by geological structure. 8vo. 9X54, pp. 232, 125. net CAMB. UNIV. PR., May 16",146,154,,Marr (J. E.),The Geology of the Lake District and the scenery as influenced by geological structure.,8vo.,"9X54, pp. 232, 125. net",CAMB. UNIV. PR.,May 16,False,1916
"Marriage and morality papers. ist ser., nos. 1-4, ea. 3d. net ..LONGMANS, Aug. 16",146,154,,,"Marriage and morality papers. ist ser., nos. 1-4, ea. 3d. net",,,LONGMANS,Aug. 16,False,1916
"Marriner (F. T.)-Speed training in Pitman's shorthand. 64 x 4, pp. 48, 6d. PITMAN, Feb. 16",146,154,,Marriner (F. T.),Speed training in Pitman's shorthand.,,"64 x 4, pp. 48, 6d.",PITMAN,Feb. 16,False,1916
"Marryat (Florence)-Facing the footlights 18mo. 63x44, pp. 240, 7d. net HOLDEN & H., Dec. 16",146,154,,Marryat (Florence),Facing the footlights,18mo.,"63x44, pp. 240, 7d. net",HOLDEN & H.,Dec. 16,False,1916
"Marryat (Frederick)—The Children of the New Forest. Gr. 8vo. 7+X54, pp. 96, 4d. (“* A. L.” Bright story readers. No. 147, Grade 4) E. J. ARNOLD, Oct. 16",146,154,,Marryat (Frederick),The Children of the New Forest.,Gr. 8vo.,"7+X54, pp. 96, 4d. (“* A. L.” Bright story readers. No. 147, Grade 4)",E. ARNOLD,Oct. 16,False,1916
"Marryat (Frederick)-Masterman Ready. Cr. 8vo. 73x5), pp. 96, 4d. (“A.L.” Bright story readers. No. 148, Grade 4) E. J. ARNOLD, Nov. 16",146,154,,Marryat (Frederick),Masterman Ready.,Cr. 8vo.,"73x5), pp. 96, 4d. (“A.L.” Bright story readers. No. 148, Grade 4)",E. ARNOLD,Nov. 16,False,1916
"Marsh (Horace W.) ed.-Interpolated six-place tables of the logarithms of numbers and the natural and logarithmic trigonometric functions. 8vo. 91 x 61, 55. 6d. net CHAPMAN & H., May 16",146,154,,Marsh (Horace W.),Interpolated six-place tables of the logarithms of numbers and the natural and logarithmic trigonometric functions.,8vo.,"91 x 61, 55. 6d. net",CHAPMAN & H.,May 16,False,1916
"Marsh (Lewis) ed.-Australasia and Malaysia. Ar. 8vo. 7 x 53, swd. ed. (Rambler travel books) BLACKIE, Feb. 16",146,154,,Marsh (Lewis) ed.,Australasia and Malaysia.,Ar. 8vo.,"7 x 53, swd. ed. (Rambler travel books)",BLACKIE,Feb. 16,False,1916
"Marsh (Lewis) and Dudman (William J.) eds. Asia. Cr. 8vo. 7 X 5, limp gd.(Rambler travel bks.) .BLACKIE, Oct. 16",146,154,,Marsh (Lewis) and Dudman (William J.),Asia.,Cr. 8vo.,"7 X 5, limp gd.(Rambler travel bks.) .",BLACKIE,Oct. 16,False,1916
"Marsh (Richard)—The Adventures of Judith Lee. zł x 5, pp. 314, 5s. net .... METHUEN, Oct. 16",146,154,,Marsh (Richard),The Adventures of Judith Lee.,,"zł x 5, pp. 314, 5s. net ....",METHUEN,Oct. 16,False,1916
"Marsh (Richard)—The Beetle. 18mo. 64 x 41, pp. 318, 7d. net .NEWNES, Oct. 16",146,154,,Marsh (Richard),The Beetle.,18mo.,"64 x 41, pp. 318, 7d. net .",NEWNES,Oct. 16,False,1916
"Marsh (Richard)—Coming of age. Gr. 8vo. 7*x5t, pp. 320, 6s. .LONG, July 16",146,154,,Marsh (Richard),Coming of age.,Gr. 8vo.,"7*x5t, pp. 320, 6s.",LONG,July 16,False,1916
"Marsh (Richard)—Confessions of a young lady, Repr. 8vo., swd. 6d. .LONG, Oct. 16",146,154,,Marsh (Richard),"Confessions of a young lady, Repr.","8vo.,",swd. 6d. .,LONG,Oct. 16,False,1916
"Marsh (Richard)—The Flying girl. 8vo. 81x56, . Pp. 126, 6d. .WARD, L., Oct. 16",146,154,,Marsh (Richard),The Flying girl.,8vo.,"81x56, . Pp. 126, 6d. .","WARD, L.",Oct. 16,False,1916
"Marsh (Richard)- The Great temptation. Cr. 8vo. 71x44, pp. 382, 6s. ....UNWIN, Apr. 16",147,155,,Marsh (Richard),The Great temptation.,Cr. 8vo.,"71x44, pp. 382, 6s. ....",UNWIN,Apr. 16,False,1916
"Marsh (Richard) -A Man with nine lives. Cheap ed. 8vo. 81 x 51, pp. 128. swd. 6d. WARD, L., Apr. 16",147,155,,Marsh (Richard),A Man with nine lives. Cheap ed.,8vo.,"81 x 51, pp. 128. swd. 6d.","WARD, L.",Apr. 16,False,1916
"Marshall (Archibald)--Watermeads. 71x5, pp. 367, 6s. .S. PAUL, Nov. 16",147,155,,Marshall (Archibald),Watermeads.,,"71x5, pp. 367, 6s. .",S. PAUL,Nov. 16,False,1916
"Marshall (Beatrice) --Queen Elizabeth. 75 X 5, pp. 191, is. 3d., 28. net; hlf. Ithr. 33. net (Heroes of all time ser.) . . HARRAP, Sep. 16",147,155,,Marshall (Beatrice),Queen Elizabeth.,,"75 X 5, pp. 191, is. 3d., 28. net; hlf. Ithr. 33. net (Heroes of all time ser.) . .",HARRAP,Sep. 16,False,1916
"Marshall (Beth)-Studies in life and nature. Cr. 8vo. 71 x 5, 28. 6d. net ..R, SCOTT, Oct. 16",147,155,,Marshall (Beth),Studies in life and nature.,Cr. 8vo.,"71 x 5, 28. 6d. net ..",R. SCOTT,Oct. 16,False,1916
"Marshall (Emma)-New relations. New ed. Cr, 8vo. 74 X5, pp. 363, 35. FROWDE, AND H. & S., Sep. 16",147,155,,Marshall (Emma),New relations. New ed.,"Cr, 8vo.","74 X5, pp. 363, 35.",FROWDE AND H. & S.,Sep. 16,False,1916
"Marshall (Ethel)-Hope is king. Cr. 8vo. 8 X 5, pp. 376, 28. net .R.T.S., Sep. 16",147,155,,Marshall (Ethel),Hope is king.,Cr. 8vo.,"8 X 5, pp. 376, 28. net .",R.T.S.,Sep. 16,False,1916
"Marshall (H. E.)-Doing their bit in Tea-pot Land. 18mo. 61 X 5, pp. 117, Is. 6d. net MUIRHEAD, Dec. 16",147,155,,Marshall (H. E.),Doing their bit in Tea-pot Land.,18mo.,"61 X 5, pp. 117, Is. 6d. net",MUIRHEAD,Dec. 16,False,1916
"Marshall (Henry Rutgers) —War and the ideal of peace : a study of those characteristics of man that result in war, and of the means by which they may be controlled. Cr. 8vo. 71 x 5, pp. 244, 4s. 6d, net ..UNWIN, Jan. 16",147,155,,Marshall (Henry Rutgers),"War and the ideal of peace : a study of those characteristics of man that result in war, and of the means by which they may be controlled.",Cr. 8vo.,"71 x 5, pp. 244, 4s. 6d, net ..",UNWIN,Jan. 16,False,1916
"Marshall (J. B.)-Captain Cook's voyages of discovery. Cr. 8vo. 7+ x 55, pp. 96, 5d. ARNOLD, Dec. 16",147,155,,Marshall (J. B.),Captain Cook's voyages of discovery.,Cr. 8vo.,"7+ x 55, pp. 96, 5d.",E. ARNOLD,Dec. 16,False,1916
"Marshall (Leon C.) and others, ed.-Material for the study of elementary economics. 8vo. 9 x 63, IIs. net.... CAMB. UNIV. PRESS, Jan. 16",147,155,,"Marshall (Leon C.) and others, ed.",Material for the study of elementary economics.,8vo.,"9 x 63, IIs. net....",CAMB. UNIV. PR.,Jan. 16,False,1916
"Marshall (Percival)-Workshop figures made easy: a simple explan. of fractions, decimals and metric measurements. 18mo. 58 x 4, pp. 48, swd., 6d. net .P. MARSHALL, May 16",147,155,,Marshall (Percival),"Workshop figures made easy: a simple explan. of fractions, decimals and metric measurements.",18mo.,"58 x 4, pp. 48, swd., 6d. net .",P. MARSHALL,May 16,False,1916
"Marshall (Percival and Alfred W.)–Engineering as a career. Cr. 8vo. 77X5, pp. 51, 6d. net P. MARSHALL, Nov. 16",147,155,,Marshall (Percival and Alfred W.),Engineering as a career.,Cr. 8vo.,"77X5, pp. 51, 6d. net",P. MARSHALL,Nov. 16,False,1916
"Marson (Charles L.)-Village silhouettes. 2nd ed. Cr. 8vo. 74 x 54, pp. 110, bds. 2s. 6d. net SOC. SS. PETER & PAUL, Feb. 16",147,155,,Marson (Charles L.),Village silhouettes. 2nd ed.,Cr. 8vo.,"74 x 54, pp. 110, bds. 2s. 6d. net",SOC. OF SS. PETER & PAUL,Feb. 16,False,1916
"Martin (Chester)--Lord Selkirk's work in Canada. L 8vo. 9x54, pp. 340, 8s. 6d. net (Oxford hist. and lit. studies) (Clarendon Pr.) MILFORD, Aug. 16",147,155,,Martin (Chester),Lord Selkirk's work in Canada.,L 8vo.,"9x54, pp. 340, 8s. 6d. net (Oxford hist. and lit. studies)",(Clarendon Pr.) MILFORD,Aug. 16,False,1916
"Martin (E. K.)-The Modern Mary and Joseph in khaki. Pp. 16,6d. net STOCKWELL, Mar. 16",147,155,,Martin (E. K.),The Modern Mary and Joseph in khaki.,,"Pp. 16,6d. net",STOCKWELL,Mar. 16,False,1916
"Martin (E. K.)-The Vicar's wife in purgatory. Ci. 8vo. 77 x 41, 6d. net. .STOCKWELL, June 16",147,155,,Martin (E. K.),The Vicar's wife in purgatory.,Ci. 8vo.,"77 x 41, 6d. net. .",STOCKWELL,June 16,False,1916
"Martin (Ernest)-Company secretarial work. Cr. 8vo. 77X4, pp. 154, Is. net I. PITMAN, Jan. 16",147,155,,Martin (Ernest),Company secretarial work.,Cr. 8vo.,"77X4, pp. 154, Is. net",I. PITMAN,Jan. 16,False,1916
"Martin (Geoffrey) and Foucar (J. Louis) - Sulphuric acid and sulphur products. Ryl. 8vo. 10 X 67, pp. 93, 78. 6d. net CROSBY LOCKWOOD, Jan. 16",147,155,,Martin (Geoffrey) and Foucar (J. Louis),Sulphuric acid and sulphur products.,Ryl. 8vo.,"10 X 67, pp. 93, 78. 6d. net",CROSBY LOCKWOOD,Jan. 16,False,1916
"Martin (Geoffrey) and others-Industrial gases, ind. the liquefaction of gases. Ryl. 8vo. IO X 63, pp. 158, 78. 6d. net C. LOCKWOOD, June 16",147,155,,Martin (Geoffrey) and others,"Industrial gases, ind. the liquefaction of gases.",Ryl. 8vo.,"IO X 63, pp. 158, 78. 6d. net",C. LOCKWOOD,June 16,False,1916
"Martin (Geoffrey) and others—The Salt and alkali industry, including potassium salts and the Stassfurt industry. Ryl. 8vo. 10 X 67, pp. 108, 78. 6d. net ...CROSBY LOCKWOOD, Feb. 16",147,155,,Martin (Geoffrey) and others,"The Salt and alkali industry, including potassium salts and the Stassfurt industry.",Ryl. 8vo.,"10 X 67, pp. 108, 78. 6d. net",CROSBY LOCKWOOD,Feb. 16,False,1916
"Martin (George Madden)-A Warwickshire lau : the story of the boyhood of William Shakes- peare. Cr. 8v 8 X 53, 3s. 6d. net APPLETON, May 16",147,155,,Martin (George Madden),A Warwickshire lau : the story of the boyhood of William Shakes- peare.,Cr. 8v,"8 X 53, 3s. 6d. net",APPLETON,May 16,False,1916
"Martin (Louis A.)-Text-book of mechanics. Vol. 6, Thermodynamics. Cr. 8vo. 71 x 5, 75. 6d. net .CHAPMAN & H., May 16",147,155,,Martin (Louis A.),"Text-book of mechanics. Vol. 6, Thermodynamics.",Cr. 8vo.,"71 x 5, 75. 6d. net .",CHAPMAN & H.,May 16,False,1916
"Martin (Marcus J.)-Wireless transmission of photographs. 8vo. 84 x 51, pp. 130, 25. 6d. net WIRELESS PR., Feb. 16",147,155,,Martin (Marcus J.),Wireless transmission of photographs.,8vo.,"84 x 51, pp. 130, 25. 6d. net",WIRELESS PR.,Feb. 16,False,1916
"Martin (W. D.)-Hiņts to engineers, for the Bd. of Trade exams. Cr. 8vo. 74 x 5, pp. 148, 38. 6d. net . MUNRO, Nov. 16",147,155,,Martin (W. D.),"Hiņts to engineers, for the Bd. of Trade exams.",Cr. 8vo.,"74 x 5, pp. 148, 38. 6d. net .",MUNRO,Nov. 16,False,1916
"Martin-Nicholson (Sister)—My experiences on three fronts. Cr. 8vo. 73 x5, pp. 288, 4s. 6d. net ALLEN & U., Oct. 16",147,155,,Martin-Nicholson (Sister),My experiences on three fronts.,Cr. 8vo.,"73 x5, pp. 288, 4s. 6d. net",ALLEN & U.,Oct. 16,False,1916
"Martindale (C. C.)--The Life of Monsignor Robert Hugh Benson. 2 vols. Illus. 8vo. 9 x5, pp. 418, 488, 18s. net .LONGMANS, Apr. 16",147,155,,Martindale (C. C.),The Life of Monsignor Robert Hugh Benson. 2 vols. Illus.,8vo.,"9 x5, pp. 418, 488, 18s. net .",LONGMANS,Apr. 16,False,1916
