original_entry,page_num,doc_page_num,opening_bits,author(s),title,format,little_bits,publisher,date,flagged,catalogue_year
"Mawer (Allen)--Place-names and history. (Published for the Survey of English Place- Names.) 8vo, pp. 38, swd. is, net. HODDER & S., Dec. '22",182,190.0,,Mawer (Allen),Place-names and history. (Published for the Survey of English Place- Names.),8vo,"pp. 38, swd. is, net.",HODDER & S.,Dec. 22,False,1922
"Maxtee (J.)--Popular toy-dogs : their breeding, exhibition, and management. Illus. Cr. 8vo. 73 x 44, pp. 134, swd. 25. net “ BAZAAR,"" Feb.'22",182,190.0,,Maxtee (J.),"Popular toy-dogs : their breeding, exhibition, and management. Illus.",Cr. 8vo.,"73 x 44, pp. 134, swd. 25. net",BAZAAR,Feb. 22,False,1922
"Maxton (John)-Maxton's Manual of engineering drawing. New ed., rev. with additional matter by Lieut.-Com. G. C. Malden. Illus. Cr. 8vo. 73 X 44, pp. 251, 8s. 6d. net (Technical manuals).. .LOCKWOOD, Jan. '22",182,190.0,,Maxton (John),"Maxton's Manual of engineering drawing. New ed., rev. with additional matter by Lieut.-Com. G. C. Malden. Illus.",Cr. 8vo.,"73 X 44, pp. 251, 8s. 6d. net (Technical manuals)..",C. LOCKWOOD,Jan. 22,False,1922
"Maxwell (Herbert, Rt. Hon. Sir)—Memories of the months. 7th series. 8vo. 81 x 57, pp. 275, ros. 6d. net ..E. ARNOLD, Oct. '22",182,190.0,,"Maxwell (Herbert, Rt. Hon. Sir)",Memories of the months. 7th series.,8vo.,"81 x 57, pp. 275, ros. 6d. net ..",E. ARNOLD,Oct. 22,False,1922
"Maxwell (T. H.) ed.-Digest of cases decided by the superior and other courts in Ireland, 1894 to 1918. 10 x 67, pp. 1,790, 126S. (Dublin) J. FALCONER, Jan. '22",182,190.0,,Maxwell (T. H.) ed.,"Digest of cases decided by the superior and other courts in Ireland, 1894 to 1918.",,"10 x 67, pp. 1,790, 126S. (Dublin)",J. FALCONER,Jan. 22,False,1922
"Maxwell (W. B.)-The Guarded flame. Cr. 8vo. 7** 5, 25. 6d. net (Nash's Great 1:ovel lib.) NASH, Apr. '22",182,190.0,,Maxwell (W. B.),The Guarded flame.,Cr. 8vo.,"7** 5, 25. 6d. net (Nash's Great 1:ovel lib.)",NASH,Apr. 22,False,1922
"Maxwell (W. B.)--A Remedy against sin : a novel. 2nd ed. Cr. 8vo. 71 x 5, pp. 384, 35. 6d. net HUTCHINSON, Apr.'22",182,190.0,,Maxwell (W. B.),A Remedy against sin : a novel. 2nd ed.,Cr. 8vo.,"71 x 5, pp. 384, 35. 6d. net",HUTCHINSON,Apr. 22,False,1922
"Maxwell (W. B.)-Spinster of this parish. Cr. 8vo. 74 X 5, pp. 320, 75. 6d. net T. BUTTERWORTH, May'22",182,190.0,,Maxwell (W. B.),Spinster of this parish.,Cr. 8vo.,"74 X 5, pp. 320, 75. 6d. net",BUTTERWORTH,May 22,False,1922
"May (Thomas) —The Roman forts of Temple- brough, near Rotherham. 61 plates. 11X7}, pp. 143 .. ROTHERHAM CORPORATION, Sep. '22",182,190.0,,May (Thomas),"The Roman forts of Temple- brough, near Rotherham. 61 plates.",,"11X7}, pp. 143 ..",ROTHERHAM CORPORATION,Sep. 22,False,1922
"Maycock (S. A.)-The Handbook of the gramo- phone : how to choose and use it. Cr. 8vo. 71x41, pp. 90, swd. is, net. PEARSON, Nov. '22",182,190.0,,Maycock (S. A.),The Handbook of the gramo- phone : how to choose and use it.,Cr. 8vo.,"71x41, pp. 90, swd. is, net.",PEARSON,Nov. 22,False,1922
"Mayer (Charles)—Trapping wild animals in Malay jungles. 87X55, pp. 223, 8s. 6d. net UNWIN, Mar.'22",182,190.0,,Mayer (Charles),Trapping wild animals in Malay jungles.,,"87X55, pp. 223, 8s. 6d. net",UNWIN,Mar. 22,False,1922
"Mayers (Lewis)—The Federal service : the system of personnel administration of the United States Government. Ryl. 8va. 9 X6, pp. 623, 255. net . . . . APPLETON, Mar.'22",182,190.0,,Mayers (Lewis),The Federal service : the system of personnel administration of the United States Government.,Ryl. 8va.,"9 X6, pp. 623, 255. net . . . .",APPLETON,Mar. 22,False,1922
"Mazzini (Giuseppe) —Letters to English family. Edit. with an intro. by E. F. Richards Illus. with portraits and map. (In 3 vols.). Vol. 2, 1855-1860 ; vol. 3, 1861-1872. 8vo. 9 x 51, pp. 302 ; 337; ea. 16s. net. J. LONG, June '22",182,190.0,,Mazzini (Giuseppe),"Letters to English family. Edit. with an intro. by E. F. Richards Illus. with portraits and map. (In 3 vols.). Vol. 2, 1855-1860 ; vol. 3, 1861-1872.",8vo.,"9 x 51, pp. 302 ; 337; ea. 16s. net.",J. LONG,June 22,False,1922
"Mead (G. C. F.) and Clift (Rupert C.) eds.-English verse, old and new : an anthology for schools. 18mo. 64 x 41, pp. 229, 4s. 6d. net. CAMB. UNIV. PR., Sept. '22",182,190.0,,Mead (G. C. F.) and Clift (Rupert C.) eds.,"English verse, old and new : an anthology for schools.",18mo.,"64 x 41, pp. 229, 4s. 6d. net.",CAMB. UNIV. PR.,Sept. 22,False,1922
"Mead (G. C. F.) and Clift (Rupert C.) eds.- English verse, old and new. Cr. 8vo. 7x45, pp. 231, 6s. net... CAMB. UNIV. PR., Oct. '22",182,190.0,,Mead (G. C. F.) and Clift (Rupert C.) eds.,"English verse, old and new.",Cr. 8vo.,"7x45, pp. 231, 6s. net...",CAMB. UNIV. PR.,Oct. 22,False,1922
"Meade (L. T.)-Bad little Hannah. Illus. Cr. 8vo, 74 x 5, pp. 312, 2s. 6d. net. WARNE, Dec. '22",182,190.0,,Meade (L. T.),Bad little Hannah. Illus.,"Cr. 8vo,","74 x 5, pp. 312, 2s. 6d. net.",WARNE,Dec. 22,False,1922
"Meade (L. T.)-A Little mother to the others. Illus. Cr. 8vo, 75 X 5, pp. 294, 25. 6d. net. WARNE, Dec. '22",182,190.0,,Meade (L. T.),A Little mother to the others. Illus.,Cr. 8vo,"75 X 5, pp. 294, 25. 6d. net.",WARNE,Dec. 22,False,1922
"Meade (I.. T.)--Mary Gifford, M.B. Ch. ed. Cr. 8vo. 71 x 41, pp. 334, 23. 6d. net GARDNER, DARTON, May'22",182,190.0,,Meade (I.. T.),"Mary Gifford, M.B. Ch. ed.",Cr. 8vo.,"71 x 41, pp. 334, 23. 6d. net","GARDNER, DARTON",May 22,False,1922
"Meade (L. T.)--A Princess of the gutter. Ch. ed. Cr. 8vo. 73 x 44, pp. 307, 2s, 6d. net GARDNER, DARTON, Ma, '22",182,190.0,,Meade (L. T.),A Princess of the gutter. Ch. ed.,Cr. 8vo.,"73 x 44, pp. 307, 2s, 6d. net","GARDNER, DARTON","Ma, '22",False,1922
"Means (Stewart)--Parish sermons : preached in St. John's Church, New Haven, Conn. Cr. 8vo. 71 X 51, pp. 189, 1os. net.. BLACKWELL, Feb.'22",182,190.0,,Means (Stewart),"Parish sermons : preached in St. John's Church, New Haven, Conn.",Cr. 8vo.,"71 X 51, pp. 189, 1os. net..",BLACKWELL,Feb. 22,False,1922
"Meara (Frank S.)-The Treatment of acute infectious diseases. 2nd. ed., rev. Roy. 8vo, pp. 806, 315. 6d. net....MACMILLAN, Nov. '22",182,190.0,,Meara (Frank S.),"The Treatment of acute infectious diseases. 2nd. ed., rev.",Roy. 8vo,"pp. 806, 315. 6d. net....",MACMILLAN,Nov. 22,False,1922
"Mearos (J. W.)— The Law relating to electrical energy in India. 2nd ed., rev. Roy 8vo. pp. 381, 2IS. net THACKER, Oct. '22",182,190.0,,Mearos (J. W.),"The Law relating to electrical energy in India. 2nd ed., rev.",Roy 8vo.,"pp. 381, 2IS. net",THACKER,Oct. 22,False,1922
"“ Mechanical World"" Electrical pocket book, 1922. 18mo. 64 x 4, pp. 326, 2s. net EMMOTT, Feb.'22",183,191.0,,,""" Mechanical World"" Electrical pocket book, 1922.",18mo.,"64 x 4, pp. 326, 2s. net",EMMOTT,Feb. 22,False,1922
"Mechanical world year book, 1922. 18vo. 61 X+, pp. 348, 25. 6d. net......EMMOTT, Jan. '22",183,191.0,,,"Mechanical world year book, 1922.",18vo.,"61 X+, pp. 348, 25. 6d. net......",EMMOTT,Jan. 22,False,1922
"Medical directory, 1923. Roy. 8vo, 10 X 67, pp. 2068, 36s. net.........CHURCHILL, Dec. '22",183,191.0,,,"Medical directory, 1923.",Roy. 8vo,"10 X 67, pp. 2068, 36s. net.........",CHURCHILL,Dec. 22,False,1922
"Medical history of the Great War, based on official documents : Surgery of the War. Vol. 2. 255. net.. .H.M.S.O., Oct. '22",183,191.0,,,"Medical history of the Great War, based on official documents : Surgery of the War. Vol. 2.",,255. net..,H.M. STATIONERY OFF.,Oct. 22,False,1922
"Medical Officers of Schools Assoc.-A Code of rules for the prevention of infectious and contagious diseases in schools. 8th ed. 8vo, pp. 48, swd. 2s. 6d. net..CHURCHILL, Dec. '22",183,191.0,,,Medical Officers of Schools Assoc.-A Code of rules for the prevention of infectious and contagious diseases in schools. 8th ed.,"8vo,","pp. 48, swd. 2s. 6d. net..",CHURCHILL,Dec. 22,False,1922
"Medical Research Council-Miners' Nystagmus Ctte. ist report. is. 6d. net H.M.S.O., April 22",183,191.0,,,Medical Research Council-Miners' Nystagmus Ctte. ist report.,,is. 6d. net,H.M. STATIONERY OFF.,Apr. 22,False,1922
"Medical Research Council --Report, 1920-21 3s. 6d. net.... ..H.M.S.O., Jan. '22",183,191.0,,,"Medical Research Council --Report, 1920-21",,3s. 6d. net.... ..,H.M. STATIONERY OFF.,Jan. 22,False,1922
"Medical Research Council--Special report ser. : 63, Studies in the aetiology of epidemic in- fluenza, 2s. 6d. net; 66, Reports of the Sal- varsan Ctte., 2 : Toxic effects following the employment of arsenobenzol preparations, 25. net. .H.M.S.O., Jan.-July' '22",183,191.0,,,"Medical Research Council--Special report ser. : 63, Studies in the aetiology of epidemic in- fluenza, 2s. 6d. net; 66, Reports of the Sal- varsan Ctte., 2 : Toxic effects following the employment of arsenobenzol preparations, 25. net.",,,H.M. STATIONERY OFF.,Jan.- July 22,False,1922
"Medical Research Council-Special report ser. : 67, Artificial pneumothorax. 25. 6d, net. H.M.S.O., Aug. '22",183,191.0,,,"Medical Research Council-Special report ser. : 67, Artificial pneumothorax.",,"25. 6d, net.",H.M. STATIONERY OFF.,Aug. 22,False,1922
"Medical Research Council-Special reports. 68, Rickets: the relative importance of environ- ment and diet as factors of causation : an investigation in London. 2s.6d. net. H.M.S.O., Dec. '22",183,191.0,,,"Medical Research Council-Special reports. 68, Rickets: the relative importance of environ- ment and diet as factors of causation : an investigation in London.",,2s.6d. net.,H.M. STATIONERY OFF.,Dec. 22,False,1922
"Medical Research Council-Use of death-rates as a measure of hygienic conditions : report. 39. net.. ..H.M.S.O., Jan. '22",183,191.0,,,Medical Research Council-Use of death-rates as a measure of hygienic conditions : report.,,39. net..,H.M. STATIONERY OFF.,Jan. 22,False,1922
"Meditations of a flapper. By One. Cr. 8vo, 75 X 5, pp. 127, 3s. 6d. net. .DRANE, Dec. '22",183,191.0,,,Meditations of a flapper. By One.,"Cr. 8vo,","75 X 5, pp. 127, 3s. 6d. net. .",DRANE,Dec. 22,False,1922
"Meditations on the life and Passion of Christ. (Poem.] From British Museum Addit. MS. 11307. Edit. by Charlotte D'Evelyn. 8 X 51, pp. 120, 20s. net (Early English Text Soc.) MILFORD, Apr.'22",183,191.0,,,Meditations on the life and Passion of Christ. (Poem.] From British Museum Addit. MS. 11307. Edit. by Charlotte D'Evelyn.,,"8 X 51, pp. 120, 20s. net (Early English Text Soc.)",MILFORD,Apr. 22,False,1922
"Mee (Arthur)-Arthur Mee's Golden year: ovit the hills and far away. By the editor of “The Children's encyclopedia.” Roy. 8vo. 91 x 61, pp. 316, 75. 6d. net. HODDER & S., Oct. '22",183,191.0,,Mee (Arthur),Arthur Mee's Golden year: ovit the hills and far away. By the editor of “The Children's encyclopedia.”,Roy. 8vo.,"91 x 61, pp. 316, 75. 6d. net.",HODDER & S.,Oct. 22,False,1922
"Moe (Arthur)-Little Treasure Island : her story and her glory. New ed. Roy. 8vo, 94 x 61, pp. 312, 78. 6d. net. HODDER & S., Nov. '22",183,191.0,,Moe (Arthur),Little Treasure Island : her story and her glory. New ed.,"Roy. 8vo,","94 x 61, pp. 312, 78. 6d. net.",HODDER & S.,Nov. 22,False,1922
"Meek (Alexander)-Essentials of zoology: for students of medicine and first year students of science. Illus. 8vo. 8** 58, pp. 347, Ios. 6d. net. ...LONGMANS, Sept. '22",183,191.0,,Meek (Alexander),Essentials of zoology: for students of medicine and first year students of science. Illus.,8vo.,"8** 58, pp. 347, Ios. 6d. net. ...",LONGMANS,Sept. 22,False,1922
"Meeker (Ezra)-Ox-teams days on the Oregon trail. Rev. and edit. by H. Driggs. Cr. 8vo., 35. 6d. net. (Pioneer life ser.) HARRAP, Oct. '22",183,191.0,,Meeker (Ezra),Ox-teams days on the Oregon trail. Rev. and edit. by H. Driggs.,Cr. 8vo.,35. 6d. net. (Pioneer life ser.),HARRAP,Oct. 22,False,1922
"Mehta (S. S.)-A Monograph on Mirabai, the Saint of Mewad. 81 x 54, pp. 133, 3s. LUZAC, July '22",183,191.0,,Mehta (S. S.),"A Monograph on Mirabai, the Saint of Mewad.",,"81 x 54, pp. 133, 3s.",LUZAC,July 22,False,1922
"Meier-Graete (Julius)— Vincent van Gogh : biographical study. Trans. by John Holroyd Reece. With 102 illus. after the works of the artist. 2 vols. Folio, ItX 9, pp. 155, 118, Ed. de luxe, vellum 210s. net; clo. back, 63s. net MEDICI SOC., Dec. '22",184,192.0,,Meier-Graete (Julius),Vincent van Gogh : biographical study. Trans. by John Holroyd Reece. With 102 illus. after the works of the artist. 2 vols.,"Folio,","ItX 9, pp. 155, 118, Ed. de luxe, vellum 210s. net; clo. back, 63s. net",MEDICI SOC.,Dec. 22,False,1922
"Meldrum (Roy)--Picture rhymes. Ppr. roll 3s. gd. BLACKWELL, Oct. '22",184,192.0,,Meldrum (Roy),Picture rhymes.,,Ppr. roll 3s. gd.,BLACKWELL,Oct. 22,False,1922
"Melling (Mary T.)-Peter Puppy. 7*43, pp. 35, IS. 6d. net. STOCKWELL, Apr.'22",184,192.0,,Melling (Mary T.),Peter Puppy.,,"7*43, pp. 35, IS. 6d. net.",STOCKWELL,Apr. 22,False,1922
"Mellor (Dora)-Bewitched. Cr. 8vo. 7} x 5, pp. 413, 6s. net... .DRANE, May '22",184,192.0,,Mellor (Dora),Bewitched.,Cr. 8vo.,"7} x 5, pp. 413, 6s. net...",DRANE,May 22,False,1922
"Mellor (E. M.)– The Crossed quest. Cr. 8vo. pp. 457, 78. net....DIGBY, LONG, Sept. '22",184,192.0,,Mellor (E. M.),The Crossed quest.,Cr. 8vo.,"pp. 457, 78. net....","DIGBY, LONG",Sept. 22,False,1922
"Mellor (J. W.)-A Comprehensive treatise on inorganic and theoretical chemistry. 2 vols. Folio, 10 X 6), pp. 1,080 ; 900, ea. 63s. net LONGMANS, Feb.'22",184,192.0,,Mellor (J. W.),A Comprehensive treatise on inorganic and theoretical chemistry. 2 vols.,"Folio,","10 X 6), pp. 1,080 ; 900, ea. 63s. net",LONGMANS,Feb. 22,False,1922
"Melody of the heart (The). Selected by J. E. and H. S. 18mo. 6X31, pp. 143. Polished levant, 4s. 6d. net. (Quiet hour ser.) SIMPKIN, Oct. '22",184,192.0,,,Melody of the heart (The). Selected by J. E. and H. S.,18mo.,"6X31, pp. 143. Polished levant, 4s. 6d. net. (Quiet hour ser.)",SIMPKIN,Oct. 22,False,1922
"Melrose (C. J.)-Money and credit. Intro. by Irving Fisher. Cr. 8vo. 74 X 5, pp. 246, 5s. net COLLINS, May '22",184,192.0,,Melrose (C. J.),Money and credit. Intro. by Irving Fisher.,Cr. 8vo.,"74 X 5, pp. 246, 5s. net",COLLINS,May 22,False,1922
"Melville (Fred J.)-Chats on postage stamps. Illus. 8vo. 81x53, pp. 362, gs. net. (Chats ser.) UNWIN, May'22",184,192.0,,Melville (Fred J.),Chats on postage stamps. Illus.,8vo.,"81x53, pp. 362, gs. net. (Chats ser.)",UNWIN,May 22,False,1922
"Molville (Herman)-Moby Dick. New ed. Illus. by Mead Schaeffer. Roy. 8vo., pp: 539, 215. net.... .LANE, Nov. '22",184,192.0,,Molville (Herman),Moby Dick. New ed. Illus. by Mead Schaeffer.,Roy. 8vo.,"pp: 539, 215. net.... .",LANE,Nov. 22,False,1922
"Molville (Herman)-Works. (In 12 vols.) Vol. 1, Typee ; vol. 2, Omoo; vols. 3-4, Mardi, and a voyage thither. 91x67, ea. 175. 6d. net (set, 2108. net).... CONSTABLE, Oct. '22",184,192.0,,Molville (Herman),"Works. (In 12 vols.) Vol. 1, Typee ; vol. 2, Omoo; vols. 3-4, Mardi, and a voyage thither.",,"91x67, ea. 175. 6d. net (set, 2108. net)....",CONSTABLE,Oct. 22,False,1922
"Melville (James, Sir)-Memoirs of his own life. Intro. by W. Mackay Mackenzie. mo. 7x41 pp. 256, 35. 6d. net. (Abbey Classics.) CHAPMAN, DODD, Oct. '22",184,192.0,,"Melville (James, Sir)",Memoirs of his own life. Intro. by W. Mackay Mackenzie.,mo.,"7x41 pp. 256, 35. 6d. net. (Abbey Classics.)",CHAPMAN & DODD,Oct. 22,False,1922
"Momories of Christian service. Cr. 8vo. 7X 4* pp. 141, 28. 6d. net. . MARSHALL BROS., Apr.'22",184,192.0,,,Momories of Christian service.,Cr. 8vo.,"7X 4* pp. 141, 28. 6d. net. .",MARSHALL BROS.,Apr. 22,False,1922
"Memories of the months, Maxwell (H., Sir). 7th IOS. 6d. net Memory's harvest. Selected by J. E. and H. S 18mo. 6x31, pp.143, polished Levante 45. 6d. net. ..SIMPKIN, Sept. '22",184,192.0,"Memories of the months, Maxwell (H., Sir). 7th IOS. 6d. net",,Memory's harvest. Selected by J. E. and H. S,18mo.,"6x31, pp.143, polished Levante 45. 6d. net. ..",SIMPKIN,Sept. 22,False,1922
"Menai (Huw) (A Welsh Miner)--Through the up- cast shaft. 3rd and enl. ed. Cr. 8vo. 7} x 5, pp. 94, 29. 6d. net...... HODDER & S., June '22",184,192.0,,Menai (Huw) (A Welsh Miner),Through the up- cast shaft. 3rd and enl. ed.,Cr. 8vo.,"7} x 5, pp. 94, 29. 6d. net......",HODDER & S.,June 22,False,1922
"Mencken (H. L.)-The American language : an inquiry into the development of English in the United States. 91 x 61, pp. 509, 30s. net J. CAPE, Mar. '22",184,192.0,,Mencken (H. L.),The American language : an inquiry into the development of English in the United States.,,"91 x 61, pp. 509, 30s. net",J. CAPE,Mar. 22,False,1922
"Menzies (Lucy)-The First friend: an anthology of the friendship of man and dog, compiled from the literature of all ages, 1400 B.C.- 1921 A.D. Cr. 8vo, 7 x 41, pp. 200, 5s. net. ALLEN & U., Dec. '22",184,192.0,,Menzies (Lucy),"The First friend: an anthology of the friendship of man and dog, compiled from the literature of all ages, 1400 B.C.- 1921 A.D.",Cr. 8vo,"7 x 41, pp. 200, 5s. net.",ALLEN & U.,Dec. 22,False,1922
"Mercantile Navy list and marine directory, 1922. (Bd. of Trade.) 215. net..H.M.S.O., June '22",184,192.0,,,"Mercantile Navy list and marine directory, 1922. (Bd. of Trade.)",,215. net..,H.M. STATIONERY OFF.,June 22,False,1922
"Morcer (S. A. B.)--Assyrian grammar: with chrestomathy and glossary. 8vo. Pp. 130, 8s. net.. LUZAC, July '22",184,192.0,,Morcer (S. A. B.),Assyrian grammar: with chrestomathy and glossary.,8vo.,"Pp. 130, 8s. net..",LUZAC,July 22,False,1922
"Mercer (T. W.) ed.--Dr. William King and “ The Co-operator,"" 1828–1830. With intro. and notes. 3 illus. 8vo. pp. 184, 5s. net. (Manchester) CO-OPERATIVE UNION, July '22",184,192.0,,Mercer (T. W.) ed.,"Dr. William King and “ The Co-operator,"" 1828–1830. With intro. and notes. 3 illus.",8vo.,"pp. 184, 5s. net. (Manchester)",CO-OPERATIVE UNION,July 22,False,1922
"Meredith (George) —The Amazing marriage. Mickleham ed. Cr. 8vo. 7 x 41, pp. 520, 5s. net. CONSTABLE, Sept. '22",185,193.0,,Meredith (George),The Amazing marriage. Mickleham ed.,Cr. 8vo.,"7 x 41, pp. 520, 5s. net.",CONSTABLE,Sept. 22,False,1922
"Meredith (George)-Beauchamp's career. Mickle- ham ed. Cr. 8vo, 7x4, pp. 640, 5s. net. CONSTABLE, Dec. '22",185,193.0,,Meredith (George),Beauchamp's career. Mickle- ham ed.,Cr. 8vo,"7x4, pp. 640, 5s. net.",CONSTABLE,Dec. 22,False,1922
"Morodith (George)—Diana of the crossways : novel. Mickleham ed. Cr. 8vo. 7 X 41, pp. 506, 5s. net CONSTABLE, June '22",185,193.0,,Morodith (George),Diana of the crossways : novel. Mickleham ed.,Cr. 8vo.,"7 X 41, pp. 506, 5s. net",CONSTABLE,June 22,False,1922
"Meredith (George)—The Egoist : a comedy in narrative. Mickleham ed. Cr. 8vo. 7 X 4), pp. 626, 5s, net .. CONSTABLE, May'22",185,193.0,,Meredith (George),The Egoist : a comedy in narrative. Mickleham ed.,Cr. 8vo.,"7 X 4), pp. 626, 5s, net ..",CONSTABLE,May 22,False,1922
"Meredith (George)—Evan Harrington : a novel. Mickleham ed. Cr. 8vo. 7 X 4), pp. 572,. 5s. net .CONSTABLE, June '22",185,193.0,,Meredith (George),Evan Harrington : a novel. Mickleham ed.,Cr. 8vo.,"7 X 4), pp. 572,. 5s. net .",CONSTABLE,June 22,False,1922
"Meredith (George) --Modern love, and other poems. Mickleham ed. Cr. 8vo, 7X4), pp. 279, 55. net..... .CONSTABLE, Nov. '22",185,193.0,,Meredith (George),"Modern love, and other poems. Mickleham ed.",Cr. 8vo,"7X4), pp. 279, 55. net..... .",CONSTABLE,Nov. 22,False,1922
"Meredith (George) - The Ordeal of Richard Feverel. Cr. 8vo. 74x4, pp. 565, 5s. net CONSTABLE, May'22",185,193.0,,Meredith (George),The Ordeal of Richard Feverel.,Cr. 8vo.,"74x4, pp. 565, 5s. net",CONSTABLE,May 22,False,1922
"Meredith (George) --A Reading of earth, and other poems. Mickleham ed. Cr. 8vo, 7X45, pp. 284, 55. net......... .CONSTABLE, Nov. '22",185,193.0,,Meredith (George),"A Reading of earth, and other poems. Mickleham ed.",Cr. 8vo,"7X45, pp. 284, 55. net......... .",CONSTABLE,Nov. 22,False,1922
"Meredith (George)-A Reading of life, and other poems. Mickleham ed. Cr. 8vo, 7X41, pp. 282, 58. net... .CONSTABLE, Nov. '22",185,193.0,,Meredith (George),"A Reading of life, and other poems. Mickleham ed.",Cr. 8vo,"7X41, pp. 282, 58. net...",CONSTABLE,Nov. 22,False,1922
"Moredith (Mark) ed.--Charles I, King and martyr: a short account of the Memorial of Merit of King Charles the Martyr. 8vo. 81 x 54, pp. 14, swd. is. net. LITERARY YEAR-BOOK PR., Oct. '22",185,193.0,,Moredith (Mark) ed.,"Charles I, King and martyr: a short account of the Memorial of Merit of King Charles the Martyr.",8vo.,"81 x 54, pp. 14, swd. is. net.",LITERARY YEAR-BOOK PR.,Oct. 22,False,1922
"Merrel (Concordia)--Julia takes her chance. Cr. 8vo. 71 x 5, pp. 288, 35. 6d. net SELWYN & B., May'22",185,193.0,,Merrel (Concordia),Julia takes her chance.,Cr. 8vo.,"71 x 5, pp. 288, 35. 6d. net",SELWYN & B.,May 22,False,1922
"Merrel (Concordia)-Love courageous. Cr. 8vo, 71 x 5, pp. 282, 7s. 6d. net. SELWYN & B., Nov. '22",185,193.0,,Merrel (Concordia),Love courageous.,"Cr. 8vo,","71 x 5, pp. 282, 7s. 6d. net.",SELWYN & B.,Nov. 22,False,1922
"Merrick (Leonard)—The Actor-manager. Intro. by W. D. Howells. Cheaper ed. Cr. 8vo. 71 x 5, pp. 318, 35. 6d. net HODDER & S., June '22",185,193.0,,Merrick (Leonard),The Actor-manager. Intro. by W. D. Howells. Cheaper ed.,Cr. 8vo.,"71 x 5, pp. 318, 35. 6d. net",HODDER & S.,June 22,False,1922
"Morrick (Leonard)-Conrad in quest of his youth. Intro. by J. M. Barrie. Re-issue. Cr. 8vo. 74 x 44, pp. 286, 35. 6d. net HODDER & S., Feb.'22",185,193.0,,Morrick (Leonard),Conrad in quest of his youth. Intro. by J. M. Barrie. Re-issue.,Cr. 8vo.,"74 x 44, pp. 286, 35. 6d. net",HODDER & S.,Feb. 22,False,1922
"Merrick (Leonard)—The Position of Peggy Harper. Intro. by Arthur Pinero. Repr. Cr. 8vo. 7* X 5, pp. 284, 35. 6d. net. HODDER & S., Sept. '22",185,193.0,,Merrick (Leonard),The Position of Peggy Harper. Intro. by Arthur Pinero. Repr.,Cr. 8vo.,"7* X 5, pp. 284, 35. 6d. net.",HODDER & S.,Sept. 22,False,1922
"Merrick (Leonard)—To tell you the truth. Cr: 8vo. 71 x 5, pp. 263, 75. 6d. net. HODDER & S., Oct. '22",185,193.0,,Merrick (Leonard),To tell you the truth.,Cr: 8vo.,"71 x 5, pp. 263, 75. 6d. net.",HODDER & S.,Oct. 22,False,1922
"Merrick (Leonard)—The Worldlings. Intro. by Neil Munro. Cheaper ed. Cr. 8vo. 71 x 5, pp. 323, 3s. 6d. net .. HODDER & S., June '22",185,193.0,,Merrick (Leonard),The Worldlings. Intro. by Neil Munro. Cheaper ed.,Cr. 8vo.,"71 x 5, pp. 323, 3s. 6d. net ..",HODDER & S.,June 22,False,1922
"Morriman (A. D.)-The Summer camp: how to find it, lay it out, and run it: a practical hand- book for Scouts. Illus. Cr. 8vo. 74 x 51, pp. 112, 25. 6d. net MILFORD, Sept. '22",185,193.0,,Morriman (A. D.),"The Summer camp: how to find it, lay it out, and run it: a practical hand- book for Scouts. Illus.",Cr. 8vo.,"74 x 51, pp. 112, 25. 6d. net",MILFORD,Sept. 22,False,1922
"Merriman (H. Seton)-Barlasch of the Guard. Cheap ed. Cr. 8vo. 7 x 41, pp 348, 28. net MURRAY, June '22",185,193.0,,Merriman (H. Seton),Barlasch of the Guard. Cheap ed.,Cr. 8vo.,"7 x 41, pp 348, 28. net",MURRAY,June 22,False,1922
"Merriman (H. Seton)-Flotsam : the study of a life. Cheap ed. Cr. 8vo. 7 X 4, pp. 350, 25, net. MURRAY, Aug. '22",185,193.0,,Merriman (H. Seton),Flotsam : the study of a life. Cheap ed.,Cr. 8vo.,"7 X 4, pp. 350, 25, net.",MURRAY,Aug. 22,False,1922
"Merriman (H. Seton)-In Kedar's tents. Ch. ed. Cr. 8vo. 7X4, pp. 340, 25. net MURRAY, June '22",185,193.0,,Merriman (H. Seton),In Kedar's tents. Ch. ed.,Cr. 8vo.,"7X4, pp. 340, 25. net",MURRAY,June 22,False,1922
"Merriman (H. Seton)-Roden's corner. Cheap ed. Cr. 8vo. 7 X 41, pp. 343, 25. net MURRAY, June '22",185,193.0,,Merriman (H. Seton),Roden's corner. Cheap ed.,Cr. 8vo.,"7 X 41, pp. 343, 25. net",MURRAY,June 22,False,1922
"Merriman (H. Seton)—Tomaso's fortune, and other stories. Cheap ed. Cr. 8vo. 7 x 44, pp. 297, 29. net........MURRAY, Aug. '22",185,193.0,,Merriman (H. Seton),"Tomaso's fortune, and other stories. Cheap ed.",Cr. 8vo.,"7 x 44, pp. 297, 29. net........",MURRAY,Aug. 22,False,1922
"Merriman (H. Seton)—The Velvet glove. Cheap ed. Cr. 8vo. 7 X 41, pp. 345, 28. net MURRAY, June '22",185,193.0,,Merriman (H. Seton),The Velvet glove. Cheap ed.,Cr. 8vo.,"7 X 41, pp. 345, 28. net",MURRAY,June 22,False,1922
"Merriman, (H. Seton) — The Vultures. Cheap ed. Cr. 8vo. 7 x 45, pp. 339, 25. net. MURRAY, Aug. '22",185,193.0,,"Merriman, (H. Seton)",The Vultures. Cheap ed.,Cr. 8vo.,"7 x 45, pp. 339, 25. net.",MURRAY,Aug. 22,False,1922
