entry,last_name,first_name,title,publisher,price,price_in_pounds,format,original_entry,author_name,creators,is_editor,date,is_net
"Kenny (John)-The Cultivation of Sugar Cane, treated from the Manurial point of view. Cr. 8vo., pp. 38, 9d.... .LOZAC, May 09",Kenny,John,"The Cultivation of Sugar Cane, treated from the Manurial point of view",LOZAC,9d.,0.0375,8vo.,"Kenny (John)-The Cultivation of Sugar Cane, treated from the Manurial point of view. Cr. 8vo., pp. 38, 9d.... .LOZAC, May 09",John Kenny,['Kenny (John)'],,May 09,
"Kent (Charles F.)— The Founders and Rulers of United 1srael. From the Death of Moses to the Division of the Hebrew Kingdom. Cr. 8vo. 71 X 5, pp. 248, 5s. net (Historical Bible) HODDER & S., April 09",Kent,Charles F.,The Founders and Rulers of United,HODDER & S.,5s.,0.25,8vo.,"Kent (Charles F.)— The Founders and Rulers of United Israel. From the Death of Moses to the Division of the Hebrew Kingdom. Cr. 8vo. 71 X 5, pp. 248, 5s. net (Historical Bible) HODDER & S., April 09",Charles F. Kent,['Kent (Charles F.)'],,April 09,net
"Kephart (Horace)-The Book of Camping and Woodcraft. 2nd edit., rev. Cr. 8vo. 7} X 4*, pp. 346, 4s. net RICHARDS, April 09",Kephart,Horace,The Book of Camping and Woodcraft,RICHARDS,4s.,0.2,8vo.,"Kephart (Horace)-The Book of Camping and Woodcraft. 2nd edit., rev. Cr. 8vo. 7} X 4*, pp. 346, 4s. net RICHARDS, April 09",Horace Kephart,['Kephart (Horace)'],,April 09,net
"Ker (Claude B.)--Infectious Diseases : a Practical Text Book 4to. 10 X71, pp. 568, 2os. net (Oxford Medical Publications) FROWDE, Oct. 09",Ker,Claude B.,Infectious Diseases : a Practical Text Book,FROWDE,,0.0,4to.,"Ker (Claude B.)--Infectious Diseases : a Practical Text Book 4to. 10 X71, pp. 568, 2os. net (Oxford Medical Publications) FROWDE, Oct. 09",Claude B. Ker,['Ker (Claude B.)'],,Oct. 09,
"Ker (David) —Lost among White Africans. New edit. Cr. 8vo. 73 x5, pp. 288, 3s. 6d. CASSELL, Oct. 09",Ker,David,Lost among White Africans,CASSELL,3s. 6d.,0.175,8vo.,"Ker (David) —Lost among White Africans. New edit. Cr. 8vo. 73 x5, pp. 288, 35. 6d. CASSELL, Oct. 09",David Ker,['Ker (David)'],,Oct. 09,
"Kerby (D. M.)-The Law of Merchandise Marks. 3rd edit. Ryl. 8vo. 1os...SWEET & M., Nov. 09",Kerby,D. M.,The Law of Merchandise Marks,SWEET & M.,,0.0,8vo.,"Kerby (D. M.)-The Law of Merchandise Marks. 3rd edit. Ryl. 8vo. 1os...SWEET & M., Nov. 09",D. M. Kerby,['Kerby (D. M.)'],,Nov. 09,
"Kerley (C. G.)—Short Letters With Young Mothers. 2nd. edit.. Cr. 8vo. 5s. net PUTNAM, Oct. og Kerahan (Coulson)-The Red Peril. 8vo. swd. 60. HURST & B., July 09",Kerley,C. G.,Short Letters With Young Mothers,HURST & B.,,0.0,8vo.,"Kerley (C. G.)—Short Letters With Young Mothers. 2nd. edit.. Cr. 8vo. 55. net PUTNAM, Oct. og Kerahan (Coulson)-The Red Peril. 8vo. swd. 60. HURST & B., July 09",C. G. Kerley,['Kerley (C. G.)'],,July 09,
"Kornahan (Mrs. Coulson)-Ashes of Passion. Cr. 8vo. 78 X 5, pp. 334, 6s..... LONG, J une 09",Kornahan,Mrs. Coulson,Ashes of Passion,LONG,6s.,0.3,8vo.,"Kornahan (Mrs. Coulson)-Ashes of Passion. Cr. 8vo. 78 X 5, pp. 334, 6s..... LONG, J une 09",Mrs. Coulson Kornahan,['Kornahan (Mrs. Coulson)'],,J une 09,
"Kernahan (Mrs. Coulson)-The Graven Image. Cr. 8vo. 74 x 44, pp. 344, 6s. J. MILNE, Jan. 09",Kernahan,Mrs. Coulson,The Graven Image,J. MILNE,6s.,0.3,8vo.,"Kernahan (Mrs. Coulson)-The Graven Image. Cr. 8vo. 74 x 44, pp. 344, 6s. J. MILNE, Jan. 09",Mrs. Coulson Kernahan,['Kernahan (Mrs. Coulson)'],,Jan. 09,
"Kerr (A. F. G.)--Notes on the Pollination of certain species of Dendrobium, being the Scientific Proceedings of the Royal Dublin Society. swd. 6d. .... WILLIAMS & N., May og Kerr (George I.)-Elementary Coal Mining 2nd edit., rev. Cr. 8vo. 71 X44, pp. 234, 3s. 6d. c. GRIFFIN, Jan. 09",Kerr,A. F. G.,"Notes on the Pollination of certain species of Dendrobium, being the Scientific Proceedings of the Royal Dublin Society",GRIFFIN,,0.0,8vo.,"Kerr (A. F. G.)--Notes on the Pollination of certain species of Dendrobium, being the Scientific Proceedings of the Royal Dublin Society. swd. 6d. .... WILLIAMS & N., May og Kerr (George I.)-Elementary Coal Mining 2nd edit., rev. Cr. 8vo. 71 X44, pp. 234, 35. 6d. c. GRIFFIN, Jan. 09",A. F. G. Kerr,['Kerr (A. F. G.)'],,Jan. 09,
"Kerr (Richard)—Nature through Microscope and Camera. Illus. Second impres. Cr. 8vo. 8 X51, pp. 198, 35, 6d.......R. T. S., Sep. 09",Kerr,Richard,Nature through Microscope and Camera,R. T. S.,6d.,0.025,8vo.,"Kerr (Richard)—Nature through Microscope and Camera. Illus. Second impres. Cr. 8vo. 8 X51, pp. 198, 35, 6d.......R. T. S., Sep. 09",Richard Kerr,['Kerr (Richard)'],,Sep. 09,
"Kerr (S. Parnell) George Selwyn and the Wits. 8vo. 9 X54, pp. 358, 12s. 6d. net METHUEN, Mar. 09",Kerr,S. Parnell,George Selwyn and the Wits,METHUEN,12s. 6d.,0.625,8vo.,"Kerr (S. Parnell) George Selwyn and the Wits. 8vo. 9 X54, pp. 358, 12s. 6d. net METHUEN, Mar. 09",S. Parnell Kerr,['Kerr (S. Parnell)'],,Mar. 09,net
"Ketchum (M. S.)-The Design of Highway Bridges. 8vo. 16s. net....CONSTABLE, Feb. 09",Ketchum,M. S.,The Design of Highway Bridges,CONSTABLE,16s.,0.8,8vo.,"Ketchum (M. S.)-The Design of Highway Bridges. 8vo. 16s. net....CONSTABLE, Feb. 09",M. S. Ketchum,['Ketchum (M. S.)'],,Feb. 09,net
"Kew Gardens-Bulletin, 4d... WYMAN, Sep. og Kew Gardens-Bulletin, No. 2, 1909, 4d. WYMAN, Mar. 09",,,Kew Gardens-Bulletin,WYMAN,4d.,0.016666666666666666,,"Kew Gardens-Bulletin, 4d... WYMAN, Sep. og Kew Gardens-Bulletin, No. 2, 1909, 4d. WYMAN, Mar. 09",,,,Mar. 09,
"Kew Gardens--Bulletin, 3d. ....WYMAN, Oct. 09",,,Kew Gardens--Bulletin,WYMAN,3d.,0.0125,,"Kew Gardens--Bulletin, 3d. ....WYMAN, Oct. 09",,,,Oct. 09,
"Kew Gardens-Bulletin of Miscellaneous Infor- mation, 2d. WYMAN, Feb. 09",,,Kew Gardens-Bulletin of Miscellaneous Infor- mation,WYMAN,2d.,0.008333333333333333,,"Kew Gardens-Bulletin of Miscellaneous Infor- mation, 2d. WYMAN, Feb. 09",,,,Feb. 09,
"Kew Gardens : Bulletin of Miscellaneous Informa. tion, 1908. 4s. 6d.........WYMAN, Feb. 09",,,Kew Gardens : Bulletin of Miscellaneous Informa,WYMAN,4s. 6d.,0.225,,"Kew Gardens : Bulletin of Miscellaneous Informa. tion, 1908. 4s. 6d.........WYMAN, Feb. 09",,,,Feb. 09,
"Kew Gardens—Catalogue of Library and Additions during 1908, 4d. WYMAN, April 09",,,Kew Gardens—Catalogue of Library and Additions during,WYMAN,4d.,0.016666666666666666,,"Kew Gardens—Catalogue of Library and Additions during 1908, 4d. WYMAN, April 09",,,,April 09,
"Kew Gardens--List of Seeds of Hardy Herba- ceous Plants and of Trees and Shrubs, 2d. WYMAN, Nov. 09",,,Kew Gardens--List of Seeds of Hardy Herba- ceous Plants and of Trees and Shrubs,WYMAN,2d.,0.008333333333333333,,"Kew Gardens--List of Seeds of Hardy Herba- ceous Plants and of Trees and Shrubs, 2d. WYMAN, Nov. 09",,,,Nov. 09,
"Kew Gardens-Miscellaneous Information, 5d. WYMAN, Dec. 09",,,Kew Gardens-Miscellaneous Information,WYMAN,5d.,0.020833333333333332,,"Kew Gardens-Miscellaneous Information, 5d. WYMAN, Dec. 09",,,,Dec. 09,
"KINGSLEY Kew Gardens-Miscellaneous Information, 4d. | King (Joseph)-W. G. Lawes of Savage 1sland WYMAN, Aug. 09 and New Guinea. Illus. 8vo. 81 X54, pp. 414, Kew Gardens-New Garden Plants of, 1908, ..R. T. S., Oct, og 2d. . WYMAN, June 09",,,KINGSLEY Kew Gardens-Miscellaneous Information,WYMAN,2d.,0.008333333333333333,8vo.,"KINGSLEY Kew Gardens-Miscellaneous Information, 4d. | King (Joseph)-W. G. Lawes of Savage Island WYMAN, Aug. 09 and New Guinea. Illus. 8vo. 81 X54, pp. 414, Kew Gardens-New Garden Plants of, 1908, ..R. T. S., Oct, og 2d. . WYMAN, June 09",,,,June 09,
"King (Mabel)--1dylls of the Poor. 2nd ser. Kew Gardens—The Useful Plants of Nigeria, Cr. 8vo. 71 X5, pp. 192, 1s. 6d. net Pt. I, 2s. .. WYMAN, Nov. 09",King,Mabel,,WYMAN,2s.,0.1,8vo.,"King (Mabel)--Idylls of the Poor. 2nd ser. Kew Gardens—The Useful Plants of Nigeria, Cr. 8vo. 71 X5, pp. 192, Is. 6d. net Pt. I, 25. .. WYMAN, Nov. 09",Mabel King,['King (Mabel)'],,Nov. 09,
"PARTRIDGE, Oct. og Key (E.)—The Century of the Child. Cr. 8vo. King (Maud E.)— The Archdeacon's Family. 6s. net . PUTNAM, Mar. 09",,,"PARTRIDGE, Oct",PUTNAM,6s.,0.3,8vo.,"PARTRIDGE, Oct. og Key (E.)—The Century of the Child. Cr. 8vo. King (Maud E.)— The Archdeacon's Family. 6s. net . PUTNAM, Mar. 09",,,,Mar. 09,net
"Cr. 8vo, 7i X5, pp. 472 6s., MURRAY, Jan. 09",,,,MURRAY,6s.,0.3,"8vo,","Cr. 8vo, 7i X5, pp. 472 6s., MURRAY, Jan. 09",,,,Jan. 09,
"WATERLOW, May 09",,,,WATERLOW,,0.0,,"WATERLOW, May 09",,,,May 09,
"F. SHERLOCK, Nov. 09",,,,F. SHERLOCK,,0.0,,"F. SHERLOCK, Nov. 09",,,,Nov. 09,
"Kinglake (A. W.)-Eothen. 12mo. 6d. net Kidney, Tumours of, Garceau (E.) 21s. net, Oct. 0 NELSON, Feb. 09",Kinglake,A. W.,Eothen,NELSON,,0.0,12mo.,"Kinglake (A. W.)-Eothen. 12mo. 6d. net Kidney, Tumours of, Garceau (E.) 215. net, Oct. 0 NELSON, Feb. 09",A. W. Kinglake,['Kinglake (A. W.)'],,Feb. 09,
"Lectures delivered in the University of London. 8vo. 9 X 55, pp. 414, 58. net King's Bench Division, High Court of Justice MURRAY, May og Committee's Report on the, with Evidence, &c s. 4d. WYMAY, Dec. 09",,,Lectures delivered in the University of London,WYMAY,4d.,0.016666666666666666,8vo.,"Lectures delivered in the University of London. 8vo. 9 X 55, pp. 414, 58. net King's Bench Division, High Court of Justice MURRAY, May og Committee's Report on the, with Evidence, &c IS. 4d. WYMAY, Dec. 09",,,,Dec. 09,
"CHAPMAN & H., Oct. 09 King's Lynn-Dr. Mivart's Report on Health of, Kime's International Law Directory and Tele- 3d... WYMAN, Nov. 09",,,"CHAPMAN & H., Oct",WYMAN,3d.,0.0125,,"CHAPMAN & H., Oct. 09 King's Lynn-Dr. Mivart's Report on Health of, Kime's International Law Directory and Tele- 3d... WYMAN, Nov. 09",,,,Nov. 09,
"Festival and Dance. Dances arranged by King's Service, Alcock (D.) 2s. W. H. Woolnoth. Part. 2. Folio 123 x91, King's Signet, Gerard (M.1 hs. pp. 66, 5s. ..CURWEN, Nov. 09 King's Speech, id. WYMAN, Feb. 09",,,Festival and Dance,WYMAN,,0.0,,"Festival and Dance. Dances arranged by King's Service, Alcock (D.) 25. W. H. Woolnoth. Part. 2. Folio 123 x91, King's Signet, Gerard (M.1 hs. pp. 66, 5s. ..CURWEN, Nov. 09 King's Speech, id. WYMAN, Feb. 09",,,,Feb. 09,
"King's Speech to Parliament, 1d.W'YMAN, Dec. 09",,,King's Speech to Parliament,W'YMAN,1d.,0.004166666666666667,,"King's Speech to Parliament, Id.W'YMAN, Dec. 09",,,,Dec. 09,
"Kindergarten, Sunday, Lee (H.) is. net.. Dec. 09 Kingsford (Anna)—Dreams and Dream-Stories, 3rd edit., edit. by Samuel H. Hart. Cr. 8vo, King (Alix)-The Romance of a Nun. Cr. 8vo. 73 X5, pp. 300, 3s. 6d, net 73 X5, pp. 336, 6s.........REBMAN, April 09","Kindergarten, Sunday, Lee",H.,Dec,REBMAN,6s.,0.3,"8vo,","Kindergarten, Sunday, Lee (H.) is. net.. Dec. 09 Kingsford (Anna)—Dreams and Dream-Stories, 3rd edit., edit. by Samuel H. Hart. Cr. 8vo, King (Alix)-The Romance of a Nun. Cr. 8vo. 73 X5, pp. 300, 3s. 6d, net 73 X5, pp. 336, 6s.........REBMAN, April 09","H. Kindergarten, Sunday, Lee","['Kindergarten, Sunday, Lee (H.)']",,April 09,
"J. M. WATKINS, Feb. 09",,,,J. M. WATKINS,,0.0,,"J. M. WATKINS, Feb. 09",,,,Feb. 09,
"King (Bolton) and Okey (Thomas)-Italy To-day. Kingsford (Anna) and Maitland (Edward)—The New and enlarged edit. 8vo. 87 X 51, pp. 426, Perfect Way; or, The Finding of Christ. 6s. net .NISBET, Oct. 09 Pop. Edit. Cr. 8vo., pp. 466, swd. is. net King (C.)-Lamier of the Cavalry. Cr. 8vo. 6s. J. M. WATKINS, Feb. og LIPPINCOTT, June 09",King,Bolton,The New and enlarged edit,LIPPINCOTT,,0.0,8vo.,"King (Bolton) and Okey (Thomas)-Italy To-day. Kingsford (Anna) and Maitland (Edward)—The New and enlarged edit. 8vo. 87 X 51, pp. 426, Perfect Way; or, The Finding of Christ. 6s. net .NISBET, Oct. 09 Pop. Edit. Cr. 8vo., pp. 466, swd. is. net King (C.)-Lamier of the Cavalry. Cr. 8vo. 6s. J. M. WATKINS, Feb. og LIPPINCOTT, June 09",Bolton King,"['King (Bolton)', 'Okey (Thomas)-Italy To-day. Kingsford (Anna)', 'Maitland (Edward)']",,June 09,
"Kingsland (William)-Scientific 1dealism ; or, King (E. S.)--Lunar photometry and photo- Matter and Force and their relation to Life graphic sensitiveness at different temperatures and Consciousness. 8vo. _9x5), pp. 452, (Annals of Harvard College Observatory). 7s. 6d. net. ... REBMAN, June 09",Kingsland,William,Scientific,REBMAN,7s. 6d.,0.375,8vo.,"Kingsland (William)-Scientific Idealism ; or, King (E. S.)--Lunar photometry and photo- Matter and Force and their relation to Life graphic sensitiveness at different temperatures and Consciousness. 8vo. _9x5), pp. 452, (Annals of Harvard College Observatory). 75. 6d. net. ... REBMAN, June 09",William Kingsland,['Kingsland (William)'],,June 09,net
"Stars (Annals of Harvard College Observatory). Kingsley (Charles) Alton Locke, Notes on, 4to. i} X94, pp. 31, swd. is. 6d. net Allemandy (V. H.) 9d. net....... WESLEY, April 09",,,"Alton Locke, Notes on",WESLEY,9d.,0.0375,4to.,"Stars (Annals of Harvard College Observatory). Kingsley (Charles) Alton Locke, Notes on, 4to. i} X94, pp. 31, swd. is. 6d. net Allemandy (V. H.) 9d. net....... WESLEY, April 09",,['Stars (Annals of Harvard College Observatory). Kingsley (Charles)'],,April 09,net
"King (Edith L. M.)-Country Rhymes for Kingsley (Charles)—Hereward the Wake. New Children. 12mo. 7 X 41, pp. 116, 2s. net edit. Cr. 8vo. 71 X5, pp. 416, 2s. B. H. BLACKWELL, Oct. 09",King,Edith L. M.,Country Rhymes for Kingsley (Charles)—Hereward the Wake,B. H. BLACKWELL,2s.,0.1,12mo.,"King (Edith L. M.)-Country Rhymes for Kingsley (Charles)—Hereward the Wake. New Children. 12mo. 7 X 41, pp. 116, 25. net edit. Cr. 8vo. 71 X5, pp. 416, 25. B. H. BLACKWELL, Oct. 09",Edith L. M. King,['King (Edith L. M.)'],,Oct. 09,
"PARTRIDGE, May 09",,,,PARTRIDGE,,0.0,,"PARTRIDGE, May 09",,,,May 09,
"King (H. C.)-The laws of Friendship, Human Kingsley (Charles)—Hereward the Wake; or, and Divine. Cr. 8vo. 58. net The Last of the English. Cr. 8vo. 7} X4, MACMILLAN, April 09",King,H. C.,"The laws of Friendship, Human Kingsley (Charles)—Hereward the Wake; or, and Divine",MACMILLAN,,0.0,8vo.,"King (H. C.)-The laws of Friendship, Human Kingsley (Charles)—Hereward the Wake; or, and Divine. Cr. 8vo. 58. net The Last of the English. Cr. 8vo. 7} X4, MACMILLAN, April 09",H. C. King,['King (H. C.)'],,April 09,
"King (Jessie M.)--Dwellings of an Old-World Kingsley (Charles) -Hereward the Wake. Cr. Town : A book of Drawings in Black and 8vo. 8d. net, Ithr. 1s. 6d. net (People's Lib.) White. 8vo. swd. is, net GOWANS & G., Dec. 09",King,Jessie M.,Dwellings of an Old-World Kingsley (Charles) -Hereward the Wake,GOWANS & G.,,0.0,8vo.,"King (Jessie M.)--Dwellings of an Old-World Kingsley (Charles) -Hereward the Wake. Cr. Town : A book of Drawings in Black and 8vo. 8d. net, Ithr. Is. 6d. net (People's Lib.) White. 8vo. swd. is, net GOWANS & G., Dec. 09",Jessie M. King,['King (Jessie M.)'],,Dec. 09,
"Kingsley (Charles)—The Heroes ; or, Greek Fairy Tales. 12mo., pp. 292, is, net, Ithr. 2s. net (Illus. Pocket Classics) W. COLLINS, Feb. 09",Kingsley,Charles,"The Heroes ; or, Greek Fairy Tales",W. COLLINS,2s.,0.1,12mo.,"Kingsley (Charles)—The Heroes ; or, Greek Fairy Tales. 12mo., pp. 292, is, net, Ithr. 25. net (Illus. Pocket Classics) W. COLLINS, Feb. 09",Charles Kingsley,['Kingsley (Charles)'],,Feb. 09,net
"Kingsley (Charles)—The Heroes ; or, Greek Fairy Tales. Illus. Cr. 8vo. 7*X41, pp. 264, .PARTRIDGE, April 09",Kingsley,Charles,"The Heroes ; or, Greek Fairy Tales",PARTRIDGE,,0.0,8vo.,"Kingsley (Charles)—The Heroes ; or, Greek Fairy Tales. Illus. Cr. 8vo. 7*X41, pp. 264, .PARTRIDGE, April 09",Charles Kingsley,['Kingsley (Charles)'],,April 09,
"Kingsley (Charles)— The Heroes. New edit. Cr. 8vo. 74 X5, pp. 264, 2s. PARTRIDGE, May 09",Kingsley,Charles,The Heroes,PARTRIDGE,2s.,0.1,8vo.,"Kingsley (Charles)— The Heroes. New edit. Cr. 8vo. 74 X5, pp. 264, 25. PARTRIDGE, May 09",Charles Kingsley,['Kingsley (Charles)'],,May 09,
"Kingsley (Charles)— The Heroes. Abridged. Ryl. 16mo. 63 X5, pp. 160, is. NELSON, Nov. 09",Kingsley,Charles,The Heroes,NELSON,,0.0,16mo.,"Kingsley (Charles)— The Heroes. Abridged. Ryl. 16mo. 63 X5, pp. 160, is. NELSON, Nov. 09",Charles Kingsley,['Kingsley (Charles)'],,Nov. 09,
"Kingsley (Charles) — The Heroes. 12mo. 60. (Temple Continuous Readers) ..DENT, May 09",Kingsley,Charles,The Heroes,DENT,,0.0,12mo.,"Kingsley (Charles) — The Heroes. 12mo. 60. (Temple Continuous Readers) ..DENT, May 09",Charles Kingsley,['Kingsley (Charles)'],,May 09,
"Kingsley (Charles) Two Years Ago. Cr. 8vo. 8d. net, ithr. is. 6d. net (People's Library) CASSELL, April 09",Kingsley,Charles,Two Years Ago,CASSELL,6d.,0.025,8vo.,"Kingsley (Charles) Two Years Ago. Cr. 8vo. 8d. net, ithr. is. 6d. net (People's Library) CASSELL, April 09",Charles Kingsley,['Kingsley (Charles)'],,April 09,net
"Kingsley (Charles)—The Water-Babies. New edit. Cr. 8vo., pp. 288, is. ROUTLEDGE, Sep. 09",Kingsley,Charles,The Water-Babies,ROUTLEDGE,,0.0,8vo.,"Kingsley (Charles)—The Water-Babies. New edit. Cr. 8vo., pp. 288, is. ROUTLEDGE, Sep. 09",Charles Kingsley,['Kingsley (Charles)'],,Sep. 09,
"Kingsley (Charles)—The Water Babies. New edit. Illus. Cr. 8vo. 7* 4, pp. 256, s. BLACKIE, Mar. 09",Kingsley,Charles,The Water Babies,BLACKIE,,0.0,8vo.,"Kingsley (Charles)—The Water Babies. New edit. Illus. Cr. 8vo. 7* 4, pp. 256, IS. BLACKIE, Mar. 09",Charles Kingsley,['Kingsley (Charles)'],,Mar. 09,
"Kingsley (Charles)- The Water-Babies. New edit. Illus. Cr. 8vo. 78 X 5, pp. 256, 2s. BLACKIE, May 09",Kingsley,Charles,The Water-Babies,BLACKIE,2s.,0.1,8vo.,"Kingsley (Charles)- The Water-Babies. New edit. Illus. Cr. 8vo. 78 X 5, pp. 256, 25. BLACKIE, May 09",Charles Kingsley,['Kingsley (Charles)'],,May 09,
"Kingsley (Charles) - The Water-Babies. New edit. Cř. 8vo., pp. 256, s... J. W. BUTCHER, Sep. og Kingsley (Charles) — The Water-Babies : a Fairy Tale for a Land-Baby. Illus. by Warwick Goble. Ryl. 8vo. 10 X71, pp. 284, 15s. net MACMILLAX, Oct. 09",Kingsley,Charles,The Water-Babies,MACMILLAX,15s.,0.75,8vo.,"Kingsley (Charles) - The Water-Babies. New edit. Cř. 8vo., pp. 256, IS... J. W. BUTCHER, Sep. og Kingsley (Charles) — The Water-Babies : a Fairy Tale for a Land-Baby. Illus. by Warwick Goble. Ryl. 8vo. 10 X71, pp. 284, 155. net MACMILLAX, Oct. 09",Charles Kingsley,['Kingsley (Charles)'],,Oct. 09,net
"Kingsley (F. M.)-Titus, a Comrade of the Cross. New edit. Cr. 8vo. 71 X 44, pp. 344, 2s. 6d. HODDER & S., Oct. 09",Kingsley,F. M.,"Titus, a Comrade of the Cross",HODDER & S.,2s. 6d.,0.125,8vo.,"Kingsley (F. M.)-Titus, a Comrade of the Cross. New edit. Cr. 8vo. 71 X 44, pp. 344, 25. 6d. HODDER & S., Oct. 09",F. M. Kingsley,['Kingsley (F. M.)'],,Oct. 09,
"Kingsley (Henry)-Ravenshoe. Cr. 8vo., pp. 424, 8d. net, ithr. is, 6d. net (People's Lib.) CASSELL, Feb. 09",Kingsley,Henry,Ravenshoe,CASSELL,6d.,0.025,8vo.,"Kingsley (Henry)-Ravenshoe. Cr. 8vo., pp. 424, 8d. net, ithr. is, 6d. net (People's Lib.) CASSELL, Feb. 09",Henry Kingsley,['Kingsley (Henry)'],,Feb. 09,net
"Kingsley (Henry)-Ravenshoe. 12mo., pp. 640, is. net, Ithr. 2s. net (Illus. Pocket Classics) COLLINS, May 09",Kingsley,Henry,Ravenshoe,COLLINS,2s.,0.1,12mo.,"Kingsley (Henry)-Ravenshoe. 12mo., pp. 640, is. net, Ithr. 25. net (Illus. Pocket Classics) COLLINS, May 09",Henry Kingsley,['Kingsley (Henry)'],,May 09,net
"Kingston (W. H. G.)--James Braithwaite, The Supercargo. New edit. Cr. 8vo. 71 x 41, pp. 278, 28, 6d. .FROWDE, Oct. 09",Kingston,W. H. G.,"James Braithwaite, The Supercargo",FROWDE,6d.,0.025,8vo.,"Kingston (W. H. G.)--James Braithwaite, The Supercargo. New edit. Cr. 8vo. 71 x 41, pp. 278, 28, 6d. .FROWDE, Oct. 09",W. H. G. Kingston,['Kingston (W. H. G.)'],,Oct. 09,
"Kingston (W. H. G.)-Paddy Finn. New edit, Cr. 8vo. 7* *5), pp. 436, 28. 6d. FROWDE, Oct. 09",Kingston,W. H. G.,Paddy Finn,FROWDE,6d.,0.025,8vo.,"Kingston (W. H. G.)-Paddy Finn. New edit, Cr. 8vo. 7* *5), pp. 436, 28. 6d. FROWDE, Oct. 09",W. H. G. Kingston,['Kingston (W. H. G.)'],,Oct. 09,
"Kingston (W. H.G.)-Peter the Whaler. Cr. 8vo., pp. 318, 8d. net, Ithr. is. 6d. net (People's Lib.) CASSELL, Feb. 09",Kingston,W. H.G.,Peter the Whaler,CASSELL,6d.,0.025,8vo.,"Kingston (W. H.G.)-Peter the Whaler. Cr. 8vo., pp. 318, 8d. net, Ithr. is. 6d. net (People's Lib.) CASSELL, Feb. 09",W. H.G. Kingston,['Kingston (W. H.G.)'],,Feb. 09,net
"Kingston (W. H. G.)-Roger Willoughby. New edit. Cr. 8vo. 7*X5, pp. 410, 3s. 6d. HROWDE, Oct. og Kingston (W. H. G.)— True Blue. New edit. Cr. 8vo. 74x51, pp. 264, 28. ..FROWDE, Oct. 09",Kingston,W. H. G.,Roger Willoughby,FROWDE,,0.0,8vo.,"Kingston (W. H. G.)-Roger Willoughby. New edit. Cr. 8vo. 7*X5, pp. 410, 3s. 6d. HROWDE, Oct. og Kingston (W. H. G.)— True Blue. New edit. Cr. 8vo. 74x51, pp. 264, 28. ..FROWDE, Oct. 09",W. H. G. Kingston,['Kingston (W. H. G.)'],,Oct. 09,
"Kingston (W. H. G.)--The Three Midshipman. 12mo. is. (Literature Readers) .. BELL, Dec. 09",Kingston,W. H. G.,The Three Midshipman,BELL,,0.0,12mo.,"Kingston (W. H. G.)--The Three Midshipman. 12mo. is. (Literature Readers) .. BELL, Dec. 09",W. H. G. Kingston,['Kingston (W. H. G.)'],,Dec. 09,
"Kingston (W. H. G.)- The Three Midshipmen. Cr. 8vo., pp. 400, 8d. net, Ithr. is. 6d. net (People's Lib.).. CASSELL, Feb. 09",Kingston,W. H. G.,The Three Midshipmen,CASSELL,6d.,0.025,8vo.,"Kingston (W. H. G.)- The Three Midshipmen. Cr. 8vo., pp. 400, 8d. net, Ithr. is. 6d. net (People's Lib.).. CASSELL, Feb. 09",W. H. G. Kingston,['Kingston (W. H. G.)'],,Feb. 09,net
"Kingston-upon-Hull, Origin of, Cook (J. T.) is., 28. net Kinross (Albert)--Joan of Garioch. Cr. 8vo. 74 X5, pp. 356, 6s....... MACMILLAN, Jan. 09",,,"Kingston-upon-Hull, Origin of, Cook (J. T.) is",MACMILLAN,6s.,0.3,8vo.,"Kingston-upon-Hull, Origin of, Cook (J. T.) is., 28. net Kinross (Albert)--Joan of Garioch. Cr. 8vo. 74 X5, pp. 356, 6s....... MACMILLAN, Jan. 09",,,,Jan. 09,
"Kinross (Albert)— The Love-Brokers. Cr. 8vo. 74 x 5, pp. 298, 6s...... .CASSELL, May 09",Kinross,Albert,The Love-Brokers,CASSELL,6s.,0.3,8vo.,"Kinross (Albert)— The Love-Brokers. Cr. 8vo. 74 x 5, pp. 298, 6s...... .CASSELL, May 09",Albert Kinross,['Kinross (Albert)'],,May 09,
"Kipling (Rudyard)—Actions and Reactions. Cr. 8vo. 8 X5, pp. 308, 6s. Pocket edit., Ithr. 5s. net, Edit. de Luxe, ios. 6d. net MACMILLAN, Oct. 09",Kipling,Rudyard,Actions and Reactions,MACMILLAN,6d.,0.025,8vo.,"Kipling (Rudyard)—Actions and Reactions. Cr. 8vo. 8 X5, pp. 308, 6s. Pocket edit., Ithr. 55. net, Edit. de Luxe, ios. 6d. net MACMILLAN, Oct. 09",Rudyard Kipling,['Kipling (Rudyard)'],,Oct. 09,net
"Kipling (Rudyard) A Song of the English. Illus. by W. Heath Robinson. 4to. 11X8, 15s. net, large paper 428. net HODDER & S., Nov. 09",Kipling,Rudyard,A Song of the English,HODDER & S.,,0.0,4to.,"Kipling (Rudyard) A Song of the English. Illus. by W. Heath Robinson. 4to. 11X8, 155. net, large paper 428. net HODDER & S., Nov. 09",Rudyard Kipling,['Kipling (Rudyard)'],,Nov. 09,
