entry,last_name,first_name,title,publisher,price,price_in_pounds,format,original_entry,author_name,creators,is_editor,date,is_net
"Herbertson (A. J.)-Preliminary geography. 5th ed., rev. by O. J. R. Howarth. 72 maps and diag., 18 redrawn. Cr. 8vo. 74 x 5, pp. 160, s. 6d. ..(Clarendon Pr.) MILFORD, Feb. 17",Herbertson,A. J.,Preliminary geography,MILFORD,,0.0,8vo.,"Herbertson (A. J.)-Preliminary geography. 5th ed., rev. by O. J. R. Howarth. 72 maps and diag., 18 redrawn. Cr. 8vo. 74 x 5, pp. 160, IS. 6d. ..(Clarendon Pr.) MILFORD, Feb. 17",A. J. Herbertson,['Herbertson (A. J.)'],,Feb. 17,
"Horbortson (A. J. and F. D.)-The Senior geo- graphy. 5th ed., rev. by 0. J. R. Howarth. Maps and diag. Cr. 8vo. 71 x 54, pp. 372, 2s. 6d. (Oxford geographies) (Clarendon Pr.) MILFORD, Sep. '-7 Horbortson (A. J.) and Thompson (R. L.)--The Junior geography. 7th ed., rev. by O. J. R. Howarth. Maps and diag. Cr. 8vo. 71 x 51, pp. 288, 28. (Oxford geographies) (Clarendon Pr.) MILFORD, Sep. '17",Horbortson,A. J.,The Senior geo- graphy,MILFORD,,0.0,8vo.,"Horbortson (A. J. and F. D.)-The Senior geo- graphy. 5th ed., rev. by 0. J. R. Howarth. Maps and diag. Cr. 8vo. 71 x 54, pp. 372, 25. 6d. (Oxford geographies) (Clarendon Pr.) MILFORD, Sep. '-7 Horbortson (A. J.) and Thompson (R. L.)--The Junior geography. 7th ed., rev. by O. J. R. Howarth. Maps and diag. Cr. 8vo. 71 x 51, pp. 288, 28. (Oxford geographies) (Clarendon Pr.) MILFORD, Sep. '17",A. J. Horbortson,"['Horbortson (A. J.)', 'Horbortson (F. D.)']",,Sep. '17,
"Herbertson (Agnes Grozier)—The House of bricks. Cr. 8vo. 7 x 5, pp. 240, 2s. 6d. net BLACKIE, Nov. '17",Herbertson,Agnes Grozier,The House of bricks,BLACKIE,2s. 6d.,0.125,8vo.,"Herbertson (Agnes Grozier)—The House of bricks. Cr. 8vo. 7 x 5, pp. 240, 25. 6d. net BLACKIE, Nov. '17",Agnes Grozier Herbertson,['Herbertson (Agnes Grozier)'],,Nov. '17,net
"Herbortson (F. D.)--The Clarendon geography. Vol. 1, pt. 2, The British 1sles. 3rd ed., rev. by 0. J. R. Howarth. Maps and illus. Cr. 8vo. 74 5}, pp. 139, is. 4d. (Oxford geographies) (Clarendon Pr.) MILFORD, Sep. '17",Herbortson,F. D.,The Clarendon geography,MILFORD,4d.,0.016666666666666666,8vo.,"Herbortson (F. D.)--The Clarendon geography. Vol. 1, pt. 2, The British Isles. 3rd ed., rev. by 0. J. R. Howarth. Maps and illus. Cr. 8vo. 74 5}, pp. 139, is. 4d. (Oxford geographies) (Clarendon Pr.) MILFORD, Sep. '17",F. D. Herbortson,['Herbortson (F. D.)'],,Sep. '17,
"Herbertson (F. D.)--The Elementary geograplıy. Asia. 2nd ed., rev. by O. J. R. Howarth. Illus. Cr. 8vo. 71 X 5, pp. 128, is. 6d. (Oxford geogs.) (Clarendon Pr.) MILFORD, Dec. '17",Herbertson,F. D.,The Elementary geograplıy,MILFORD,6d.,0.025,8vo.,"Herbertson (F. D.)--The Elementary geograplıy. Asia. 2nd ed., rev. by O. J. R. Howarth. Illus. Cr. 8vo. 71 X 5, pp. 128, is. 6d. (Oxford geogs.) (Clarendon Pr.) MILFORD, Dec. '17",F. D. Herbertson,['Herbertson (F. D.)'],,Dec. '17,
"Herbertson (F. D.)—The Elementary geography. Vol. 7, The British 1sles. 2nd ed., rev. by 0. J. R. Howarth. Maps and illus. Cr. 8vo. 71 x 54, pp. 192, is. ed. (Oxford geographics) (Clarendon Pr.) MILFORD, Sep. '17",Herbertson,F. D.,The Elementary geography,MILFORD,,0.0,8vo.,"Herbertson (F. D.)—The Elementary geography. Vol. 7, The British Isles. 2nd ed., rev. by 0. J. R. Howarth. Maps and illus. Cr. 8vo. 71 x 54, pp. 192, is. ed. (Oxford geographics) (Clarendon Pr.) MILFORD, Sep. '17",F. D. Herbertson,['Herbertson (F. D.)'],,Sep. '17,
"Herbertson (F. D.)— The Elementary geography. Europe, excluding the British 1sles. 3rd ed., rev. by O. J. R. Howarth. Illus. Cr. 8vo. 75 X 5, pp. 112, 1s. 61. (Oxford geogs.) (Clarendon Pr.) MILFORD, Dec. '17",Herbertson,F. D.,The Elementary geography,MILFORD,,0.0,8vo.,"Herbertson (F. D.)— The Elementary geography. Europe, excluding the British Isles. 3rd ed., rev. by O. J. R. Howarth. Illus. Cr. 8vo. 75 X 5, pp. 112, Is. 61. (Oxford geogs.) (Clarendon Pr.) MILFORD, Dec. '17",F. D. Herbertson,['Herbertson (F. D.)'],,Dec. '17,
"Herbertson (F. D.)—The Elementary geography. The Three Southern Continents (Africa, Austra- lia, New Zealand and S. America). 3rd ed., rev. by O. J. R. Howarth. Illus. Cr. 8vo. 71 X 5, pp. 192, 2s. (Oxford geogs.) (Clarendon Pr.) MILFORD, Dec. '17",Herbertson,F. D.,The Elementary geography,MILFORD,2s.,0.1,8vo.,"Herbertson (F. D.)—The Elementary geography. The Three Southern Continents (Africa, Austra- lia, New Zealand and S. America). 3rd ed., rev. by O. J. R. Howarth. Illus. Cr. 8vo. 71 X 5, pp. 192, 25. (Oxford geogs.) (Clarendon Pr.) MILFORD, Dec. '17",F. D. Herbertson,['Herbertson (F. D.)'],,Dec. '17,
"Herford (C. H.)-1s there a poetic view of the world ? (Warton Lecture on English Poetry, VII.) Ryl. 8vo. 98x61, pp32, swd. 2s. net (Brit. Acad.) MILFORD, Mar. 17",Herford,C. H.,,MILFORD,2s.,0.1,8vo.,"Herford (C. H.)-Is there a poetic view of the world ? (Warton Lecture on English Poetry, VII.) Ryl. 8vo. 98x61, pp32, swd. 25. net (Brit. Acad.) MILFORD, Mar. 17",C. H. Herford,['Herford (C. H.)'],,Mar. 17,net
"Horford (C. H.) - National and international ideals in the English poets ; a lecture. Ryl. 8vo. 103 x64, pp. 24, bds. 1s. net LONGMANS, Apr. 17",Horford,C. H.,National and international ideals in the English poets ; a lecture,LONGMANS,1s.,0.05,8vo.,"Horford (C. H.) - National and international ideals in the English poets ; a lecture. Ryl. 8vo. 103 x64, pp. 24, bds. Is. net LONGMANS, Apr. 17",C. H. Horford,['Horford (C. H.)'],,Apr. 17,net
"Herodotus. Bk. 9. Tr. into English by John Perkins. Cr. 8vo. 71 x 4, pp. 58, 2s. SIMPKIN, Mar. 17",,,Herodotus,SIMPKIN,2s.,0.1,8vo.,"Herodotus. Bk. 9. Tr. into English by John Perkins. Cr. 8vo. 71 x 4, pp. 58, 25. SIMPKIN, Mar. 17",,,,Mar. 17,
"Heron-Maxwell (Beatrice)—Through a woman's eyes. Cr. 8vo. 71 X 5, pp. 256, 3s. 6d. net MELROSE, June 17",Heron-Maxwell,Beatrice,Through a woman's eyes,MELROSE,3s. 6d.,0.175,8vo.,"Heron-Maxwell (Beatrice)—Through a woman's eyes. Cr. 8vo. 71 X 5, pp. 256, 3s. 6d. net MELROSE, June 17",Beatrice Heron-Maxwell,['Heron-Maxwell (Beatrice)'],,June 17,net
"Herrick (Cheesman)-History of commerce and industry. Cr. 8vo. 7s. net (Commercial ser.) MACMILLAN, Nov. '17",Herrick,Cheesman,History of commerce and industry,MACMILLAN,7s.,0.35,8vo.,"Herrick (Cheesman)-History of commerce and industry. Cr. 8vo. 75. net (Commercial ser.) MACMILLAN, Nov. '17",Cheesman Herrick,['Herrick (Cheesman)'],,Nov. '17,net
"Herron (George D.)-The Menace of peace. Cr. 8vo. 73 X 5, pp. 118, 2s. 6d. net ALLEN & U., Mar. 17",Herron,George D.,The Menace of peace,ALLEN & U.,2s. 6d.,0.125,8vo.,"Herron (George D.)-The Menace of peace. Cr. 8vo. 73 X 5, pp. 118, 2s. 6d. net ALLEN & U., Mar. 17",George D. Herron,['Herron (George D.)'],,Mar. 17,net
"Herschel-Clarke (May)—Behind the firing line, and other poems of the War. 7X41, pp. 16, 6d. net .E. MACDONALD, June'17",Herschel-Clarke,May,"Behind the firing line, and other poems of the War",E. MACDONALD,6d.,0.025,,"Herschel-Clarke (May)—Behind the firing line, and other poems of the War. 7X41, pp. 16, 6d. net .E. MACDONALD, June'17",May Herschel-Clarke,['Herschel-Clarke (May)'],,June'17,net
"Hersey (Frank W. C.) see Grecnough (C. N.) and Hersey. Hortslet's Commercial treaties. Vol. 27: 158. H.M. STATIONERY OFFICE, May'17",Hersey,Frank W. C.,Hortslet's Commercial treaties,H.M. STATIONERY OFFICE,,0.0,,"Hersey (Frank W. C.) see Grecnough (C. N.) and Hersey. Hortslet's Commercial treaties. Vol. 27: 158. H.M. STATIONERY OFFICE, May'17",Frank W. C. Hersey,['Hersey (Frank W. C.)'],,May'17,
"Hesler (Lex R.) and Whetzel (H. H.)-Manual of fruit diseases, Cr. 8vo. 8s. 6d. net MACMILLAN, July '17",Hesler,Lex R.,Manual of fruit diseases,MACMILLAN,8s. 6d.,0.42500000000000004,8vo.,"Hesler (Lex R.) and Whetzel (H. H.)-Manual of fruit diseases, Cr. 8vo. 8s. 6d. net MACMILLAN, July '17",Lex R. Hesler,"['Hesler (Lex R.)', 'Whetzel (H. H.)']",,July '17,net
"Heuvel (J. van den)-The German slave raids in Belgium. 8vo. pp. 41, 2d. UNWIN, July '17",Heuvel,J. van den,The German slave raids in Belgium,UNWIN,2d.,0.008333333333333333,8vo.,"Heuvel (J. van den)-The German slave raids in Belgium. 8vo. pp. 41, 2d. UNWIN, July '17",J. van den Heuvel,['Heuvel (J. van den)'],,July '17,
"Hewlett (Maurice) ---The Forest lovers. 18mo. 61 X 41, pp. 301, is, net. .MACMILLAN, Aug. '17",Hewlett,Maurice,The Forest lovers,MACMILLAN,,0.0,18mo.,"Hewlett (Maurice) ---The Forest lovers. 18mo. 61 X 41, pp. 301, is, net. .MACMILLAN, Aug. '17",Maurice Hewlett,['Hewlett (Maurice)'],,Aug. '17,
"Hewlett (Maurice)-Frey and his wife. Cr. 8vo. 71x5, pp. 256, 2s. net ..WARD, L., Mar. 17",Hewlett,Maurice,Frey and his wife,"WARD, L.",2s.,0.1,8vo.,"Hewlett (Maurice)-Frey and his wife. Cr. 8vo. 71x5, pp. 256, 25. net ..WARD, L., Mar. 17",Maurice Hewlett,['Hewlett (Maurice)'],,Mar. 17,net
"Howlett (Maurice)-Frey and his wife. New ed. Cr. 8vo. 7 X 43, pp. 256, 1s. 30. net WARD, L., Oct. '17",Howlett,Maurice,Frey and his wife,"WARD, L.",,0.0,8vo.,"Howlett (Maurice)-Frey and his wife. New ed. Cr. 8vo. 7 X 43, pp. 256, Is. 30. net WARD, L., Oct. '17",Maurice Howlett,['Howlett (Maurice)'],,Oct. '17,
"Hewlett (Maurice)-A Lover's tale. Cheaper ed. Cr. 8vo. 7X 41, pp. 303, 1s. net WARD, L., July '17",Hewlett,Maurice,A Lover's tale,"WARD, L.",1s.,0.05,8vo.,"Hewlett (Maurice)-A Lover's tale. Cheaper ed. Cr. 8vo. 7X 41, pp. 303, Is. net WARD, L., July '17",Maurice Hewlett,['Hewlett (Maurice)'],,July '17,net
"Hewlett (Maurice)—The Loving history of Peri- dore & Paravail. Cr. 8vo. 71 x 5, pp. 119, ...COLLINS, Nov. '17",Hewlett,Maurice,The Loving history of Peri- dore & Paravail,COLLINS,,0.0,8vo.,"Hewlett (Maurice)—The Loving history of Peri- dore & Paravail. Cr. 8vo. 71 x 5, pp. 119, ...COLLINS, Nov. '17",Maurice Hewlett,['Hewlett (Maurice)'],,Nov. '17,
"Hewlett (Maurice)—Thorgils of Treadholt. Cr. 8vo. 78 X 51, pp. 304, 5s. net .... WARD, L., May 17",Hewlett,Maurice,Thorgils of Treadholt,"WARD, L.",5s.,0.25,8vo.,"Hewlett (Maurice)—Thorgils of Treadholt. Cr. 8vo. 78 X 51, pp. 304, 5s. net .... WARD, L., May 17",Maurice Hewlett,['Hewlett (Maurice)'],,May 17,net
"Hewlett (R. Tanner)--Pathology, general and special, for students of medicine. 4th ed. Illus. 8vo. pp. 640, 12s. 6d. net CHURCHILL, Aug. '17",Hewlett,R. Tanner,"Pathology, general and special, for students of medicine",CHURCHILL,12s. 6d.,0.625,8vo.,"Hewlett (R. Tanner)--Pathology, general and special, for students of medicine. 4th ed. Illus. 8vo. pp. 640, 12s. 6d. net CHURCHILL, Aug. '17",R. Tanner Hewlett,['Hewlett (R. Tanner)'],,Aug. '17,net
"Hewlett (William)-The Plot-maker. Cr. 8vo. 71 X 51, pp. 307, 6s... .....DUCKWORTH, Aug. '17",Hewlett,William,The Plot-maker,DUCKWORTH,6s.,0.3,8vo.,"Hewlett (William)-The Plot-maker. Cr. 8vo. 71 X 51, pp. 307, 6s... .....DUCKWORTH, Aug. '17",William Hewlett,['Hewlett (William)'],,Aug. '17,
"Hey (Spurley)--The Development of the education of wage-earners, w. spec. ref. to the education of older boys and girls. Demy 8vo. 8} x 54, pp. 16, 4d. (Barnett House Papers) MILFORD, Feb. 17",Hey,Spurley,"The Development of the education of wage-earners, w",MILFORD,4d.,0.016666666666666666,8vo.,"Hey (Spurley)--The Development of the education of wage-earners, w. spec. ref. to the education of older boys and girls. Demy 8vo. 8} x 54, pp. 16, 4d. (Barnett House Papers) MILFORD, Feb. 17",Spurley Hey,['Hey (Spurley)'],,Feb. 17,
"Heyman (S. Reid-) see Reid-Heyman. Hibberd (Valentine F.).-Rapid method of sim- plitied French conversation. Cr. Svo. 71 x 5, pp. 192, 2s. net ...PITMAN, May 17",Heyman,S. Reid-,Rapid method of sim- plitied French conversation,PITMAN,2s.,0.1,,"Heyman (S. Reid-) see Reid-Heyman. Hibberd (Valentine F.).-Rapid method of sim- plitied French conversation. Cr. Svo. 71 x 5, pp. 192, 25. net ...PITMAN, May 17",S. Reid- Heyman,"['Heyman (S. Reid-)', 'Hibberd (Valentine F.)']",,May 17,net
"Hichens (Robert)-In the wilderness. Cr. 8vo. 71 x 5), pp. 583, 6s. net ....METHUEN, Feb. 17",Hichens,Robert,In the wilderness,METHUEN,6s.,0.3,8vo.,"Hichens (Robert)-In the wilderness. Cr. 8vo. 71 x 5), pp. 583, 6s. net ....METHUEN, Feb. 17",Robert Hichens,['Hichens (Robert)'],,Feb. 17,net
"Hichens (Robert)--Tongues of conscience. 4th ed. Cr. 8vo. 7* * 5, pp. 368, 2s. 6d. net METHUEN, Feb. 17",Hichens,Robert,Tongues of conscience,METHUEN,2s. 6d.,0.125,8vo.,"Hichens (Robert)--Tongues of conscience. 4th ed. Cr. 8vo. 7* * 5, pp. 368, 25. 6d. net METHUEN, Feb. 17",Robert Hichens,['Hichens (Robert)'],,Feb. 17,net
"Hinckley (Julian)-E.: a novel. Cr. 8vo. 71 x 5, pp. 387, 6s. .LONG, Oct. '17",Hinckley,Julian,E.: a novel,LONG,6s.,0.3,8vo.,"Hinckley (Julian)-E.: a novel. Cr. 8vo. 71 x 5, pp. 387, 6s. .LONG, Oct. '17",Julian Hinckley,['Hinckley (Julian)'],,Oct. '17,
"Hind (C. Lewis)—The Invisible guide. Cr. 8vo. 74 x 5, pp. 181, 3s. 6d. net HEADLEY, Sep. '17",Hind,C. Lewis,The Invisible guide,HEADLEY,3s. 6d.,0.175,8vo.,"Hind (C. Lewis)—The Invisible guide. Cr. 8vo. 74 x 5, pp. 181, 35. 6d. net HEADLEY, Sep. '17",C. Lewis Hind,['Hind (C. Lewis)'],,Sep. '17,net
"Hindu mind training. By an Anglo-Saxon mother. Intro. by S. M. Mitra. Cr. 8vo. 81x5, pp. 560, Ios. 6d. ..LONGMANS, Feb. 17",,,Hindu mind training,LONGMANS,6d.,0.025,8vo.,"Hindu mind training. By an Anglo-Saxon mother. Intro. by S. M. Mitra. Cr. 8vo. 81x5, pp. 560, Ios. 6d. ..LONGMANS, Feb. 17",,,,Feb. 17,
"Hine (Muriel) (Mrs. Sidney Coxon)--Autumn. Cr. 8vo. 71 X 5, pp. 350, 6s. . LANE, June 17",Hine,Muriel,Mrs,LANE,6s.,0.3,8vo.,"Hine (Muriel) (Mrs. Sidney Coxon)--Autumn. Cr. 8vo. 71 X 5, pp. 350, 6s. . LANE, June 17",Muriel Hine,['Hine (Muriel)'],,June 17,
"Hine (WIuriel) —Half in earnest. Cr. 8vo. 64 x 5, Pp. 316, is. 3d. net .LANE, Aug. '17",Hine,WIuriel,Half in earnest,LANE,3d.,0.0125,8vo.,"Hine (WIuriel) —Half in earnest. Cr. 8vo. 64 x 5, Pp. 316, is. 3d. net .LANE, Aug. '17",WIuriel Hine,['Hine (WIuriel)'],,Aug. '17,net
"Hinshelwood (James)-Congenital word-blindness. Illus. pp. 121 43. net LEWIS, July ’17",Hinshelwood,James,Congenital word-blindness,LEWIS,,0.0,,"Hinshelwood (James)-Congenital word-blindness. Illus. pp. 121 43. net LEWIS, July ’17",James Hinshelwood,['Hinshelwood (James)'],,July ’17,
"Hints and tips for motor cyclists. By Rider.” 6th ed. 18mo. 6] x 4, 1s. 6d. net ILIFFE, May 17",,,Hints and tips for motor cyclists,ILIFFE,1s. 6d.,0.07500000000000001,18mo.,"Hints and tips for motor cyclists. By Rider.” 6th ed. 18mo. 6] x 4, Is. 6d. net ILIFFE, May 17",,,,May 17,net
"Hinxman (L. W.) and others—The Economic geology of the central ccalfield of Scotland. Description of Arca II. 98 x6, pp. 96, 4s. 60. net (Southampton) ORDNANCE SURVEY, Oct. '17",Hinxman,L. W.,The Economic geology of the central ccalfield of Scotland,ORDNANCE SURVEY,,0.0,,"Hinxman (L. W.) and others—The Economic geology of the central ccalfield of Scotland. Description of Arca II. 98 x6, pp. 96, 4s. 60. net (Southampton) ORDNANCE SURVEY, Oct. '17",L. W. Hinxman,['Hinxman (L. W.)'],,Oct. '17,
"Hird (Dennis)-A Picture book of evolution. Pts, 1 and 2. 8vo. 81 X 5, pp. 422, 68. net WATTS, Dec. 17",Hird,Dennis,A Picture book of evolution,WATTS,,0.0,8vo.,"Hird (Dennis)-A Picture book of evolution. Pts, 1 and 2. 8vo. 81 X 5, pp. 422, 68. net WATTS, Dec. 17",Dennis Hird,['Hird (Dennis)'],,Dec. 17,
"Hirshfield (C. F.) and Ulbricht (T. C.)-Steam power. 7* x 54, pp. 428, 9s. 6d. net (Wiley Technical ser.) CHAPMAN & H., Nov. '17",Hirshfield,C. F.,Steam power,CHAPMAN & H.,9s. 6d.,0.47500000000000003,,"Hirshfield (C. F.) and Ulbricht (T. C.)-Steam power. 7* x 54, pp. 428, 9s. 6d. net (Wiley Technical ser.) CHAPMAN & H., Nov. '17",C. F. Hirshfield,"['Hirshfield (C. F.)', 'Ulbricht (T. C.)']",,Nov. '17,net
"Hiss (Philip Hanson) and Zinsser (Hans)- A Text-book of bacteriology. 3rd ed. 8vo. pp. 751, 15s. net . .APPLETON, Feb. '17",Hiss,Philip Hanson,A Text-book of bacteriology,APPLETON,15s.,0.75,8vo.,"Hiss (Philip Hanson) and Zinsser (Hans)- A Text-book of bacteriology. 3rd ed. 8vo. pp. 751, 155. net . .APPLETON, Feb. '17",Philip Hanson Hiss,"['Hiss (Philip Hanson)', 'Zinsser (Hans)']",,Feb. '17,net
"Hissey (James John)—The Road and the inn. Illus. 8vo. 9 X 5$, pp. 458, ios. net MACMILLAN, Oct. '17",Hissey,James John,The Road and the inn,MACMILLAN,,0.0,8vo.,"Hissey (James John)—The Road and the inn. Illus. 8vo. 9 X 5$, pp. 458, ios. net MACMILLAN, Oct. '17",James John Hissey,['Hissey (James John)'],,Oct. '17,
"Historical Manuscripts Commission—18th Report: cont. a compl. list of reports issued ; list of owners of MSS. upon whose collections reports have been made up to July, 1916, showing places of deposit of various collections and indi- cating the more considerable groups of papers comprised in them ; list of collections reported upon, arranged topographically; and materials for English diplomatic history, 1509-1783. s. 9d. ...H.M. STATIONERY OFF., July '17",,,Historical Manuscripts Commission,H.M. STATIONERY OFF.,9d.,0.0375,,"Historical Manuscripts Commission—18th Report: cont. a compl. list of reports issued ; list of owners of MSS. upon whose collections reports have been made up to July, 1916, showing places of deposit of various collections and indi- cating the more considerable groups of papers comprised in them ; list of collections reported upon, arranged topographically; and materials for English diplomatic history, 1509-1783. IS. 9d. ...H.M. STATIONERY OFF., July '17",,,,July '17,
"Hocking (Joseph)-God and mammon. Cr. 8vo. 7x 51, pp. 314, 2s. net .WARD, L., Apr. 17",Hocking,Joseph,God and mammon,"WARD, L.",2s.,0.1,8vo.,"Hocking (Joseph)-God and mammon. Cr. 8vo. 7x 51, pp. 314, 25. net .WARD, L., Apr. 17",Joseph Hocking,['Hocking (Joseph)'],,Apr. 17,net
"Hocking (Joseph)-Greater love. Cheaper ed. Cr. 8vo. 7 * x 5, pp. 348, 2s. net WARD, L., June 17",Hocking,Joseph,Greater love,"WARD, L.",2s.,0.1,8vo.,"Hocking (Joseph)-Greater love. Cheaper ed. Cr. 8vo. 7 * x 5, pp. 348, 25. net WARD, L., June 17",Joseph Hocking,['Hocking (Joseph)'],,June 17,net
"Hocking (Joseph)--The Monk of Mar-Saba ; and Elrad, the Hic. Pop. ed. Cr. 8vo. 71 x 5, pp. 446, 2s. net........ WARD, L., Aug. '17",Hocking,Joseph,"The Monk of Mar-Saba ; and Elrad, the Hic","WARD, L.",2s.,0.1,8vo.,"Hocking (Joseph)--The Monk of Mar-Saba ; and Elrad, the Hic. Pop. ed. Cr. 8vo. 71 x 5, pp. 446, 25. net........ WARD, L., Aug. '17",Joseph Hocking,['Hocking (Joseph)'],,Aug. '17,net
"Hocking (Joseph)-The Path of glory. Cr. 8vo. pp. 316, 2s. 6d. net ....HODDER & S., Sep. '17",Hocking,Joseph,The Path of glory,HODDER & S.,2s. 6d.,0.125,8vo.,"Hocking (Joseph)-The Path of glory. Cr. 8vo. pp. 316, 25. 6d. net ....HODDER & S., Sep. '17",Joseph Hocking,['Hocking (Joseph)'],,Sep. '17,net
"Hocking (Joseph)-The Prince of this world. Cheaper ed. Cr. 8vo. 78 X 5, pp. 251, 2s. net WARD, L., July '17",Hocking,Joseph,The Prince of this world,"WARD, L.",2s.,0.1,8vo.,"Hocking (Joseph)-The Prince of this world. Cheaper ed. Cr. 8vo. 78 X 5, pp. 251, 25. net WARD, L., July '17",Joseph Hocking,['Hocking (Joseph)'],,July '17,net
"Hocking (Joseph)-The Purple robe. Cheaper ed. Cr. 8vo. 7X4, pp. 388, is. net WARD, L., July '17",Hocking,Joseph,The Purple robe,"WARD, L.",,0.0,8vo.,"Hocking (Joseph)-The Purple robe. Cheaper ed. Cr. 8vo. 7X4, pp. 388, is. net WARD, L., July '17",Joseph Hocking,['Hocking (Joseph)'],,July '17,
"Hocking (Joseph)-The Scarlet woman. Cr. 8vo. 77.41, pp. 411, is. net.. .WARD, L., Feb. 17",Hocking,Joseph,The Scarlet woman,"WARD, L.",,0.0,8vo.,"Hocking (Joseph)-The Scarlet woman. Cr. 8vo. 77.41, pp. 411, is. net.. .WARD, L., Feb. 17",Joseph Hocking,['Hocking (Joseph)'],,Feb. 17,
"Hocking (Joseph)-The Spirit of 'the West. 2nd impr. Cr. Svo. 74 x 5), pp. 339, s. 3d. net CASSELL, Aug. '17",Hocking,Joseph,The Spirit of 'the West,CASSELL,3d.,0.0125,,"Hocking (Joseph)-The Spirit of 'the West. 2nd impr. Cr. Svo. 74 x 5), pp. 339, IS. 3d. net CASSELL, Aug. '17",Joseph Hocking,['Hocking (Joseph)'],,Aug. '17,net
"Mocking (Joseph)—Tommy: a war story. 8vo. 81X6, pp. 94, 6d. ...HODDER & S., Feb. 17",Mocking,Joseph,Tommy: a war story,HODDER & S.,6d.,0.025,8vo.,"Mocking (Joseph)—Tommy: a war story. 8vo. 81X6, pp. 94, 6d. ...HODDER & S., Feb. 17",Joseph Mocking,['Mocking (Joseph)'],,Feb. 17,
"Hocking (Joseph)-Tommy. Reissue. Cr. 8vo. 7+ X45, pp. 157, is. net HODDER & S., July '17",Hocking,Joseph,Tommy,HODDER & S.,,0.0,8vo.,"Hocking (Joseph)-Tommy. Reissue. Cr. 8vo. 7+ X45, pp. 157, is. net HODDER & S., July '17",Joseph Hocking,['Hocking (Joseph)'],,July '17,
"Hocking (Joseph)-- Tommy. Cr. 8vo. 71 x 5. pp. 163, is. 3d. net.... HODDER & S., Oci. '17",Hocking,Joseph,Tommy,HODDER & S.,3d.,0.0125,8vo.,"Hocking (Joseph)-- Tommy. Cr. 8vo. 71 x 5. pp. 163, is. 3d. net.... HODDER & S., Oci. '17",Joseph Hocking,['Hocking (Joseph)'],,Oci. '17,net
"Hocking (Joseph)-Tommy and the Maid of Athens. Cr. 8vo. 71 x 5, pp. 187, 1s. 3d. vet HODDER & S., Oct. '17",Hocking,Joseph,Tommy and the Maid of Athens,HODDER & S.,,0.0,8vo.,"Hocking (Joseph)-Tommy and the Maid of Athens. Cr. 8vo. 71 x 5, pp. 187, Is. 3d. vet HODDER & S., Oct. '17",Joseph Hocking,['Hocking (Joseph)'],,Oct. '17,
"Hocking (Joseph)--The Weapons of mystery. Cr. 8vo. 71 X 5, pp. 271, 28. net WARD, L., Oct. '17",Hocking,Joseph,The Weapons of mystery,"WARD, L.",,0.0,8vo.,"Hocking (Joseph)--The Weapons of mystery. Cr. 8vo. 71 X 5, pp. 271, 28. net WARD, L., Oct. '17",Joseph Hocking,['Hocking (Joseph)'],,Oct. '17,
"Hocking (Silas K.)--The Awakening of Anthony Weir. 7th impr. 8vo. 8} x 51, pp. 437, 2s. net .R.T.S., Mar. 17",Hocking,Silas K.,The Awakening of Anthony Weir,R.T.S.,2s.,0.1,8vo.,"Hocking (Silas K.)--The Awakening of Anthony Weir. 7th impr. 8vo. 8} x 51, pp. 437, 25. net .R.T.S., Mar. 17",Silas K. Hocking,['Hocking (Silas K.)'],,Mar. 17,net
"Hocking (Silas K.)In self defence. Cr. 8vo. 78 x 5, pp. 320, 2s. net.... WARD, L., Feb. 17",Hocking,Silas K.,In self defence,"WARD, L.",2s.,0.1,8vo.,"Hocking (Silas K.)In self defence. Cr. 8vo. 78 x 5, pp. 320, 25. net.... WARD, L., Feb. 17",Silas K. Hocking,['Hocking (Silas K.)'],,Feb. 17,net
"Hocking (Silas K.)—Uncle Peter's will. 8vo. 8} x 51, pp. 124, 6d. ... ... WARD, L., Feb. 17",Hocking,Silas K.,Uncle Peter's will,"WARD, L.",6d.,0.025,8vo.,"Hocking (Silas K.)—Uncle Peter's will. 8vo. 8} x 51, pp. 124, 6d. ... ... WARD, L., Feb. 17",Silas K. Hocking,['Hocking (Silas K.)'],,Feb. 17,
"Hocking (Silas K.)-When he canie to himself. Cr. 8vo. 74 x 5}, pp. 304, 2s. net WARD, L., June 17",Hocking,Silas K.,When he canie to himself,"WARD, L.",2s.,0.1,8vo.,"Hocking (Silas K.)-When he canie to himself. Cr. 8vo. 74 x 5}, pp. 304, 25. net WARD, L., June 17",Silas K. Hocking,['Hocking (Silas K.)'],,June 17,net
"Hodder (Reginald) see Turner (E.) and Hodder. Hodge (Harold)-In the wake of the War: Parliament or Imperial government ? Cr. 8vo. 71 x 51, pp. 234, 5s. net ..LANE, June '17",Hodder,Reginald,In the wake of the War: Parliament or Imperial government ?,LANE,5s.,0.25,8vo.,"Hodder (Reginald) see Turner (E.) and Hodder. Hodge (Harold)-In the wake of the War: Parliament or Imperial government ? Cr. 8vo. 71 x 51, pp. 234, 5s. net ..LANE, June '17",Reginald Hodder,"['Hodder (Reginald)', 'Hodge (Harold)']",,June '17,net
