entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,is_net
"Marchmont (Arthur W.)-When love called : a story of a ruthless vendetta. Cheap ed. 8vo. 81x5), pp. 124, swd. 60. HODDER & S., Apr. 16",Marchmont,Arthur W.,When love called : a story of a ruthless vendetta,HODDER & S.,,8vo.,"Marchmont (Arthur W.)-When love called : a story of a ruthless vendetta. Cheap ed. 8vo. 81x5), pp. 124, swd. 60. HODDER & S., Apr. 16",Arthur W. Marchmont,['Marchmont (Arthur W.)'],,Apr. 16,
"Marcosson (1saac F.) and Frohman (Daniel) Charles Frohman: manager and man.W. Appreci. ation by James M. Barrie. 8vo. 84x5, pp. 439, 12s. 6d. net .LANE, Nov. 16",Marcosson,1saac F.,Charles Frohman: manager and man,LANE,12s. 6d.,8vo.,"Marcosson (Isaac F.) and Frohman (Daniel) Charles Frohman: manager and man.W. Appreci. ation by James M. Barrie. 8vo. 84x5, pp. 439, 12s. 6d. net .LANE, Nov. 16",1saac F. Marcosson,"['Marcosson (1saac F.)', 'Frohman (Daniel)']",,Nov. 16,net
"Marden (Orison Swett)—The Victorious attitude. Cr. 8vo. 71 x 5, 5s. net ....HARRAP, Feb. 16",Marden,Orison Swett,The Victorious attitude,HARRAP,5s.,8vo.,"Marden (Orison Swett)—The Victorious attitude. Cr. 8vo. 71 x 5, 5s. net ....HARRAP, Feb. 16",Orison Swett Marden,['Marden (Orison Swett)'],,Feb. 16,net
"Marden (Orison Swet^|--The Victorious attitude. Cr. 8vo. 73 X 5, pp., 18, 3s. 6d. net BELL, Oct. 16",,,Marden (Orison Swet^|--The Victorious attitude,BELL,3s. 6d.,8vo.,"Marden (Orison Swet^|--The Victorious attitude. Cr. 8vo. 73 X 5, pp., 18, 35. 6d. net BELL, Oct. 16",,,,Oct. 16,net
"Margerison (John S.)-The Navy's way. Cr. 8vo. 75 x 5, pp. 187, 1s. net. .DUCKWORTH, Nov. 16",Margerison,John S.,The Navy's way,DUCKWORTH,1s.,8vo.,"Margerison (John S.)-The Navy's way. Cr. 8vo. 75 x 5, pp. 187, Is. net. .DUCKWORTH, Nov. 16",John S. Margerison,['Margerison (John S.)'],,Nov. 16,net
"Margoliouth (D. S.)-On Mahdis and Mahdiisın. Ryl. 8vo. 10 X 6, swd., is. net MILFORD, Feb. 16",Margoliouth,D. S.,On Mahdis and Mahdiisın,MILFORD,,8vo.,"Margoliouth (D. S.)-On Mahdis and Mahdiisın. Ryl. 8vo. 10 X 6, swd., is. net MILFORD, Feb. 16",D. S. Margoliouth,['Margoliouth (D. S.)'],,Feb. 16,
"Marquis (Don)—The Cruise of the “ Jasper B. Cr. 8vo. 7* x 51, 6s...... .APPLETON, May 16",Marquis,Don,The Cruise of the “ Jasper B,APPLETON,6s.,8vo.,"Marquis (Don)—The Cruise of the “ Jasper B. Cr. 8vo. 7* x 51, 6s...... .APPLETON, May 16",Don Marquis,['Marquis (Don)'],,May 16,
"Marr (J. E.)-The Geology of the Lake District and the scenery as influenced by geological structure. 8vo. 9X54, pp. 232, 12s. net CAMB. UNIV. PR., May 16",Marr,J. E.,The Geology of the Lake District and the scenery as influenced by geological structure,CAMB. UNIV. PR.,12s.,8vo.,"Marr (J. E.)-The Geology of the Lake District and the scenery as influenced by geological structure. 8vo. 9X54, pp. 232, 125. net CAMB. UNIV. PR., May 16",J. E. Marr,['Marr (J. E.)'],,May 16,net
"Marriage and morality papers. ist ser., nos. 1-4, ea. 3d. net ..LONGMANS, Aug. 16",,,Marriage and morality papers,LONGMANS,3d.,,"Marriage and morality papers. ist ser., nos. 1-4, ea. 3d. net ..LONGMANS, Aug. 16",,,,Aug. 16,net
"Marriner (F. T.)-Speed training in Pitman's shorthand. 64 x 4, pp. 48, 6d. PITMAN, Feb. 16",Marriner,F. T.,Speed training in Pitman's shorthand,PITMAN,6d.,,"Marriner (F. T.)-Speed training in Pitman's shorthand. 64 x 4, pp. 48, 6d. PITMAN, Feb. 16",F. T. Marriner,['Marriner (F. T.)'],,Feb. 16,
"Marryat (Florence)-Facing the footlights 18mo. 63x44, pp. 240, 7d. net HOLDEN & H., Dec. 16",Marryat,Florence,Facing the footlights,HOLDEN & H.,7d.,18mo.,"Marryat (Florence)-Facing the footlights 18mo. 63x44, pp. 240, 7d. net HOLDEN & H., Dec. 16",Florence Marryat,['Marryat (Florence)'],,Dec. 16,net
"Marryat (Frederick)—The Children of the New Forest. Gr. 8vo. 7+X54, pp. 96, 4d. (“* A. L.” Bright story readers. No. 147, Grade 4) E. J. ARNOLD, Oct. 16",Marryat,Frederick,The Children of the New Forest,E. J. ARNOLD,4d.,8vo.,"Marryat (Frederick)—The Children of the New Forest. Gr. 8vo. 7+X54, pp. 96, 4d. (“* A. L.” Bright story readers. No. 147, Grade 4) E. J. ARNOLD, Oct. 16",Frederick Marryat,['Marryat (Frederick)'],,Oct. 16,
"Marryat (Frederick)-Masterman Ready. Cr. 8vo. 73x5), pp. 96, 4d. (“A.L.” Bright story readers. No. 148, Grade 4) E. J. ARNOLD, Nov. 16",Marryat,Frederick,Masterman Ready,E. J. ARNOLD,4d.,8vo.,"Marryat (Frederick)-Masterman Ready. Cr. 8vo. 73x5), pp. 96, 4d. (“A.L.” Bright story readers. No. 148, Grade 4) E. J. ARNOLD, Nov. 16",Frederick Marryat,['Marryat (Frederick)'],,Nov. 16,
"Marsh (Horace W.) ed.-Interpolated six-place tables of the logarithms of numbers and the natural and logarithmic trigonometric functions. 8vo. 91 x 61, 5s. 6d. net CHAPMAN & H., May 16",Marsh,Horace W.,Interpolated six-place tables of the logarithms of numbers and the natural and logarithmic trigonometric functions,CHAPMAN & H.,5s. 6d.,8vo.,"Marsh (Horace W.) ed.-Interpolated six-place tables of the logarithms of numbers and the natural and logarithmic trigonometric functions. 8vo. 91 x 61, 55. 6d. net CHAPMAN & H., May 16",Horace W. Marsh,['Marsh (Horace W.)'],ed.,May 16,net
"Marsh (Lewis) ed.-Australasia and Malaysia. Ar. 8vo. 7 x 53, swd. ed. (Rambler travel books) BLACKIE, Feb. 16",Marsh,Lewis,Australasia and Malaysia,BLACKIE,,8vo.,"Marsh (Lewis) ed.-Australasia and Malaysia. Ar. 8vo. 7 x 53, swd. ed. (Rambler travel books) BLACKIE, Feb. 16",Lewis Marsh,['Marsh (Lewis)'],ed.,Feb. 16,
"Marsh (Lewis) and Dudman (William J.) eds. Asia. Cr. 8vo. 7 X 5, limp gd.(Rambler travel bks.) .BLACKIE, Oct. 16",Marsh,Lewis,Asia,BLACKIE,,8vo.,"Marsh (Lewis) and Dudman (William J.) eds. Asia. Cr. 8vo. 7 X 5, limp gd.(Rambler travel bks.) .BLACKIE, Oct. 16",Lewis Marsh,"['Marsh (Lewis)', 'Dudman (William J.)']",eds.,Oct. 16,
"Marsh (Richard)—The Adventures of Judith Lee. zł x 5, pp. 314, 5s. net .... METHUEN, Oct. 16",Marsh,Richard,The Adventures of Judith Lee,METHUEN,5s.,,"Marsh (Richard)—The Adventures of Judith Lee. zł x 5, pp. 314, 5s. net .... METHUEN, Oct. 16",Richard Marsh,['Marsh (Richard)'],,Oct. 16,net
"Marsh (Richard)—The Beetle. 18mo. 64 x 41, pp. 318, 7d. net .NEWNES, Oct. 16",Marsh,Richard,The Beetle,NEWNES,7d.,18mo.,"Marsh (Richard)—The Beetle. 18mo. 64 x 41, pp. 318, 7d. net .NEWNES, Oct. 16",Richard Marsh,['Marsh (Richard)'],,Oct. 16,net
"Marsh (Richard)—Coming of age. Gr. 8vo. 7*x5t, pp. 320, 6s. .LONG, July 16",Marsh,Richard,Coming of age,LONG,6s.,8vo.,"Marsh (Richard)—Coming of age. Gr. 8vo. 7*x5t, pp. 320, 6s. .LONG, July 16",Richard Marsh,['Marsh (Richard)'],,July 16,
"Marsh (Richard)—Confessions of a young lady, Repr. 8vo., swd. 6d. .LONG, Oct. 16",Marsh,Richard,"Confessions of a young lady, Repr",LONG,6d.,8vo.,"Marsh (Richard)—Confessions of a young lady, Repr. 8vo., swd. 6d. .LONG, Oct. 16",Richard Marsh,['Marsh (Richard)'],,Oct. 16,
"Marsh (Richard)—The Flying girl. 8vo. 81x56, . Pp. 126, 6d. .WARD, L., Oct. 16",Marsh,Richard,The Flying girl,"WARD, L.",6d.,8vo.,"Marsh (Richard)—The Flying girl. 8vo. 81x56, . Pp. 126, 6d. .WARD, L., Oct. 16",Richard Marsh,['Marsh (Richard)'],,Oct. 16,
"Marsh (Richard)- The Great temptation. Cr. 8vo. 71x44, pp. 382, 6s. ....UNWIN, Apr. 16",Marsh,Richard,The Great temptation,UNWIN,6s.,8vo.,"Marsh (Richard)- The Great temptation. Cr. 8vo. 71x44, pp. 382, 6s. ....UNWIN, Apr. 16",Richard Marsh,['Marsh (Richard)'],,Apr. 16,
"Marsh (Richard) -A Man with nine lives. Cheap ed. 8vo. 81 x 51, pp. 128. swd. 6d. WARD, L., Apr. 16",Marsh,Richard,A Man with nine lives,"WARD, L.",6d.,8vo.,"Marsh (Richard) -A Man with nine lives. Cheap ed. 8vo. 81 x 51, pp. 128. swd. 6d. WARD, L., Apr. 16",Richard Marsh,['Marsh (Richard)'],,Apr. 16,
"Marshall (Archibald)--Watermeads. 71x5, pp. 367, 6s. .S. PAUL, Nov. 16",Marshall,Archibald,Watermeads,S. PAUL,6s.,,"Marshall (Archibald)--Watermeads. 71x5, pp. 367, 6s. .S. PAUL, Nov. 16",Archibald Marshall,['Marshall (Archibald)'],,Nov. 16,
"Marshall (Beatrice) --Queen Elizabeth. 75 X 5, pp. 191, is. 3d., 28. net; hlf. Ithr. 33. net (Heroes of all time ser.) . . HARRAP, Sep. 16",Marshall,Beatrice,Queen Elizabeth,HARRAP,,,"Marshall (Beatrice) --Queen Elizabeth. 75 X 5, pp. 191, is. 3d., 28. net; hlf. Ithr. 33. net (Heroes of all time ser.) . . HARRAP, Sep. 16",Beatrice Marshall,['Marshall (Beatrice)'],,Sep. 16,
"Marshall (Beth)-Studies in life and nature. Cr. 8vo. 71 x 5, 28. 6d. net ..R, SCOTT, Oct. 16",Marshall,Beth,Studies in life and nature,"R, SCOTT",6d.,8vo.,"Marshall (Beth)-Studies in life and nature. Cr. 8vo. 71 x 5, 28. 6d. net ..R, SCOTT, Oct. 16",Beth Marshall,['Marshall (Beth)'],,Oct. 16,net
"Marshall (Emma)-New relations. New ed. Cr, 8vo. 74 X5, pp. 363, 3s. FROWDE, AND H. & S., Sep. 16",Marshall,Emma,New relations,"FROWDE, AND H. & S.",3s.,8vo.,"Marshall (Emma)-New relations. New ed. Cr, 8vo. 74 X5, pp. 363, 35. FROWDE, AND H. & S., Sep. 16",Emma Marshall,['Marshall (Emma)'],,Sep. 16,
"Marshall (Ethel)-Hope is king. Cr. 8vo. 8 X 5, pp. 376, 28. net .R.T.S., Sep. 16",Marshall,Ethel,Hope is king,R.T.S.,,8vo.,"Marshall (Ethel)-Hope is king. Cr. 8vo. 8 X 5, pp. 376, 28. net .R.T.S., Sep. 16",Ethel Marshall,['Marshall (Ethel)'],,Sep. 16,
"Marshall (Guy A. K.) see Shipley (A. E.) and Marshall. Marshall (H. E.)-Doing their bit in Tea-pot Land. 18mo. 61 X 5, pp. 117, 1s. 6d. net MUIRHEAD, Dec. 16",Marshall,Guy A. K.,Doing their bit in Tea-pot Land,MUIRHEAD,1s. 6d.,18mo.,"Marshall (Guy A. K.) see Shipley (A. E.) and Marshall. Marshall (H. E.)-Doing their bit in Tea-pot Land. 18mo. 61 X 5, pp. 117, Is. 6d. net MUIRHEAD, Dec. 16",Guy A. K. Marshall,"['Marshall (Guy A. K.)', 'Marshall (H. E.)']",,Dec. 16,net
"Marshall (Henry Rutgers) —War and the ideal of peace : a study of those characteristics of man that result in war, and of the means by which they may be controlled. Cr. 8vo. 71 x 5, pp. 244, 4s. 6d, net ..UNWIN, Jan. 16",Marshall,Henry Rutgers,"War and the ideal of peace : a study of those characteristics of man that result in war, and of the means by which they may be controlled",UNWIN,4s. 6d.,8vo.,"Marshall (Henry Rutgers) —War and the ideal of peace : a study of those characteristics of man that result in war, and of the means by which they may be controlled. Cr. 8vo. 71 x 5, pp. 244, 4s. 6d, net ..UNWIN, Jan. 16",Henry Rutgers Marshall,['Marshall (Henry Rutgers)'],,Jan. 16,net
"Marshall (J. B.)-Captain Cook's voyages of discovery. Cr. 8vo. 7+ x 55, pp. 96, 5d. ARNOLD, Dec. 16",Marshall,J. B.,Captain Cook's voyages of discovery,ARNOLD,5d.,8vo.,"Marshall (J. B.)-Captain Cook's voyages of discovery. Cr. 8vo. 7+ x 55, pp. 96, 5d. ARNOLD, Dec. 16",J. B. Marshall,['Marshall (J. B.)'],,Dec. 16,
"Marshall (L. M.) see Hodgkinson (L. A.) and Marshall. Marshall (Leon C.) and others, ed.-Material for the study of elementary economics. 8vo. 9 x 63, I1s. net.... CAMB. UNIV. PRESS, Jan. 16",Marshall,L. M.,Material for the study of elementary economics,CAMB. UNIV. PRESS,1s.,8vo.,"Marshall (L. M.) see Hodgkinson (L. A.) and Marshall. Marshall (Leon C.) and others, ed.-Material for the study of elementary economics. 8vo. 9 x 63, IIs. net.... CAMB. UNIV. PRESS, Jan. 16",L. M. Marshall,"['Marshall (L. M.)', 'Marshall (Leon C.)']",,Jan. 16,net
"Marshall (Percival)-Workshop figures made easy: a simple explan. of fractions, decimals and metric measurements. 18mo. 58 x 4, pp. 48, swd., 6d. net .P. MARSHALL, May 16",Marshall,Percival,Workshop figures made easy: a simple explan,P. MARSHALL,6d.,18mo.,"Marshall (Percival)-Workshop figures made easy: a simple explan. of fractions, decimals and metric measurements. 18mo. 58 x 4, pp. 48, swd., 6d. net .P. MARSHALL, May 16",Percival Marshall,['Marshall (Percival)'],,May 16,net
"Marshall (Percival and Alfred W.)–Engineering as a career. Cr. 8vo. 77X5, pp. 51, 6d. net P. MARSHALL, Nov. 16",Marshall,Percival,Engineering as a career,P. MARSHALL,6d.,8vo.,"Marshall (Percival and Alfred W.)–Engineering as a career. Cr. 8vo. 77X5, pp. 51, 6d. net P. MARSHALL, Nov. 16",Percival Marshall,"['Marshall (Percival)', 'Marshall (Alfred W.)']",,Nov. 16,net
"Marson (Charles L.)-Village silhouettes. 2nd ed. Cr. 8vo. 74 x 54, pp. 110, bds. 2s. 6d. net SOC. SS. PETER & PAUL, Feb. 16",Marson,Charles L.,Village silhouettes,SOC. SS. PETER & PAUL,2s. 6d.,8vo.,"Marson (Charles L.)-Village silhouettes. 2nd ed. Cr. 8vo. 74 x 54, pp. 110, bds. 2s. 6d. net SOC. SS. PETER & PAUL, Feb. 16",Charles L. Marson,['Marson (Charles L.)'],,Feb. 16,net
"Martin (Chester)--Lord Selkirk's work in Canada. L 8vo. 9x54, pp. 340, 8s. 6d. net (Oxford hist. and lit. studies) (Clarendon Pr.) MILFORD, Aug. 16",Martin,Chester,Lord Selkirk's work in Canada,MILFORD,8s. 6d.,8vo.,"Martin (Chester)--Lord Selkirk's work in Canada. L 8vo. 9x54, pp. 340, 8s. 6d. net (Oxford hist. and lit. studies) (Clarendon Pr.) MILFORD, Aug. 16",Chester Martin,['Martin (Chester)'],,Aug. 16,net
"Martin (E. K.)-The Modern Mary and Joseph in khaki. Pp. 16,6d. net STOCKWELL, Mar. 16",Martin,E. K.,The Modern Mary and Joseph in khaki,STOCKWELL,6d.,,"Martin (E. K.)-The Modern Mary and Joseph in khaki. Pp. 16,6d. net STOCKWELL, Mar. 16",E. K. Martin,['Martin (E. K.)'],,Mar. 16,net
"Martin (E. K.)-The Vicar's wife in purgatory. Ci. 8vo. 77 x 41, 6d. net. .STOCKWELL, June 16",Martin,E. K.,The Vicar's wife in purgatory,STOCKWELL,6d.,8vo.,"Martin (E. K.)-The Vicar's wife in purgatory. Ci. 8vo. 77 x 41, 6d. net. .STOCKWELL, June 16",E. K. Martin,['Martin (E. K.)'],,June 16,net
"Martin (Ernest)-Company secretarial work. Cr. 8vo. 77X4, pp. 154, 1s. net I. PITMAN, Jan. 16",Martin,Ernest,Company secretarial work,I. PITMAN,1s.,8vo.,"Martin (Ernest)-Company secretarial work. Cr. 8vo. 77X4, pp. 154, Is. net I. PITMAN, Jan. 16",Ernest Martin,['Martin (Ernest)'],,Jan. 16,net
"Martin (Geoffrey) and Foucar (J. Louis) - Sulphuric acid and sulphur products. Ryl. 8vo. 10 X 67, pp. 93, 78. 6d. net CROSBY LOCKWOOD, Jan. 16",Martin,Geoffrey,Sulphuric acid and sulphur products,CROSBY LOCKWOOD,6d.,8vo.,"Martin (Geoffrey) and Foucar (J. Louis) - Sulphuric acid and sulphur products. Ryl. 8vo. 10 X 67, pp. 93, 78. 6d. net CROSBY LOCKWOOD, Jan. 16",Geoffrey Martin,"['Martin (Geoffrey)', 'Foucar (J. Louis)']",,Jan. 16,net
"Martin (Geoffrey) and others-Industrial gases, ind. the liquefaction of gases. Ryl. 8vo. IO X 63, pp. 158, 78. 6d. net C. LOCKWOOD, June 16",Martin,Geoffrey,"Industrial gases, ind",C. LOCKWOOD,6d.,8vo.,"Martin (Geoffrey) and others-Industrial gases, ind. the liquefaction of gases. Ryl. 8vo. IO X 63, pp. 158, 78. 6d. net C. LOCKWOOD, June 16",Geoffrey Martin,['Martin (Geoffrey)'],,June 16,net
"Martin (Geoffrey) and others—The Salt and alkali industry, including potassium salts and the Stassfurt industry. Ryl. 8vo. 10 X 67, pp. 108, 78. 6d. net ...CROSBY LOCKWOOD, Feb. 16",Martin,Geoffrey,"The Salt and alkali industry, including potassium salts and the Stassfurt industry",CROSBY LOCKWOOD,6d.,8vo.,"Martin (Geoffrey) and others—The Salt and alkali industry, including potassium salts and the Stassfurt industry. Ryl. 8vo. 10 X 67, pp. 108, 78. 6d. net ...CROSBY LOCKWOOD, Feb. 16",Geoffrey Martin,['Martin (Geoffrey)'],,Feb. 16,net
"Martin (George Madden)-A Warwickshire lau : the story of the boyhood of William Shakes- peare. Cr. 8v 8 X 53, 3s. 6d. net APPLETON, May 16",Martin,George Madden,A Warwickshire lau : the story of the boyhood of William Shakes- peare,APPLETON,3s. 6d.,,"Martin (George Madden)-A Warwickshire lau : the story of the boyhood of William Shakes- peare. Cr. 8v 8 X 53, 3s. 6d. net APPLETON, May 16",George Madden Martin,['Martin (George Madden)'],,May 16,net
"Martin (Louis A.)-Text-book of mechanics. Vol. 6, Thermodynamics. Cr. 8vo. 71 x 5, 7s. 6d. net .CHAPMAN & H., May 16",Martin,Louis A.,Text-book of mechanics,CHAPMAN & H.,7s. 6d.,8vo.,"Martin (Louis A.)-Text-book of mechanics. Vol. 6, Thermodynamics. Cr. 8vo. 71 x 5, 75. 6d. net .CHAPMAN & H., May 16",Louis A. Martin,['Martin (Louis A.)'],,May 16,net
"Martin (Marcus J.)-Wireless transmission of photographs. 8vo. 84 x 51, pp. 130, 2s. 6d. net WIRELESS PR., Feb. 16",Martin,Marcus J.,Wireless transmission of photographs,WIRELESS PR.,2s. 6d.,8vo.,"Martin (Marcus J.)-Wireless transmission of photographs. 8vo. 84 x 51, pp. 130, 25. 6d. net WIRELESS PR., Feb. 16",Marcus J. Martin,['Martin (Marcus J.)'],,Feb. 16,net
"Martin (W. D.)-Hiņts to engineers, for the Bd. of Trade exams. Cr. 8vo. 74 x 5, pp. 148, 38. 6d. net . MUNRO, Nov. 16",Martin,W. D.,"Hiņts to engineers, for the Bd",MUNRO,6d.,8vo.,"Martin (W. D.)-Hiņts to engineers, for the Bd. of Trade exams. Cr. 8vo. 74 x 5, pp. 148, 38. 6d. net . MUNRO, Nov. 16",W. D. Martin,['Martin (W. D.)'],,Nov. 16,net
"Martin-Nicholson (Sister)—My experiences on three fronts. Cr. 8vo. 73 x5, pp. 288, 4s. 6d. net ALLEN & U., Oct. 16",Martin-Nicholson,Sister,My experiences on three fronts,ALLEN & U.,4s. 6d.,8vo.,"Martin-Nicholson (Sister)—My experiences on three fronts. Cr. 8vo. 73 x5, pp. 288, 4s. 6d. net ALLEN & U., Oct. 16",Sister Martin-Nicholson,['Martin-Nicholson (Sister)'],,Oct. 16,net
"Martindale (C. C.)--The Life of Monsignor Robert Hugh Benson. 2 vols. Illus. 8vo. 9 x5, pp. 418, 488, 18s. net .LONGMANS, Apr. 16",Martindale,C. C.,The Life of Monsignor Robert Hugh Benson,LONGMANS,18s.,8vo.,"Martindale (C. C.)--The Life of Monsignor Robert Hugh Benson. 2 vols. Illus. 8vo. 9 x5, pp. 418, 488, 18s. net .LONGMANS, Apr. 16",C. C. Martindale,['Martindale (C. C.)'],,Apr. 16,net
"Martinez (Albert B.)-Baedeker of the Argentine Republic. 4th ed. Cr. 8vo. 7 x 41, 12s. 6d. net APPLETON, May 16",Martinez,Albert B.,Baedeker of the Argentine Republic,APPLETON,12s. 6d.,8vo.,"Martinez (Albert B.)-Baedeker of the Argentine Republic. 4th ed. Cr. 8vo. 7 x 41, 12s. 6d. net APPLETON, May 16",Albert B. Martinez,['Martinez (Albert B.)'],,May 16,net
"Martinez (A. B.) and Lewandowski (M.)--The Argentine in the twentieth century. Cr. 8vo. 8 x 55, pp. 376, 5s. net ....UNWIN, Nov. 16",Martinez,A. B.,The Argentine in the twentieth century,UNWIN,5s.,8vo.,"Martinez (A. B.) and Lewandowski (M.)--The Argentine in the twentieth century. Cr. 8vo. 8 x 55, pp. 376, 5s. net ....UNWIN, Nov. 16",A. B. Martinez,"['Martinez (A. B.)', 'Lewandowski (M.)']",,Nov. 16,net
"Martin's Questions and answers on home nursing. 6th ed., rev. by Leonard S. Barnes. 57 x 31, pp. 175, 1s. 6d. net ...BAILLIÈRE, Oct. 16",,,Martin's Questions and answers on home nursing,BAILLIÈRE,1s. 6d.,,"Martin's Questions and answers on home nursing. 6th ed., rev. by Leonard S. Barnes. 57 x 31, pp. 175, Is. 6d. net ...BAILLIÈRE, Oct. 16",,,,Oct. 16,net
"Marvin (Dwight Edwards) ed. Curiosities in proverbs. Cr. 8vo. 7X 41, 78. 6d. net PUTNAM, Apr. 16",Marvin,Dwight Edwards,Curiosities in proverbs,PUTNAM,6d.,8vo.,"Marvin (Dwight Edwards) ed. Curiosities in proverbs. Cr. 8vo. 7X 41, 78. 6d. net PUTNAM, Apr. 16",Dwight Edwards Marvin,['Marvin (Dwight Edwards)'],ed.,Apr. 16,net
"Marvin (Edith Deverell)---Fellowship. 71 x 4*, 28. 6d. net .A. BROWN, Dec. 16",Marvin,Edith Deverell,Fellowship,A. BROWN,6d.,,"Marvin (Edith Deverell)---Fellowship. 71 x 4*, 28. 6d. net .A. BROWN, Dec. 16",Edith Deverell Marvin,['Marvin (Edith Deverell)'],,Dec. 16,net
"Marzials (Ada M.)—Stories for the story hour, fr. January to December. Cr. 8vo. 71 x 5, pp. 256, 2s. 6d. net .HARRAP, June 16",Marzials,Ada M.,"Stories for the story hour, fr",HARRAP,2s. 6d.,8vo.,"Marzials (Ada M.)—Stories for the story hour, fr. January to December. Cr. 8vo. 71 x 5, pp. 256, 25. 6d. net .HARRAP, June 16",Ada M. Marzials,['Marzials (Ada M.)'],,June 16,net
"Masaryk (T. G.) ----Problem of small nations in the European crisis. 8vo., pp. 322, swd., 3d. COUNC. FOR STUDY OF INTERNAT. RELATIONS, Apr. 16",Masaryk,T. G.,Problem of small nations in the European crisis,COUNC. FOR STUDY OF INTERNAT. RELATIONS,3d.,8vo.,"Masaryk (T. G.) ----Problem of small nations in the European crisis. 8vo., pp. 322, swd., 3d. COUNC. FOR STUDY OF INTERNAT. RELATIONS, Apr. 16",T. G. Masaryk,['Masaryk (T. G.)'],,Apr. 16,
"Masefield (John)-Ballads and poems. New ed. Cr. 8vo. 8 X 5, pp. 100, 4s. 6d. net MATHEWS, Feb. 16",Masefield,John,Ballads and poems,MATHEWS,4s. 6d.,8vo.,"Masefield (John)-Ballads and poems. New ed. Cr. 8vo. 8 X 5, pp. 100, 4s. 6d. net MATHEWS, Feb. 16",John Masefield,['Masefield (John)'],,Feb. 16,net
"Masefield (John)-Gallipoli. Cr. 8vo. 71 x 5, pp. 183, 28. 6d. net .HEINEMANN, Sep. 16",Masefield,John,Gallipoli,HEINEMANN,6d.,8vo.,"Masefield (John)-Gallipoli. Cr. 8vo. 71 x 5, pp. 183, 28. 6d. net .HEINEMANN, Sep. 16",John Masefield,['Masefield (John)'],,Sep. 16,net
"Masefield (John)-Salt-water ballads. Reissue. Cr. 8vo. 74 x 5, pp. 126, 4s. 6d. net MATHEWS, Feb. 16",Masefield,John,Salt-water ballads,MATHEWS,4s. 6d.,8vo.,"Masefield (John)-Salt-water ballads. Reissue. Cr. 8vo. 74 x 5, pp. 126, 4s. 6d. net MATHEWS, Feb. 16",John Masefield,['Masefield (John)'],,Feb. 16,net
"Masefield (John)-Sonnets and poems. 78 x 5}, pp. 52, 3s. 6d. net (Lollingdon, Cholsey, Berks) AUTHOR, Sep. 16",Masefield,John,Sonnets and poems,AUTHOR,3s. 6d.,,"Masefield (John)-Sonnets and poems. 78 x 5}, pp. 52, 3s. 6d. net (Lollingdon, Cholsey, Berks) AUTHOR, Sep. 16",John Masefield,['Masefield (John)'],,Sep. 16,net
"Mason (A. E. W.)--At the Villa Rose. Cheap ed. Cr. 8vo. 77X 41, pp. 320, is. net HODDER & S., Mar. 16",Mason,A. E. W.,At the Villa Rose,HODDER & S.,,8vo.,"Mason (A. E. W.)--At the Villa Rose. Cheap ed. Cr. 8vo. 77X 41, pp. 320, is. net HODDER & S., Mar. 16",A. E. W. Mason,['Mason (A. E. W.)'],,Mar. 16,
"Mason (A. E. W.)-The Turnstile. Cheap ed. Cr. 8vo. 77 x 41, pp. 352, is. net HODDER & S., May 16",Mason,A. E. W.,The Turnstile,HODDER & S.,,8vo.,"Mason (A. E. W.)-The Turnstile. Cheap ed. Cr. 8vo. 77 x 41, pp. 352, is. net HODDER & S., May 16",A. E. W. Mason,['Mason (A. E. W.)'],,May 16,
"Mason (A. E. W.-The Witness for the defence. Cr. 8vo. 77x45, pp. 312, 1s. net HODDER & S., Scp. 16",,,Mason (A. E. W.-The Witness for the defence,HODDER & S.,1s.,8vo.,"Mason (A. E. W.-The Witness for the defence. Cr. 8vo. 77x45, pp. 312, 1s. net HODDER & S., Scp. 16",,,,Scp. 16,net
"Mason (Grace Sartwell) and Hilliard (John N.) The Golden hope. Cr. 8vo. 71 x 5, 6s. APPLETON, May 16",Mason,Grace Sartwell,The Golden hope,APPLETON,6s.,8vo.,"Mason (Grace Sartwell) and Hilliard (John N.) The Golden hope. Cr. 8vo. 71 x 5, 6s. APPLETON, May 16",Grace Sartwell Mason,"['Mason (Grace Sartwell)', 'Hilliard (John N.)']",,May 16,
"Mason (Walt)—“Horse sense in verses tense. 18mo. 64x44, pp. 200, 2s. 6d. net DUCKWORTH, June 16",Mason,Walt,Horse sense in verses tense,DUCKWORTH,2s. 6d.,18mo.,"Mason (Walt)—“Horse sense in verses tense. 18mo. 64x44, pp. 200, 25. 6d. net DUCKWORTH, June 16",Walt Mason,['Mason (Walt)'],,June 16,net
"Mason (Walt)-Rippling rhymes. 18mo. 61 x 45, pp. 144, 2s. 6d. net .... DUCKWORTH, Dec. 16",Mason,Walt,Rippling rhymes,DUCKWORTH,2s. 6d.,18mo.,"Mason (Walt)-Rippling rhymes. 18mo. 61 x 45, pp. 144, 25. 6d. net .... DUCKWORTH, Dec. 16",Walt Mason,['Mason (Walt)'],,Dec. 16,net
