,entry,last_name,first_name,title,publisher,price,price_in_pounds,format,original_entry,author_name,creators,is_editor,date,is_net
2916,"McDowall (Stewart A.)-Seven doubts of a biologist. Cr. 8vo. 71 X5, pp. 64, 28. net, swd. s. net.. .LONGMANS, Apr. 17",McDowall,Stewart A.,Seven doubts of a biologist,LONGMANS,,0.0,8vo.,"McDowall (Stewart A.)-Seven doubts of a biologist. Cr. 8vo. 71 X5, pp. 64, 28. net, swd. IS. net.. .LONGMANS, Apr. 17",Stewart A. McDowall,['McDowall (Stewart A.)'],,Apr. 17,
2920,"McFadyen (John Edgar)-The Problem of pain : a study in the Book of Job. 8vo. 8 X 51, pp. 298, 4s. 60. net..... .CLARKE, May 17",McFadyen,John Edgar,The Problem of pain : a study in the Book of Job,CLARKE,,0.0,8vo.,"McFadyen (John Edgar)-The Problem of pain : a study in the Book of Job. 8vo. 8 X 51, pp. 298, 4s. 60. net..... .CLARKE, May 17",John Edgar McFadyen,['McFadyen (John Edgar)'],,May 17,
2927,"Machen (Arthur)-The Terror. Cr. 8vo. 74 X5, pp. 190, is. net ........ ....DUCKWORTH, Feb. 17",Machen,Arthur,The Terror,DUCKWORTH,,0.0,8vo.,"Machen (Arthur)-The Terror. Cr. 8vo. 74 X5, pp. 190, is. net ........ ....DUCKWORTH, Feb. 17",Arthur Machen,['Machen (Arthur)'],,Feb. 17,
2929,"M'Intyro (David M.)— The Divine authority of the Scriptures of the Old Testament. 18mo. 67 x 41, pp. 160, s. DRUMMOND'S TRACT DEPOT, June 17",M'Intyro,David M.,The Divine authority of the Scriptures of the Old Testament,DRUMMOND'S TRACT DEPOT,,0.0,18mo.,"M'Intyro (David M.)— The Divine authority of the Scriptures of the Old Testament. 18mo. 67 x 41, pp. 160, IS. DRUMMOND'S TRACT DEPOT, June 17",David M. M'Intyro,"[""M'Intyro (David M.)""]",,June 17,
2939,"Mackenzie (Donald A.)-Heroes and heroic deeds of the Great War. Cr. 8vo. 71 X 5, pp. 192, is. net ...BLACKIE, Feb. 17",Mackenzie,Donald A.,Heroes and heroic deeds of the Great War,BLACKIE,,0.0,8vo.,"Mackenzie (Donald A.)-Heroes and heroic deeds of the Great War. Cr. 8vo. 71 X 5, pp. 192, is. net ...BLACKIE, Feb. 17",Donald A. Mackenzie,['Mackenzie (Donald A.)'],,Feb. 17,
2940,"Mackenzio (Donald A.)-Lord Kitchener : the story of his life and work. New ed. 7X 4), pp. 160, s....... BLACKIE, Apr. 17",Mackenzio,Donald A.,Lord Kitchener : the story of his life and work,BLACKIE,,0.0,,"Mackenzio (Donald A.)-Lord Kitchener : the story of his life and work. New ed. 7X 4), pp. 160, IS....... BLACKIE, Apr. 17",Donald A. Mackenzio,['Mackenzio (Donald A.)'],,Apr. 17,
2944,"Mackenzie (J. S.)-Elements of constructive philosophy. 8vo. pp. 487, 6.1. net (Library of philosophy).. ALLEN & U., Dec. '17",Mackenzie,J. S.,Elements of constructive philosophy,ALLEN & U.,,0.0,8vo.,"Mackenzie (J. S.)-Elements of constructive philosophy. 8vo. pp. 487, 6.1. net (Library of philosophy).. ALLEN & U., Dec. '17",J. S. Mackenzie,['Mackenzie (J. S.)'],,Dec. '17,
2950,"McKillop (M. and A. D.)—Efficiency methods : an intro. to scientific management. Illus. Cr. 8vo. 71 x 5, pp. 223, 4s. 60. net ROUTLEDGE, Oct. '17",McKillop,M.,Efficiency methods : an intro,ROUTLEDGE,,0.0,8vo.,"McKillop (M. and A. D.)—Efficiency methods : an intro. to scientific management. Illus. Cr. 8vo. 71 x 5, pp. 223, 45. 60. net ROUTLEDGE, Oct. '17",M. McKillop,"['McKillop (M.)', 'McKillop (A. D.)']",,Oct. '17,
2960,"MacQuarrie (Hector)-How to live at the front: tips for American soldiers. Cr. Svo. 58. net LIPPINCOTT, Dec. '17",MacQuarrie,Hector,How to live at the front: tips for American soldiers,LIPPINCOTT,,0.0,,"MacQuarrie (Hector)-How to live at the front: tips for American soldiers. Cr. Svo. 58. net LIPPINCOTT, Dec. '17",Hector MacQuarrie,['MacQuarrie (Hector)'],,Dec. '17,
2963,"McSpadden (J. Walker)-The Canterbury pil- grims. Retold from Chaucer. 8vo. 9 X 61, pp. 224, 58. net..... ..HARRAP, Aug. '17",McSpadden,J. Walker,The Canterbury pil- grims,HARRAP,,0.0,8vo.,"McSpadden (J. Walker)-The Canterbury pil- grims. Retold from Chaucer. 8vo. 9 X 61, pp. 224, 58. net..... ..HARRAP, Aug. '17",J. Walker McSpadden,['McSpadden (J. Walker)'],,Aug. '17,
2965,"McWilliam (T., Rev.)-The Passing days, and other verses. 71 x 5, pp. 60, 2s. 60. (Aberdeeen : 18, Union Terrace) W. SMITH, Aug. '17",McWilliam,"T., Rev.","The Passing days, and other verses",W. SMITH,,0.0,,"McWilliam (T., Rev.)-The Passing days, and other verses. 71 x 5, pp. 60, 2s. 60. (Aberdeeen : 18, Union Terrace) W. SMITH, Aug. '17","T., Rev. McWilliam","['McWilliam (T., Rev.)']",,Aug. '17,
2968,"Magee (A. V., Rev.)-The Reservation of the Blessed Sacrament. 51x41, pp. 16, id. R. JACKSON, Nov. '17",Magee,"A. V., Rev.",The Reservation of the Blessed Sacrament,R. JACKSON,,0.0,,"Magee (A. V., Rev.)-The Reservation of the Blessed Sacrament. 51x41, pp. 16, id. R. JACKSON, Nov. '17","A. V., Rev. Magee","['Magee (A. V., Rev.)']",,Nov. '17,
2969,"McLaglen (Leopold)-Bayonet fighting for war. 18mo. 61 X 4, pp. 48, is. net HARRISON & SONS, Aug. '17",McLaglen,Leopold,Bayonet fighting for war,HARRISON & SONS,,0.0,18mo.,"McLaglen (Leopold)-Bayonet fighting for war. 18mo. 61 X 4, pp. 48, is. net HARRISON & SONS, Aug. '17",Leopold McLaglen,['McLaglen (Leopold)'],,Aug. '17,
2971,"McLaren (Barbara)- Women of the War. Intro. by the Rt. Hon. H. H. Asquith. 8vo. 8{ x 57, pp. 160, 3s. 60. net ....HODDER & S., Nov. '17",McLaren,Barbara,Women of the War,HODDER & S.,,0.0,8vo.,"McLaren (Barbara)- Women of the War. Intro. by the Rt. Hon. H. H. Asquith. 8vo. 8{ x 57, pp. 160, 35. 60. net ....HODDER & S., Nov. '17",Barbara McLaren,['McLaren (Barbara)'],,Nov. '17,
2973,"Maclaren (W. F. de Bois)-Word pictures of war. Cr. 8vo. 71 x 5, pp. 77, 2s. 6.1. net VIETIUEV, Nov. '17",Maclaren,W. F. de Bois,Word pictures of war,VIETIUEV,,0.0,8vo.,"Maclaren (W. F. de Bois)-Word pictures of war. Cr. 8vo. 71 x 5, pp. 77, 25. 6.1. net VIETIUEV, Nov. '17",W. F. de Bois Maclaren,['Maclaren (W. F. de Bois)'],,Nov. '17,
2974,"Maclean (A. C.)—Until the day break: a bk. of prayer. 8x5), pp. 72, 1s. 31. net (Dingwall) G. SOUTER, Jan. 17",Maclean,A. C.,Until the day break: a bk,G. SOUTER,,0.0,,"Maclean (A. C.)—Until the day break: a bk. of prayer. 8x5), pp. 72, Is. 31. net (Dingwall) G. SOUTER, Jan. 17",A. C. Maclean,['Maclean (A. C.)'],,Jan. 17,
2975,"Maclean (Magnus)-Electrical laboratory course for junior students. Cr. 8vo. 71 X 5, pp. 120, 28. net .BLACKIE, Mar. 17",Maclean,Magnus,Electrical laboratory course for junior students,BLACKIE,,0.0,8vo.,"Maclean (Magnus)-Electrical laboratory course for junior students. Cr. 8vo. 71 X 5, pp. 120, 28. net .BLACKIE, Mar. 17",Magnus Maclean,['Maclean (Magnus)'],,Mar. 17,
2978,"McMahon (John R.)-Success in the suburbs. Cr. 8vo. Ios. net .PUTNAM, Oct. '17",McMahon,John R.,Success in the suburbs,PUTNAM,,0.0,8vo.,"McMahon (John R.)-Success in the suburbs. Cr. 8vo. Ios. net .PUTNAM, Oct. '17",John R. McMahon,['McMahon (John R.)'],,Oct. '17,
2981,"McMillan (Robert)--The Origin of the world. Cheap ed. Cr. 8vo. 1s. 6(l. net, swd. net ... .WATTS, May 17",McMillan,Robert,The Origin of the world,WATTS,,0.0,8vo.,"McMillan (Robert)--The Origin of the world. Cheap ed. Cr. 8vo. Is. 6(l. net, swd. net ... .WATTS, May 17",Robert McMillan,['McMillan (Robert)'],,May 17,
2984,"Macnaughtan (S.)-Peter and Jane : Missing heir. 4th ed. Cr. 8vo. 7 X 51, pp. 310, 28. net .METHUEN, Feb. 17",Macnaughtan,S.,Peter and Jane : Missing heir,METHUEN,,0.0,8vo.,"Macnaughtan (S.)-Peter and Jane : Missing heir. 4th ed. Cr. 8vo. 7 X 51, pp. 310, 28. net .METHUEN, Feb. 17",S. Macnaughtan,['Macnaughtan (S.)'],,Feb. 17,
2985,"Macnaughtan (S.)-Three Miss Graemes. Cr. 8vo. 71 X 5), pp. 384, is. net ....NELSON, Mar. 17",Macnaughtan,S.,Three Miss Graemes,NELSON,,0.0,8vo.,"Macnaughtan (S.)-Three Miss Graemes. Cr. 8vo. 71 X 5), pp. 384, is. net ....NELSON, Mar. 17",S. Macnaughtan,['Macnaughtan (S.)'],,Mar. 17,
2987,"McNeile (A. H.)--Discipleship. Cr. 8vo. 71 x 41, pp. 139, 28. net .S.P.C.K., Feb. 17",McNeile,A. H.,Discipleship,S.P.C.K.,,0.0,8vo.,"McNeile (A. H.)--Discipleship. Cr. 8vo. 71 x 41, pp. 139, 28. net .S.P.C.K., Feb. 17",A. H. McNeile,['McNeile (A. H.)'],,Feb. 17,
2989,"McNeile (A. Patrick)-Letters on faith. 18mo. 6jX4}, pp. 59, is. net ....R. SCOTT, Dec. '17",McNeile,A. Patrick,Letters on faith,R. SCOTT,,0.0,18mo.,"McNeile (A. Patrick)-Letters on faith. 18mo. 6jX4}, pp. 59, is. net ....R. SCOTT, Dec. '17",A. Patrick McNeile,['McNeile (A. Patrick)'],,Dec. '17,
2991,"McNeiry (C., Rev.)-Thursdays with the Blessed Sacrament. 32mo. pp. 212, 13. 60. net WASHBOURNE, Sep. '17",McNeiry,"C., Rev.",Thursdays with the Blessed Sacrament,WASHBOURNE,,0.0,32mo.,"McNeiry (C., Rev.)-Thursdays with the Blessed Sacrament. 32mo. pp. 212, 13. 60. net WASHBOURNE, Sep. '17","C., Rev. McNeiry","['McNeiry (C., Rev.)']",,Sep. '17,
2992,"McNulty (Edward)——The Lord Mayor : a Dublin comedy in tliree acts. Cr. 8vo. 71 x 5, pp. 50, s. net .MAUNSEL, June '17",McNulty,Edward,The Lord Mayor : a Dublin comedy in tliree acts,MAUNSEL,,0.0,8vo.,"McNulty (Edward)——The Lord Mayor : a Dublin comedy in tliree acts. Cr. 8vo. 71 x 5, pp. 50, IS. net .MAUNSEL, June '17",Edward McNulty,['McNulty (Edward)'],,June '17,
2997,"Mail (M.)-Our wounded, and other poems. 71 x 41, pp. 87, is, net.. ARROWSMITH, Nov. '17",Mail,M.,"Our wounded, and other poems",ARROWSMITH,,0.0,,"Mail (M.)-Our wounded, and other poems. 71 x 41, pp. 87, is, net.. ARROWSMITH, Nov. '17",M. Mail,['Mail (M.)'],,Nov. '17,
3002,"Mais (S. P. B.)-From Shakespeare to O. Henry : studies in literature. Cr. 8vo. 78 x 5ł, pp. 313, .RICHARDS, July '17",Mais,S. P. B.,From Shakespeare to O. Henry : studies in literature,RICHARDS,,0.0,8vo.,"Mais (S. P. B.)-From Shakespeare to O. Henry : studies in literature. Cr. 8vo. 78 x 5ł, pp. 313, .RICHARDS, July '17",S. P. B. Mais,['Mais (S. P. B.)'],,July '17,
3003,"Mais (S. P. B.)-Interlude. Cr. 8vo. 74 x 57, pp. 311, 58. net ...CHAPMAN & H., Jan. '17",Mais,S. P. B.,Interlude,CHAPMAN & H.,,0.0,8vo.,"Mais (S. P. B.)-Interlude. Cr. 8vo. 74 x 57, pp. 311, 58. net ...CHAPMAN & H., Jan. '17",S. P. B. Mais,['Mais (S. P. B.)'],,Jan. '17,
3005,"Maitland (Francis)-Poems. 18mo. 64 x 57, pp. 56, is. net .MATHEWS, Apr. 17",Maitland,Francis,Poems,MATHEWS,,0.0,18mo.,"Maitland (Francis)-Poems. 18mo. 64 x 57, pp. 56, is. net .MATHEWS, Apr. 17",Francis Maitland,['Maitland (Francis)'],,Apr. 17,
3010,"Mallett (Reddie)-Freedom songs. Cr. 8vo. swd. s. net .WATTS, Dec. 16 Mallett (Reddie)-Freedom songs. Vol. 2. 8vo. 73 X 5, pp. 103, is. net.... WATTS, June 17",Mallett,Reddie,Freedom songs,WATTS,,0.0,8vo.,"Mallett (Reddie)-Freedom songs. Cr. 8vo. swd. IS. net .WATTS, Dec. 16 Mallett (Reddie)-Freedom songs. Vol. 2. 8vo. 73 X 5, pp. 103, is. net.... WATTS, June 17",Reddie Mallett,['Mallett (Reddie)'],,June 17,
3014,"Malory (Sir Thomas) - The Romance of King Arthur and his knights of the Round Table. Abridged from Malory's “Morte d'Arthur by Alfred W. Pollard. Illus. by Arthur Rackham. 8vo. 85 X64, pp. 533, ios. 6d. net ; ed. de luxe, 428. net .MACMILLAN, Oct. '17",Malory,Sir Thomas,The Romance of King Arthur and his knights of the Round Table,MACMILLAN,,0.0,8vo.,"Malory (Sir Thomas) - The Romance of King Arthur and his knights of the Round Table. Abridged from Malory's “Morte d'Arthur by Alfred W. Pollard. Illus. by Arthur Rackham. 8vo. 85 X64, pp. 533, ios. 6d. net ; ed. de luxe, 428. net .MACMILLAN, Oct. '17",Sir Thomas Malory,['Malory (Sir Thomas)'],,Oct. '17,
3015,"Malory (Sir Thomas)-Selections from “Le Morte d'Arthur of Sir T. M. Ed. by Dorothy M. Macardle. Cr. 8vo. 64 X 4), pp. 116, is. MACMILLAN, Jan. 17",Malory,Sir Thomas,Selections from “Le Morte d'Arthur of Sir T. M. Ed,MACMILLAN,,0.0,8vo.,"Malory (Sir Thomas)-Selections from “Le Morte d'Arthur of Sir T. M. Ed. by Dorothy M. Macardle. Cr. 8vo. 64 X 4), pp. 116, is. MACMILLAN, Jan. 17",Sir Thomas Malory,['Malory (Sir Thomas)'],,Jan. 17,
3016,"Maltby (S. E.) comp.-A Hdbk. of modern European history, 1789-1917. Cr. 8vo. 71 x 5, pp. 128, 1s. 60. net .HEADLEY, July ’17",Maltby,S. E.,A Hdbk,HEADLEY,,0.0,8vo.,"Maltby (S. E.) comp.-A Hdbk. of modern European history, 1789-1917. Cr. 8vo. 71 x 5, pp. 128, Is. 60. net .HEADLEY, July ’17",S. E. Maltby,['Maltby (S. E.)'],,July ’17,
3018,"Manchester, Cross St. Chapel, Illustrations of, &c., Thomas (E. L. H.) 3s. net Manchester Diocesan directory and churchman's almanac, 1917. Cr. 8vo. 73 X 5, pp. 505, is. net SHERRATT & H., May 17",,,"Manchester, Cross St",SHERRATT & H.,,0.0,8vo.,"Manchester, Cross St. Chapel, Illustrations of, &c., Thomas (E. L. H.) 3s. net Manchester Diocesan directory and churchman's almanac, 1917. Cr. 8vo. 73 X 5, pp. 505, is. net SHERRATT & H., May 17",,,,May 17,
3019,"Manchester University--Calendar, 1917–1918. Demy 8vo. 83 x 5), pp. 677, 58. net MANCHESTER UNIV. PR., Oct. '17",,,Manchester University--Calendar,MANCHESTER UNIV. PR.,,0.0,8vo.,"Manchester University--Calendar, 1917–1918. Demy 8vo. 83 x 5), pp. 677, 58. net MANCHESTER UNIV. PR., Oct. '17",,,,Oct. '17,
3022,"Manders (A. Staines)-Manders' Guide to London. 8vo. 6] x 4, pp. 300, is. net, 60). net FULTON-MANDERS PUBG. CO., July '17",Manders,A. Staines,Manders' Guide to London,FULTON-MANDERS PUBG. CO.,,0.0,8vo.,"Manders (A. Staines)-Manders' Guide to London. 8vo. 6] x 4, pp. 300, is. net, 60). net FULTON-MANDERS PUBG. CO., July '17",A. Staines Manders,['Manders (A. Staines)'],,July '17,
3023,"Mandu (A): a reader in the Nsenga language of North Last Rhodesia (Chinsenga). pp. 40, is. net ..S.P.C.K., Oct. '17",Mandu,A,Nsenga language of North Last Rhodesia (Chinsenga),S.P.C.K.,,0.0,,"Mandu (A): a reader in the Nsenga language of North Last Rhodesia (Chinsenga). pp. 40, is. net ..S.P.C.K., Oct. '17",A Mandu,['Mandu (A)'],,Oct. '17,
3027,"Mann (Mary E.)—When a man marries. 18no. 64*4), pp. 319, is. net HODDER & S., May 17",Mann,Mary E.,When a man marries,HODDER & S.,,0.0,,"Mann (Mary E.)—When a man marries. 18no. 64*4), pp. 319, is. net HODDER & S., May 17",Mary E. Mann,['Mann (Mary E.)'],,May 17,
3037,"Manual for teachers (A): how to teach reading. By a Sister of St. Joseph. Cr. 8vo. rod. net MACMILLAN, July '17",Manual for teachers,A,By a Sister of St,MACMILLAN,,0.0,8vo.,"Manual for teachers (A): how to teach reading. By a Sister of St. Joseph. Cr. 8vo. rod. net MACMILLAN, July '17",A Manual for teachers,['Manual for teachers (A)'],,July '17,
3038,"Manures and manuring. By “ Farmer Giles. 2nd ed., rev. Cr. 8vo. 71 X 5, pp. 172, is. net PEARSON, May 17",,,Manures and manuring,PEARSON,,0.0,8vo.,"Manures and manuring. By “ Farmer Giles. 2nd ed., rev. Cr. 8vo. 71 X 5, pp. 172, is. net PEARSON, May 17",,,,May 17,
3042,"Marchand (Charles M.)-A Careful selection of modern Parisian slang, incl. the new“ Argot des tranchées,” w. explan, notes. New ed. 64 X4, pp. 71, 29. 60. net .. .HACHETTE, Fcb. '17",Marchand,Charles M.,"A Careful selection of modern Parisian slang, incl",HACHETTE,,0.0,,"Marchand (Charles M.)-A Careful selection of modern Parisian slang, incl. the new“ Argot des tranchées,” w. explan, notes. New ed. 64 X4, pp. 71, 29. 60. net .. .HACHETTE, Fcb. '17",Charles M. Marchand,['Marchand (Charles M.)'],,Fcb. '17,
3044,"Marchant (Bessie)-Lois in charge ; or, A Girl of grit : the story of a plantation in Brazil . Cr. 8vo. 71 X 5, PP. 288, 3s. net. , BLACKIE, Nov. '17",Marchant,Bessie,"Lois in charge ; or, A Girl of grit : the story of a plantation in Brazil ",BLACKIE,,0.0,8vo.,"Marchant (Bessie)-Lois in charge ; or, A Girl of grit : the story of a plantation in Brazil . Cr. 8vo. 71 X 5, PP. 288, 3s. net. , BLACKIE, Nov. '17",Bessie Marchant,['Marchant (Bessie)'],,Nov. '17,
3053,"Marcosson (1saac F.)-The War after the war. Cr. 8vo. 8 X 5), pp. 272, 5s. ret .. IANE, A pr. 17",Marcosson,1saac F.,The War after the war,IANE,,0.0,8vo.,"Marcosson (Isaac F.)-The War after the war. Cr. 8vo. 8 X 5), pp. 272, 55. ret .. IANE, A pr. 17",1saac F. Marcosson,['Marcosson (1saac F.)'],,A pr. 17,
3054,"Marcus Aurelius. Sce Aurelius Antoninus (M.) Marden (Orison Swett)- Cheerfulness as a life power. Cr. 8vo. 71 X 41, pp. 96, is. re: RIDER, Mar. 17",,,Marcus Aurelius,RIDER,,0.0,8vo.,"Marcus Aurelius. Sce Aurelius Antoninus (M.) Marden (Orison Swett)- Cheerfulness as a life power. Cr. 8vo. 71 X 41, pp. 96, is. re: RIDER, Mar. 17",,,,Mar. 17,
3059,"Margerison (John S.)— Turret and torpedo : tales of the Navy trade. Cr. 8vo. 77 x 41, pp. 120, s. net PEARSON, Jan. 17",Margerison,John S.,Turret and torpedo : tales of the Navy trade,PEARSON,,0.0,8vo.,"Margerison (John S.)— Turret and torpedo : tales of the Navy trade. Cr. 8vo. 77 x 41, pp. 120, IS. net PEARSON, Jan. 17",John S. Margerison,['Margerison (John S.)'],,Jan. 17,
3063,"Marivaux (Pierre C. de C. de)--Théâtre. Intro. by Emile Faguet. Vol. 2. 64x44, pp. 576, s. net NELSON, Apr. 17",Marivaux,Pierre C. de C. de,Théâtre,NELSON,,0.0,,"Marivaux (Pierre C. de C. de)--Théâtre. Intro. by Emile Faguet. Vol. 2. 64x44, pp. 576, IS. net NELSON, Apr. 17",Pierre C. de C. de Marivaux,['Marivaux (Pierre C. de C. de)'],,Apr. 17,
3065,"Markham (Sir Albert H., Adm.)-The Life of Sir Clements R. Markham, K.C. B., F.R.S. 8vo. 9X54, pp. 395, 15s. nct..J. MURRAY, Nov. '17",Markham,"Sir Albert H., Adm.","The Life of Sir Clements R. Markham, K.C. B., F.R.S",J. MURRAY,,0.0,8vo.,"Markham (Sir Albert H., Adm.)-The Life of Sir Clements R. Markham, K.C. B., F.R.S. 8vo. 9X54, pp. 395, 155. nct..J. MURRAY, Nov. '17","Sir Albert H., Adm. Markham","['Markham (Sir Albert H., Adm.)']",,Nov. '17,
3069,"Marmorstein (A.)—Midrash Haserot we-Yeserot. [In Hebrew.] Ed. fr. MS. Adler (No. 2046), MS. Bodl. (No. 2659) and British Museum (No. 2746), w. notes and intro. 8vo. pp. 96, swd. LUZAC, June '17",Marmorstein,A.,Midrash Haserot we-Yeserot,LUZAC,,0.0,8vo.,"Marmorstein (A.)—Midrash Haserot we-Yeserot. [In Hebrew.] Ed. fr. MS. Adler (No. 2046), MS. Bodl. (No. 2659) and British Museum (No. 2746), w. notes and intro. 8vo. pp. 96, swd. LUZAC, June '17",A. Marmorstein,['Marmorstein (A.)'],,June '17,
3070,"Marne Campaign, Whillon (F. E.) 1os. 6d. net Marquis (Don)--Hermione and her little group of serious thinkers. Cr. 8vo. Ss. net APPLETON, Dec. '17","Marne Campaign, Whillon",F. E.,,APPLETON,,0.0,8vo.,"Marne Campaign, Whillon (F. E.) 1os. 6d. net Marquis (Don)--Hermione and her little group of serious thinkers. Cr. 8vo. Ss. net APPLETON, Dec. '17","F. E. Marne Campaign, Whillon","['Marne Campaign, Whillon (F. E.)']",,Dec. '17,
3082,"Martin (G. Currie) and others—The Message, the messenger and the method. Cr. 8vo. pp. 96, Marsh (Richard)—The Fiying girl. Cr. 8vo. s. 6d., swd. is. .HEADLEY, Oct. '17",Martin,G. Currie,"The Message, the messenger and the method",HEADLEY,,0.0,8vo.,"Martin (G. Currie) and others—The Message, the messenger and the method. Cr. 8vo. pp. 96, Marsh (Richard)—The Fiying girl. Cr. 8vo. IS. 6d., swd. is. .HEADLEY, Oct. '17",G. Currie Martin,['Martin (G. Currie)'],,Oct. '17,
3083,"Martin (Geoffrey) ed.—Inelustrial and manufac- Marshall (Archibald)—The House of Merrilecs. turing chemistry. Pt. 1, Organic : a prac. Cheap ed. 13mo. 61 X 41, pp. 286, 9d. net treatise. 3rd ed. Ryl. 8vo. 103 x 61, pp. 776, NEWNES, Nov. '17",Martin,Geoffrey,Inelustrial and manufac- Marshall (Archibald)—The House of Merrilecs,NEWNES,,0.0,13mo.,"Martin (Geoffrey) ed.—Inelustrial and manufac- Marshall (Archibald)—The House of Merrilecs. turing chemistry. Pt. 1, Organic : a prac. Cheap ed. 13mo. 61 X 41, pp. 286, 9d. net treatise. 3rd ed. Ryl. 8vo. 103 x 61, pp. 776, NEWNES, Nov. '17",Geoffrey Martin,['Martin (Geoffrey)'],ed.,Nov. '17,
3084,"Marshall (Archibald)—Rank and riches : a novel. 3rd ed. Cr. 8vo. 8 X 5, pp. 429, 2s. net Martin (Geoffrey) ed.-Industrial and manufac- S. PAUL, May 17",Marshall,Archibald,Rank and riches : a novel,S. PAUL,,0.0,8vo.,"Marshall (Archibald)—Rank and riches : a novel. 3rd ed. Cr. 8vo. 8 X 5, pp. 429, 2s. net Martin (Geoffrey) ed.-Industrial and manufac- S. PAUL, May 17",Archibald Marshall,['Marshall (Archibald)'],,May 17,
3085,"Marshall (Archibald)—Upsidonia. Cr. 8vo. Martin (Geoffrey) and Barbour (William)-Indus- 78 x 5, pp. 286, is. 3d. net ....S. PAUL, Apr. 17 trial nitrogen compounds and explosives. Roy. 8vo. 107 x 64, pp. 125, 7s. 6d. net (Manuals Marshall (Arthur)-Explosives. 2nd ed., enl. [in of chemical technology) C. LOCKWOOD, Aug. '17",Marshall,Archibald,Upsidonia,C. LOCKWOOD,,0.0,8vo.,"Marshall (Archibald)—Upsidonia. Cr. 8vo. Martin (Geoffrey) and Barbour (William)-Indus- 78 x 5, pp. 286, is. 3d. net ....S. PAUL, Apr. 17 trial nitrogen compounds and explosives. Roy. 8vo. 107 x 64, pp. 125, 75. 6d. net (Manuals Marshall (Arthur)-Explosives. 2nd ed., enl. [in of chemical technology) C. LOCKWOOD, Aug. '17",Archibald Marshall,['Marshall (Archibald)'],,Aug. '17,
3086,"Illus. Fol. 10X75, pp. 107, 5s. net Martin (Hugh)—The Calling of the Church. Cr. CHURCHILL, Sep. '17",,,,CHURCHILL,,0.0,,"Illus. Fol. 10X75, pp. 107, 55. net Martin (Hugh)—The Calling of the Church. Cr. CHURCHILL, Sep. '17",,,,Sep. '17,
3088,"FOULSHAM, Mar.'17",,,,FOULSHAM,,0.0,,"FOULSHAM, Mar.'17",,,,Mar.'17,
3089,"Martin (W. D.) Verbal  questions and Marshall (Emma)- The Old gateway. Cr. Svo answers as given to engineers of trawlers for 2s. 6d.( Royal lib.) ......SEELEY, S., Nov. '17 their certificate. Cr. 8vo. 71 x 5, pp. 132, 8vo. 38. 6d. net Marshall (Emma)-Those three. New ed. . MUNRO, June 17",Martin,W. D.,Verbal  questions and Marshall (Emma)- The Old gateway,MUNRO,,0.0,8vo.,"Martin (W. D.) Verbal  questions and Marshall (Emma)- The Old gateway. Cr. Svo answers as given to engineers of trawlers for 2s. 6d.( Royal lib.) ......SEELEY, S., Nov. '17 their certificate. Cr. 8vo. 71 x 5, pp. 132, 8vo. 38. 6d. net Marshall (Emma)-Those three. New ed. . MUNRO, June 17",W. D. Martin,['Martin (W. D.)'],,June 17,
3093,"Marshall (Rachel A.) A Ride on a rocking Martineau (F. Leigh)-Hydraulic transmission norse. Ryl. 8vo. 91 x 77, pp. 63, 3s. 6d. net Cr. 8vo. pp. 27, swd. is. net CHATTO & W., Oct. '17",Marshall,Rachel A.,A Ride on a rocking Martineau (F. Leigh)-Hydraulic transmission norse,CHATTO & W.,,0.0,8vo.,"Marshall (Rachel A.) A Ride on a rocking Martineau (F. Leigh)-Hydraulic transmission norse. Ryl. 8vo. 91 x 77, pp. 63, 3s. 6d. net Cr. 8vo. pp. 27, swd. is. net CHATTO & W., Oct. '17",Rachel A. Marshall,['Marshall (Rachel A.)'],,Oct. '17,
3094,"INST, OF AUTOMOBILE ENGINEERS, Apr. '17",,,,"INST, OF AUTOMOBILE ENGINEERS",,0.0,,"INST, OF AUTOMOBILE ENGINEERS, Apr. '17",,,,Apr. '17,
3095,"Marshdikes, Ashton (H.) 6s. Martineau (George)-A Short history of sugar, Marson (C. L.)-Glastonbury: the historic guide 1856–1916 : a warning: 7X 41, pp. 85, 1s. net to the English Jerusalem. Cr. 8vo. 71 x 5, (Kingsway House, W.C. 2) BRITISH EMPIRE PRODUCERS' ORGANISATION, pp. 114, 1s. gd. net (Bath : 5, Argyle St.) G. GREGORY, Oct. '17","Marshdikes, Ashton",H.,,G. GREGORY,,0.0,8vo.,"Marshdikes, Ashton (H.) 6s. Martineau (George)-A Short history of sugar, Marson (C. L.)-Glastonbury: the historic guide 1856–1916 : a warning: 7X 41, pp. 85, Is. net to the English Jerusalem. Cr. 8vo. 71 x 5, (Kingsway House, W.C. 2) BRITISH EMPIRE PRODUCERS' ORGANISATION, pp. 114, Is. gd. net (Bath : 5, Argyle St.) G. GREGORY, Oct. '17","H. Marshdikes, Ashton","['Marshdikes, Ashton (H.)']",,Oct. '17,
3098,"DUCKWORTH, June 17",,,,DUCKWORTH,,0.0,,"DUCKWORTH, June 17",,,,June 17,
