entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,is_net
"Hoffman (Horace Addison)-Everyday Greek: Greek words in English, including scientific terms. Cr. 8vo. 5s. 6d. net war (Univ. of Chicago) CAMB. UNIV. PR., Aug. '19",Hoffman,Horace Addison,"Everyday Greek: Greek words in English, including scientific terms",CAMB. UNIV. PR.,,8vo.,"Hoffman (Horace Addison)-Everyday Greek: Greek words in English, including scientific terms. Cr. 8vo. 5s. 6d. net war (Univ. of Chicago) CAMB. UNIV. PR., Aug. '19",Horace Addison Hoffman,['Hoffman (Horace Addison)'],,Aug. '19,
"Holland (W. E. S.)-Adventure for the Kingdom. Rev. ed. Cr. 8vo. pp. 16, swd. 1 d. net S.P.C.K., Jan. '19",Holland,W. E. S.,Adventure for the Kingdom,S.P.C.K.,,8vo.,"Holland (W. E. S.)-Adventure for the Kingdom. Rev. ed. Cr. 8vo. pp. 16, swd. 1 d. net S.P.C.K., Jan. '19",W. E. S. Holland,['Holland (W. E. S.)'],,Jan. '19,
"Hollis (Gertrude)-Because thou didst give Jesus Christ: a companion to the Christmas Communion. Cr. 8vo. 7X 44, pp. 47, s. net S.P.C.K., Sep. '19",Hollis,Gertrude,Because thou didst give Jesus Christ: a companion to the Christmas Communion,S.P.C.K.,,8vo.,"Hollis (Gertrude)-Because thou didst give Jesus Christ: a companion to the Christmas Communion. Cr. 8vo. 7X 44, pp. 47, IS. net S.P.C.K., Sep. '19",Gertrude Hollis,['Hollis (Gertrude)'],,Sep. '19,
"Holmes (Alec) see Scott (Lady). Holmes (C. J.)-Leonardo da Vinci (The British Academy: Fourth annual lecture on a master mind: Henriette Hertz Trust). 8vo. swd. 2s. net.... (Oxford Univ. Pr.,) MILFORD, Oct. '19",Holmes,Alec,Leonardo da Vinci (The British Academy: Fourth annual lecture on a master mind: Henriette Hertz Trust),MILFORD,,8vo.,"Holmes (Alec) see Scott (Lady). Holmes (C. J.)-Leonardo da Vinci (The British Academy: Fourth annual lecture on a master mind: Henriette Hertz Trust). 8vo. swd. 2s. net.... (Oxford Univ. Pr.,) MILFORD, Oct. '19",Alec Holmes,"['Holmes (Alec)', 'Holmes (C. J.)']",,Oct. '19,
"Holmes (G. W.) and Ruggles (H. E.)-Roentgen interpretation. 8vo. 15s. net a KIMPTON, Nov. '19",Holmes,G. W.,Roentgen interpretation,KIMPTON,,8vo.,"Holmes (G. W.) and Ruggles (H. E.)-Roentgen interpretation. 8vo. 15s. net a KIMPTON, Nov. '19",G. W. Holmes,"['Holmes (G. W.)', 'Ruggles (H. E.)']",,Nov. '19,
"Holmes (W. H. G., Rev.)-The Epistle to the Hebrews. Cr. 8vo. 7×5, pp. 458, 5s. net. (Indian Church commentaries, S.P.C.K., Aug. '19",Holmes,"W. H. G., Rev.",The Epistle to the Hebrews,S.P.C.K.,,8vo.,"Holmes (W. H. G., Rev.)-The Epistle to the Hebrews. Cr. 8vo. 7×5, pp. 458, 5s. net. (Indian Church commentaries, S.P.C.K., Aug. '19","W. H. G., Rev. Holmes","['Holmes (W. H. G., Rev.)']",,Aug. '19,
"Holt (Mina)-Speck Blackness. Cr. 8vo. 7X5, pp. 264, 5s. net ARROWSMITH; SIMPKIN, July '19",Holt,Mina,Speck Blackness,SIMPKIN,,8vo.,"Holt (Mina)-Speck Blackness. Cr. 8vo. 7X5, pp. 264, 5s. net ARROWSMITH; SIMPKIN, July '19",Mina Holt,['Holt (Mina)'],,July '19,
"Home (Ethel)-Short History of music. 7×5, .WEEKES, Feb. '19",Home,Ethel,Short History of music,WEEKES,,,"Home (Ethel)-Short History of music. 7×5, .WEEKES, Feb. '19",Ethel Home,['Home (Ethel)'],,Feb. '19,
"Hood (Jack)-The Heart of a schoolboy. Pref. by Rev. E. A. Burroughs. Cr. 8vo. 75, pp. ..LONGMANS, Dec. '19",Hood,Jack,The Heart of a schoolboy,LONGMANS,,8vo.,"Hood (Jack)-The Heart of a schoolboy. Pref. by Rev. E. A. Burroughs. Cr. 8vo. 75, pp. ..LONGMANS, Dec. '19",Jack Hood,['Hood (Jack)'],,Dec. '19,
"Hooker (Katharine)-Byways in Southern Tus- cany. 8vo. 8×6, pp. 317, 18s. net 8vo. 8×51, .BLACK, Dec. '19",Hooker,Katharine,Byways in Southern Tus- cany,BLACK,,8vo.,"Hooker (Katharine)-Byways in Southern Tus- cany. 8vo. 8×6, pp. 317, 18s. net 8vo. 8×51, .BLACK, Dec. '19",Katharine Hooker,['Hooker (Katharine)'],,Dec. '19,
"the Hooley (Will)-Practical poultry culture: intensive system. pp. 155, 2s. 6d. net Illus. Cr. 8vo. 7X5, .POULTRY PR., June '19",the Hooley,Will,Practical poultry culture: intensive system,POULTRY PR.,,8vo.,"the Hooley (Will)-Practical poultry culture: intensive system. pp. 155, 2s. 6d. net Illus. Cr. 8vo. 7X5, .POULTRY PR., June '19",Will the Hooley,['the Hooley (Will)'],,June '19,
"Hooley (Will)-Rearing chickens, ducklings, turkeys and goslings. s. 8vo. swd. 4 d. net POULTRY PR., June '19",Hooley,Will,"Rearing chickens, ducklings, turkeys and goslings",POULTRY PR.,,8vo.,"Hooley (Will)-Rearing chickens, ducklings, turkeys and goslings. IS. 8vo. swd. 4 d. net POULTRY PR., June '19",Will Hooley,['Hooley (Will)'],,June '19,
"Hooper (Fredk.) and Graham (James)-Com- merce. No. 1, Home trade or modern com- mercial practice; Modern business forms. .MACMILLAN, May '19",Hooper,Fredk.,Com- merce,MACMILLAN,,,"Hooper (Fredk.) and Graham (James)-Com- merce. No. 1, Home trade or modern com- mercial practice; Modern business forms. .MACMILLAN, May '19",Fredk. Hooper,"['Hooper (Fredk.)', 'Graham (James)']",,May '19,
"Hopkins (Evan H.), Reminiscences of a standard bearer of faith and holiness. Cr. 8vo. 7×4), pp. 48, swd. 1s. 3d. net, MORGAN & S., July '19",Hopkins,Evan H.,Reminiscences of a standard bearer of faith and holiness,MORGAN & S.,,8vo.,"Hopkins (Evan H.), Reminiscences of a standard bearer of faith and holiness. Cr. 8vo. 7×4), pp. 48, swd. Is. 3d. net, MORGAN & S., July '19",Evan H. Hopkins,['Hopkins (Evan H.)'],,July '19,
"Horabin (T. L.)-Rejoice greatly: how to orga- nize public ceremonies. 181, pp. 43 (Martlett Ho., Bow St., W.C. 2) BRIT. INST. OF INDUSTRIAL ART, July '19",Horabin,T. L.,Rejoice greatly: how to orga- nize public ceremonies,BRIT. INST. OF INDUSTRIAL ART,,,"Horabin (T. L.)-Rejoice greatly: how to orga- nize public ceremonies. 181, pp. 43 (Martlett Ho., Bow St., W.C. 2) BRIT. INST. OF INDUSTRIAL ART, July '19",T. L. Horabin,['Horabin (T. L.)'],,July '19,
"Horner (Francis)-Shadow and Sun. Cr. 8vo. 7×5, pp. 246, 2s. 6d. net ..S. some EPWORTH PR., Nov. '19",Horner,Francis,Shadow and Sun,EPWORTH PR.,,8vo.,"Horner (Francis)-Shadow and Sun. Cr. 8vo. 7×5, pp. 246, 2s. 6d. net ..S. some EPWORTH PR., Nov. '19",Francis Horner,['Horner (Francis)'],,Nov. '19,
"Horticultural Society (Royal)-Journal. Vol. 43, pts. 2 and 3. Illus. Ryl. 8vo. 94 × 61, pp. 362, swd. Ios. net WESLEY, Apr. 19",Horticultural Society,Royal,Journal,WESLEY,,8vo.,"Horticultural Society (Royal)-Journal. Vol. 43, pts. 2 and 3. Illus. Ryl. 8vo. 94 × 61, pp. 362, swd. Ios. net WESLEY, Apr. 19",Royal Horticultural Society,['Horticultural Society (Royal)'],,Apr. 19,
"Hourticq (Louis)-Everyone's history of French Trans. by M. Herbert. Illus. 61×41, pp. 218, 5 fr... ...HACHETTE, July'19",Hourticq,Louis,Everyone's history of French Trans,HACHETTE,,,"Hourticq (Louis)-Everyone's history of French Trans. by M. Herbert. Illus. 61×41, pp. 218, 5 fr... ...HACHETTE, July'19",Louis Hourticq,['Hourticq (Louis)'],,July'19,
"House (C. A.)-The British canary. Illus. by H. Norman. 4th ed. Cr. 8vo. 7×5, pp. 130, 2s. 6d. net (CAGE BIRDS), POULTRY PR., June '19",House,C. A.,The British canary,POULTRY PR.,,8vo.,"House (C. A.)-The British canary. Illus. by H. Norman. 4th ed. Cr. 8vo. 7×5, pp. 130, 2s. 6d. net (CAGE BIRDS), POULTRY PR., June '19",C. A. House,['House (C. A.)'],,June '19,
"House of Commons-Adjournment motions. Session 1918: Return. id. H.M. STATIONERY OFF., Feb. '19",,,House of Commons-Adjournment motions,H.M. STATIONERY OFF.,,,"House of Commons-Adjournment motions. Session 1918: Return. id. H.M. STATIONERY OFF., Feb. '19",,,,Feb. '19,
"House of Lords-Minutes of proceedings. Per 4 pp. id. H.M. STATIONERY OFF., Jan., &c., '19",,,House of Lords-Minutes of proceedings,H.M. STATIONERY OFF.,,,"House of Lords-Minutes of proceedings. Per 4 pp. id. H.M. STATIONERY OFF., Jan., &c., '19",,,,"Jan., &c., '19",
"House of Lords Offices (Select Ctte. on)-4th rept. id. H.M. STATIONERY OFF., Aug. '19",,,House of Lords Offices (Select Ctte,H.M. STATIONERY OFF.,,,"House of Lords Offices (Select Ctte. on)-4th rept. id. H.M. STATIONERY OFF., Aug. '19",,,,Aug. '19,
"Housing Schemes submitted to the Local Govt. Bd. by local authorities. 2d. Housing, Town planning, &c. (Scotland) Bill- Estimate of probable expenditure. id. H.M. STATIONERY OFF., May '19",,,Housing Schemes submitted to the Local Govt,H.M. STATIONERY OFF.,,,"Housing Schemes submitted to the Local Govt. Bd. by local authorities. 2d. Housing, Town planning, &c. (Scotland) Bill- Estimate of probable expenditure. id. H.M. STATIONERY OFF., May '19",,,,May '19,
"Housing of the working classes (Ireland) Bill- Rept. from Standing Cttee. Housing Fortnightly journal H.M. STATIONERY OFF., July'19",,,Housing of the working classes (Ireland) Bill- Rept,H.M. STATIONERY OFF.,,,"Housing of the working classes (Ireland) Bill- Rept. from Standing Cttee. Housing Fortnightly journal H.M. STATIONERY OFF., July'19",,,,July'19,
"Housing of the working classes (Ireland) Bill- Estimate of probable expenditure. id. H.M. STATIONERY OFF., June '19",,,Housing of the working classes (Ireland) Bill- Estimate of probable expenditure,H.M. STATIONERY OFF.,,,"Housing of the working classes (Ireland) Bill- Estimate of probable expenditure. id. H.M. STATIONERY OFF., June '19",,,,June '19,
"Statutory Housing town planning, &c., Bill, 1919 enactments proposed to be repealed, amended or extended 3d.; Estimate of probable expendi- ture, id.; Statement showing existing pro- cedure, id.; Financial assistance to local authorities, id.; Financial assistance to public utility societies and housing trusts, id. H.M. STATIONERY OFF., Apr. '19",,,"Statutory Housing town planning, &c",H.M. STATIONERY OFF.,,,"Statutory Housing town planning, &c., Bill, 1919 enactments proposed to be repealed, amended or extended 3d.; Estimate of probable expendi- ture, id.; Statement showing existing pro- cedure, id.; Financial assistance to local authorities, id.; Financial assistance to public utility societies and housing trusts, id. H.M. STATIONERY OFF., Apr. '19",,,,Apr. '19,
"H.M. STATIONERY OFF., June '19",,,,H.M. STATIONERY OFF.,,,"H.M. STATIONERY OFF., June '19",,,,June '19,
"Housing, town planning, &c. (Scotland) Bill- H.M. STATIONERY OFF., July '19",,,"Housing, town planning, &c",H.M. STATIONERY OFF.,,,"Housing, town planning, &c. (Scotland) Bill- H.M. STATIONERY OFF., July '19",,,,July '19,
"How scientific management is applied. 2nd ed. rev. Cr. 8vo. 7×5, pp. 128, 3s. 6d. net How the War began, Loreburn SHAW, July '19",,,How scientific management is applied,SHAW,,8vo.,"How scientific management is applied. 2nd ed. rev. Cr. 8vo. 7×5, pp. 128, 3s. 6d. net How the War began, Loreburn SHAW, July '19",,,,July '19,
"Cr. 8vo. 7×5, ...SHAW, July '19",,,,SHAW,,8vo.,"Cr. 8vo. 7×5, ...SHAW, July '19",,,,July '19,
"How to feed hens for egg production. 8vo. swd. s. 3d. net ……………..POULTRY PR., June '19",,,How to feed hens for egg production,POULTRY PR.,,8vo.,"How to feed hens for egg production. 8vo. swd. IS. 3d. net ……………..POULTRY PR., June '19",,,,June '19,
"How to learn the Morse code in thirty minutes and remember it. 18mo. 6×4, pp. 8, swd. ...GALE & P., Feb. '19",,,How to learn the Morse code in thirty minutes and remember it,GALE & P.,,18mo.,"How to learn the Morse code in thirty minutes and remember it. 18mo. 6×4, pp. 8, swd. ...GALE & P., Feb. '19",,,,Feb. '19,
"Cr. 8vo. 7×5, ..SHAW, July '19",,,,SHAW,,8vo.,"Cr. 8vo. 7×5, ..SHAW, July '19",,,,July '19,
"Hudson (Stephen)-Richard Kurt. Cr. 8vo. 7×5, pp. 341, 7s. 6d. net, SECKER, Oct. '19",Hudson,Stephen,Richard Kurt,SECKER,,8vo.,"Hudson (Stephen)-Richard Kurt. Cr. 8vo. 7×5, pp. 341, 7s. 6d. net, SECKER, Oct. '19",Stephen Hudson,['Hudson (Stephen)'],,Oct. '19,
"Huebner (Rudolf)-A History of Germanic private law. Trans. by Francis S. Philbrick. Ryl. 8vo. 9×61, pp. 834, 24s. net net MURRAY, Feb. '19",Huebner,Rudolf,A History of Germanic private law,MURRAY,,8vo.,"Huebner (Rudolf)-A History of Germanic private law. Trans. by Francis S. Philbrick. Ryl. 8vo. 9×61, pp. 834, 24s. net net MURRAY, Feb. '19",Rudolf Huebner,['Huebner (Rudolf)'],,Feb. '19,
"Hurnard` (S. F.) see Gooch (W. F.) and Hurnard. Hurst (Arthur F.)-Constipation and allied intestinal disorders. 2nd ed. 8vo. 8×51, Pp. 460, 16s.net FROWDE and HODDER & S., July '19",Hurnard`,S. F.,Constipation and allied intestinal disorders,HODDER & S.,,8vo.,"Hurnard` (S. F.) see Gooch (W. F.) and Hurnard. Hurst (Arthur F.)-Constipation and allied intestinal disorders. 2nd ed. 8vo. 8×51, Pp. 460, 16s.net FROWDE and HODDER & S., July '19",S. F. Hurnard`,"['Hurnard` (S. F.)', 'Hurst (Arthur F.)']",,July '19,
"Hurst (R. W.) ed.-366 English proverbs: liter- ally trans. into French with many French equi- valent proverbs. Cr. 8vo. 7× 5, pp. 31, swd. s. net .SIMPKIN, Sep. '19",Hurst,R. W.,,SIMPKIN,,8vo.,"Hurst (R. W.) ed.-366 English proverbs: liter- ally trans. into French with many French equi- valent proverbs. Cr. 8vo. 7× 5, pp. 31, swd. IS. net .SIMPKIN, Sep. '19",R. W. Hurst,['Hurst (R. W.)'],ed.,Sep. '19,
"Hyslop (James H.)-Contact with the other world: the latest evidence as to the com- munication with the dead. 8vo. 9 x 6, pp. 491, 25s. niet .LAURIE, Dec. '19",Hyslop,James H.,Contact with the other world: the latest evidence as to the com- munication with the dead,LAURIE,,8vo.,"Hyslop (James H.)-Contact with the other world: the latest evidence as to the com- munication with the dead. 8vo. 9 x 6, pp. 491, 25s. niet .LAURIE, Dec. '19",James H. Hyslop,['Hyslop (James H.)'],,Dec. '19,
"I.T.E. Buyers' guide to British markets in the textile and men's and women's wear industries. 10 × 71, pp. 668 INTERNAT. TRADES EXHIB., Jan. '19",,,I.T.E. Buyers' guide to British markets in the textile and men's and women's wear industries,INTERNAT. TRADES EXHIB.,,,"I.T.E. Buyers' guide to British markets in the textile and men's and women's wear industries. 10 × 71, pp. 668 INTERNAT. TRADES EXHIB., Jan. '19",,,,Jan. '19,
"Ibáñez (Vicente Blasco)--The Four Horsemen of the Apocalypse. From the Spanish. Author- Cr. 8vo. ised transl. by Charlotte B. Jordan. 7 × 5, pp. 429, 6. net.... CONSTABLE, June '19",Ibáñez,Vicente Blasco,The Four Horsemen of the Apocalypse,CONSTABLE,,8vo.,"Ibáñez (Vicente Blasco)--The Four Horsemen of the Apocalypse. From the Spanish. Author- Cr. 8vo. ised transl. by Charlotte B. Jordan. 7 × 5, pp. 429, 6. net.... CONSTABLE, June '19",Vicente Blasco Ibáñez,['Ibáñez (Vicente Blasco)'],,June '19,
"By An escaped wife 18mo. 7×41, pp. 151, HARDINGHAM, Dec. 19",,,By An escaped wife,HARDINGHAM,,18mo.,"By An escaped wife 18mo. 7×41, pp. 151, HARDINGHAM, Dec. 19",,,,Dec. 19,
"Income Tax and Super-Tax-Estimate, prepared by the Bd. of Inland Revenue, showing the approximate distribution of the estimated amounts of taxable income, allowances, &c., among taxpayers, classified according to the amounts of their total incomes, etc. id. H.M. STATIONERY OFF., July '19",,,"Income Tax and Super-Tax-Estimate, prepared by the Bd",H.M. STATIONERY OFF.,,,"Income Tax and Super-Tax-Estimate, prepared by the Bd. of Inland Revenue, showing the approximate distribution of the estimated amounts of taxable income, allowances, &c., among taxpayers, classified according to the amounts of their total incomes, etc. id. H.M. STATIONERY OFF., July '19",,,,July '19,
"Income tax and super tax, 1842-1920: tabular view of rates, deductions, &c. 2nd ed., rev. 1 × 61, pp. 10, swd. 1s. net Income tax, Acts relating to, Dowell (S.) OLIVER & B., Sep. '19",,,Income tax and super tax,OLIVER & B.,,,"Income tax and super tax, 1842-1920: tabular view of rates, deductions, &c. 2nd ed., rev. 1 × 61, pp. 10, swd. Is. net Income tax, Acts relating to, Dowell (S.) OLIVER & B., Sep. '19",,,,Sep. '19,
"India (East)-Constitutional reforms: pondence regarding (1) Constitutional changes to be made in Assam and Backward Tracts; (2) Champaran and Kaira cases. 3d. corres- H.M. STATIONERY OFF., July'19",India,East,Constitutional reforms: pondence regarding (1) Constitutional changes to be made in Assam and Backward Tracts; (2) Champaran and Kaira cases,H.M. STATIONERY OFF.,,,"India (East)-Constitutional reforms: pondence regarding (1) Constitutional changes to be made in Assam and Backward Tracts; (2) Champaran and Kaira cases. 3d. corres- H.M. STATIONERY OFF., July'19",East India,['India (East)'],,July'19,
"India (East)-Loans raised in England: return for half-year ended Mar. 31, 1919. 1d. : H.M. STATIONERY OFF., Apr. '19",India,East,Loans raised in England: return for half-year ended Mar,H.M. STATIONERY OFF.,,,"India (East)-Loans raised in England: return for half-year ended Mar. 31, 1919. Id. : H.M. STATIONERY OFF., Apr. '19",East India,['India (East)'],,Apr. '19,
"India (East)-Statistical abstract from 1907-8 to 1916-17. (52nd number). 8vo. s. H.M. STATIONERY OFF., Sep. '19",India,East,Statistical abstract from,H.M. STATIONERY OFF.,,8vo.,"India (East)-Statistical abstract from 1907-8 to 1916-17. (52nd number). 8vo. IS. H.M. STATIONERY OFF., Sep. '19",East India,['India (East)'],,Sep. '19,
"India (East)-Trade: Review of the trade of India in 1917-18. s. H.M. STATIONERY OFF., July '19",India,East,Trade: Review of the trade of India in,H.M. STATIONERY OFF.,,,"India (East)-Trade: Review of the trade of India in 1917-18. IS. H.M. STATIONERY OFF., July '19",East India,['India (East)'],,July '19,
"Industrial peace. Vol. 3. Ryl. 8vo. 9×6, pp. ..ST. CATHERINE PR., Aug. '19",,,Industrial peace,ST. CATHERINE PR.,,8vo.,"Industrial peace. Vol. 3. Ryl. 8vo. 9×6, pp. ..ST. CATHERINE PR., Aug. '19",,,,Aug. '19,
"Ingram (A. F. Winnington-) see Winnington- Ingram. Ingram (Derek)-Postage stamps of the Red Cross: a hdbk. of data regarding the various postage stamps of the Allies of Gt. Britain, sold in aid of the Red Cross Funds in con- nection with the Great War, 1914-1918; with a reference to previous war charity issues. Cr. 8vo., pp. 88, swd. 2s. 6d. net; autographed copies, 5s. net. (89, Farringdon St., E.C.4.) STAMP COLLECTING, Feb. '19",Ingram,A. F. Winnington-,Postage stamps of the Red Cross: a hdbk,STAMP COLLECTING,,8vo.,"Ingram (A. F. Winnington-) see Winnington- Ingram. Ingram (Derek)-Postage stamps of the Red Cross: a hdbk. of data regarding the various postage stamps of the Allies of Gt. Britain, sold in aid of the Red Cross Funds in con- nection with the Great War, 1914-1918; with a reference to previous war charity issues. Cr. 8vo., pp. 88, swd. 2s. 6d. net; autographed copies, 5s. net. (89, Farringdon St., E.C.4.) STAMP COLLECTING, Feb. '19",A. F. Winnington- Ingram,"['Ingram (A. F. Winnington-)', 'Ingram (Derek)']",,Feb. '19,
"H.M. STATIONERY OFF., Mar. '19",,,,H.M. STATIONERY OFF.,,,"H.M. STATIONERY OFF., Mar. '19",,,,Mar. '19,
"Insurance (Nat. Health)-Medical Research Cttee. Memo. upon the Dogs protection Bill. id. H.M. STATIONERY OFF., May '19",Insurance,Nat. Health,Medical Research Cttee,H.M. STATIONERY OFF.,,,"Insurance (Nat. Health)-Medical Research Cttee. Memo. upon the Dogs protection Bill. id. H.M. STATIONERY OFF., May '19",Nat. Health Insurance,['Insurance (Nat. Health)'],,May '19,
"Insurance (Nat. Health)-Medical Research Cttee. Special report ser. 26, Reports on surgical shock and allied conditions: Traumatic toxaemia as a factor in shock. s. H.M. STATIONERY OFF., Apr. '19",Insurance,Nat. Health,Medical Research Cttee,H.M. STATIONERY OFF.,,,"Insurance (Nat. Health)-Medical Research Cttee. Special report ser. 26, Reports on surgical shock and allied conditions: Traumatic toxaemia as a factor in shock. IS. H.M. STATIONERY OFF., Apr. '19",Nat. Health Insurance,['Insurance (Nat. Health)'],,Apr. '19,
"International Law (American Journal of). Vol. 12, No. 4. Oct., 1918. Ryl. 8vo. 6s. 6d. net. (annual sub. 25s. net) (Oxford Univ. Pr.) MILFORD, Mar. '19",International Law,American Journal of,Vol,MILFORD,,8vo.,"International Law (American Journal of). Vol. 12, No. 4. Oct., 1918. Ryl. 8vo. 6s. 6d. net. (annual sub. 25s. net) (Oxford Univ. Pr.) MILFORD, Mar. '19",American Journal of International Law,['International Law (American Journal of)'],,Mar. '19,
"Ireland-Emigration Statistics (monthly, ea. id.) H.M. STATIONERY OFF., Jan. &c., '19",Ireland-Emigration Statistics,"monthly, ea. id.",,H.M. STATIONERY OFF.,,,"Ireland-Emigration Statistics (monthly, ea. id.) H.M. STATIONERY OFF., Jan. &c., '19","monthly, ea. id. Ireland-Emigration Statistics","['Ireland-Emigration Statistics (monthly, ea. id.)']",,"Jan. &c., '19",
"Ireland (Nat. University of)-Calendar, 1919. 8vo. pp. 624 (Dublin) ALEX. THOM & CO., Oct. '19",Ireland,Nat. University of,Calendar,ALEX. THOM & CO.,,8vo.,"Ireland (Nat. University of)-Calendar, 1919. 8vo. pp. 624 (Dublin) ALEX. THOM & CO., Oct. '19",Nat. University of Ireland,['Ireland (Nat. University of)'],,Oct. '19,
"Irish Land Commission-Index to estates com- prised in Returns of advances made, during 1916, under the Irish Land Acts, 1903-9. id. H.M. STATIONERY OFF., Apr. '19",,,"Irish Land Commission-Index to estates com- prised in Returns of advances made, during",H.M. STATIONERY OFF.,,,"Irish Land Commission-Index to estates com- prised in Returns of advances made, during 1916, under the Irish Land Acts, 1903-9. id. H.M. STATIONERY OFF., Apr. '19",,,,Apr. '19,
"Irish impressions, Chesterton (G. K.) 7s. s. H.M. STATIONERY OFF., May '19","Irish impressions, Chesterton",G. K.,,H.M. STATIONERY OFF.,,,"Irish impressions, Chesterton (G. K.) 7s. IS. H.M. STATIONERY OFF., May '19","G. K. Irish impressions, Chesterton","['Irish impressions, Chesterton (G. K.)']",,May '19,
"1saac (Jules) Everyone's history of France. Trans. by J. N. Dixon. Illus. 61×41, pp. 353, 5 fr. HACHETTE, July '19",1saac,Jules,Everyone's history of France,HACHETTE,,,"Isaac (Jules) Everyone's history of France. Trans. by J. N. Dixon. Illus. 61×41, pp. 353, 5 fr. HACHETTE, July '19",Jules 1saac,['1saac (Jules)'],,July '19,
"Jack and the beanstalk. Cr. 8vo. 7×4, pp. 64, 1s. 3d. net. (Cinema ser.) WESTALL, Nov. '19",,,Jack and the beanstalk,WESTALL,,8vo.,"Jack and the beanstalk. Cr. 8vo. 7×4, pp. 64, Is. 3d. net. (Cinema ser.) WESTALL, Nov. '19",,,,Nov. '19,
"Jacob (Edgar)-Farewell charge to the clergy and laity of the diocese of St. Albans. 8vo. swd. s. net .LONGMANS, July '19",Jacob,Edgar,Farewell charge to the clergy and laity of the diocese of St,LONGMANS,,8vo.,"Jacob (Edgar)-Farewell charge to the clergy and laity of the diocese of St. Albans. 8vo. swd. IS. net .LONGMANS, July '19",Edgar Jacob,['Jacob (Edgar)'],,July '19,
"Jacobs (W. W.)-Five Stories (Cinque novellette). 18mo. swd. 61×4, pp. 64, s. net (Bilingual ser. Italian-English) .HARRAP, Dec. '19",,,,HARRAP,,,"Jacobs (W. W.)-Five Stories (Cinque novellette). 18mo. swd. 61×4, pp. 64, IS. net (Bilingual ser. Italian-English) .HARRAP, Dec. '19",,['Jacobs (W. W.)-Five Stories (Cinque novellette)'],,Dec. '19,
"Jamieson (Andrew)-Elementary manual applied mechanics. Rev. by Ernest S. Andrews. 14th ed. Cr. 8vo. 7×5, pp. 426, 5s. net on GRIFFIN, Sep. '19",Jamieson,Andrew,Elementary manual applied mechanics,GRIFFIN,,8vo.,"Jamieson (Andrew)-Elementary manual applied mechanics. Rev. by Ernest S. Andrews. 14th ed. Cr. 8vo. 7×5, pp. 426, 5s. net on GRIFFIN, Sep. '19",Andrew Jamieson,['Jamieson (Andrew)'],,Sep. '19,
"Jefferson (Charles E.)-Old truths and new facts: Christian life and thinking as modified by the Great War. 3rd ed. Cr. 8vo. 7 X 5, pp. 223, 5s. d. net .REVELL, Nov. '19",Jefferson,Charles E.,Old truths and new facts: Christian life and thinking as modified by the Great War,REVELL,,8vo.,"Jefferson (Charles E.)-Old truths and new facts: Christian life and thinking as modified by the Great War. 3rd ed. Cr. 8vo. 7 X 5, pp. 223, 5s. d. net .REVELL, Nov. '19",Charles E. Jefferson,['Jefferson (Charles E.)'],,Nov. '19,
"Jerry and Ben, Riley (W.) 7s. net Jersey (States of)-War contribution: Treasury minute, April 23rd, 1919. id. H.M. STATIONERY OFF., May '19",,,"Jerry and Ben, Riley (W.)",H.M. STATIONERY OFF.,,,"Jerry and Ben, Riley (W.) 7s. net Jersey (States of)-War contribution: Treasury minute, April 23rd, 1919. id. H.M. STATIONERY OFF., May '19",,,,May '19,
"Jews among the entente leaders. Parts. 81 × 51, pp. 35, 1s. net. (23, Finsbury Sq., E.C. 2) BD. OF DEPUTIES OF BRIT. JEWS, Jan. '19",,,Jews among the entente leaders,BD. OF DEPUTIES OF BRIT. JEWS,,,"Jews among the entente leaders. Parts. 81 × 51, pp. 35, Is. net. (23, Finsbury Sq., E.C. 2) BD. OF DEPUTIES OF BRIT. JEWS, Jan. '19",,,,Jan. '19,
"Johnson (A. E. Webb-) see Webb-Johnson. Johnson (Cecil Webb-) see Webb-Johnson. Johnson (Charles)-The Care of documents and management of archives. Cr. 8vo. 71× 41, pp. 47, 6d. net. (Helps for students of history, No. 5) S.P.C.K., Mar. '19",Johnson,A. E. Webb-,The Care of documents and management of archives,S.P.C.K.,,8vo.,"Johnson (A. E. Webb-) see Webb-Johnson. Johnson (Cecil Webb-) see Webb-Johnson. Johnson (Charles)-The Care of documents and management of archives. Cr. 8vo. 71× 41, pp. 47, 6d. net. (Helps for students of history, No. 5) S.P.C.K., Mar. '19",A. E. Webb- Johnson,"['Johnson (A. E. Webb-)', 'Johnson (Charles)']",,Mar. '19,
"Johnson (Donald F. Goold) -Poems. Pt. 1. Cr. 8vo. pp. 90, 4s. 6d. net net.. ..... CAMB. UNIV. PR., June '19",Johnson,Donald F. Goold,Poems,CAMB. UNIV. PR.,,8vo.,"Johnson (Donald F. Goold) -Poems. Pt. 1. Cr. 8vo. pp. 90, 4s. 6d. net net.. ..... CAMB. UNIV. PR., June '19",Donald F. Goold Johnson,['Johnson (Donald F. Goold)'],,June '19,
