entry,last_name,first_name,title,publisher,price,price_in_pounds,format,original_entry,author_name,creators,is_editor,date,is_net
"Henry (0.)-The Four million. Cr. 8vo. 71 x 41, pp. 256, is. net ......HODDER & S., Sep. 16",Henry,0.,The Four million,HODDER & S.,,0.0,8vo.,"Henry (0.)-The Four million. Cr. 8vo. 71 x 41, pp. 256, is. net ......HODDER & S., Sep. 16",0. Henry,['Henry (0.)'],,Sep. 16,
"Henry (0.)-The Gentle grafter. Cr. 8vo. 74 x 41, pp. 252, s. net ... ....HODDER & S., Sep. 16",Henry,0.,The Gentle grafter,HODDER & S.,,0.0,8vo.,"Henry (0.)-The Gentle grafter. Cr. 8vo. 74 x 41, pp. 252, IS. net ... ....HODDER & S., Sep. 16",0. Henry,['Henry (0.)'],,Sep. 16,
"Henry (0.)--Rolling stones. Cr. 8vo. 71 x 41, pp. 251, s. net .HODDER & S., Dec. 16",Henry,0.,Rolling stones,HODDER & S.,,0.0,8vo.,"Henry (0.)--Rolling stones. Cr. 8vo. 71 x 41, pp. 251, IS. net .HODDER & S., Dec. 16",0. Henry,['Henry (0.)'],,Dec. 16,
"Henry (O.)Sixes and sevens. Cheap ed. Cr. 8vo. 77 x 4), pp. 252, is. net HODDER & S., Mar. 16",Henry,O.,Sixes and sevens,HODDER & S.,,0.0,8vo.,"Henry (O.)Sixes and sevens. Cheap ed. Cr. 8vo. 77 x 4), pp. 252, is. net HODDER & S., Mar. 16",O. Henry,['Henry (O.)'],,Mar. 16,
"Henry (0.)- Strictly business. Cr. 8vo. 73 x 41, pp. 254, is. net ........HODDER & S., Oct. 16",Henry,0.,Strictly business,HODDER & S.,,0.0,8vo.,"Henry (0.)- Strictly business. Cr. 8vo. 73 x 41, pp. 254, is. net ........HODDER & S., Oct. 16",0. Henry,['Henry (0.)'],,Oct. 16,
"Henry (0.)-The Voice of the city. Cr. 8vo. 78 x 5, pp. 244, 3s. 60.net ..NASH, July 16",Henry,0.,The Voice of the city,NASH,,0.0,8vo.,"Henry (0.)-The Voice of the city. Cr. 8vo. 78 x 5, pp. 244, 35. 60.net ..NASH, July 16",0. Henry,['Henry (0.)'],,July 16,
"Henry (0.)— The Voice of the city. Cr. 8vo. 71 x 41, pp. 248, is. net HODDER & S., Oct. 16",Henry,0.,The Voice of the city,HODDER & S.,,0.0,8vo.,"Henry (0.)— The Voice of the city. Cr. 8vo. 71 x 41, pp. 248, is. net HODDER & S., Oct. 16",0. Henry,['Henry (0.)'],,Oct. 16,
"Henry (0.)-Whirligigs. Cheap ed. Cr. 8vo. 7° X4, pp. 252, is. net .. HODI ER & S., May 16",Henry,0.,Whirligigs,HODI ER & S.,,0.0,8vo.,"Henry (0.)-Whirligigs. Cheap ed. Cr. 8vo. 7° X4, pp. 252, is. net .. HODI ER & S., May 16",0. Henry,['Henry (0.)'],,May 16,
"Henshaw (Julia W.)-Wild flowers of the North American mountains. Demy 8vo.6 x 84, 1os. 60. ..MCBRIDE, June 16",Henshaw,Julia W.,Wild flowers of the North American mountains,MCBRIDE,,0.0,8vo,"Henshaw (Julia W.)-Wild flowers of the North American mountains. Demy 8vo.6 x 84, 1os. 60. ..MCBRIDE, June 16",Julia W. Henshaw,['Henshaw (Julia W.)'],,June 16,
"Henson (Hensley)-Robertson of Brighton, 1816. 1853. Cr. 8vo. 73 x5, pp. 114, 2s, net Smith, E., Mar. 16",Henson,Hensley,Robertson of Brighton,E.,,0.0,8vo.,"Henson (Hensley)-Robertson of Brighton, 1816. 1853. Cr. 8vo. 73 x5, pp. 114, 2s, net Smith, E., Mar. 16",Hensley Henson,['Henson (Hensley)'],,Mar. 16,
"Horms (William B.)- Medical and veterinary entomology. 8vo. 91 x 61, 178. net MACMILLAN, Apr. 16",Horms,William B.,Medical and veterinary entomology,MACMILLAN,,0.0,8vo.,"Horms (William B.)- Medical and veterinary entomology. 8vo. 91 x 61, 178. net MACMILLAN, Apr. 16",William B. Horms,['Horms (William B.)'],,Apr. 16,
"Heron (E. & H.)-Ghost stories. Cr. 8vo. 71 x 41, pp. 125, 1s. net .Pe RSON, Nov, 16",Heron,E. & H.,Ghost stories,RSON,,0.0,8vo.,"Heron (E. & H.)-Ghost stories. Cr. 8vo. 71 x 41, pp. 125, Is. net .Pe RSON, Nov, 16",E. & H. Heron,['Heron (E. & H.)'],,"Nov, 16",
"Herschel (Sir W. J.)-The Origin of finger- printing. Illus. Demy 8vo. 82X51, pp. 41, swd. is. net ..MILFORD, Oct. 16",Herschel,Sir W. J.,The Origin of finger- printing,MILFORD,,0.0,8vo.,"Herschel (Sir W. J.)-The Origin of finger- printing. Illus. Demy 8vo. 82X51, pp. 41, swd. is. net ..MILFORD, Oct. 16",Sir W. J. Herschel,['Herschel (Sir W. J.)'],,Oct. 16,
"Hersey (F. Seymour)-A List of birds observed in Alaska and north-eastern Siberia during the summer of 1914. 8vo. 91 x61, pp. 33, is. net (Smithsonian Coll.) WESLEY, Oct. 16",Hersey,F. Seymour,A List of birds observed in Alaska and north-eastern Siberia during the summer of,WESLEY,,0.0,8vo.,"Hersey (F. Seymour)-A List of birds observed in Alaska and north-eastern Siberia during the summer of 1914. 8vo. 91 x61, pp. 33, is. net (Smithsonian Coll.) WESLEY, Oct. 16",F. Seymour Hersey,['Hersey (F. Seymour)'],,Oct. 16,
"Hewitt (Graily)-Hand-writing, s. net CHISWICK PR., Mar. 16",Hewitt,Graily,"Hand-writing, s",CHISWICK PR.,,0.0,,"Hewitt (Graily)-Hand-writing, IS. net CHISWICK PR., Mar. 16",Graily Hewitt,['Hewitt (Graily)'],,Mar. 16,
"Hewlett (Maurice) --Frey and his wife. Cr. 8vo. 71 x 44, pp. 256, 3s. 60. .. WARD, L., Mar. 16",Hewlett,Maurice,Frey and his wife,"WARD, L.",,0.0,8vo.,"Hewlett (Maurice) --Frey and his wife. Cr. 8vo. 71 x 44, pp. 256, 35. 60. .. WARD, L., Mar. 16",Maurice Hewlett,['Hewlett (Maurice)'],,Mar. 16,
"Hewlett (Maurice)-A Lover's tale. Cr. 8vo. 78 x 5, pp. 303, 28. net .WARD, L., Sep. 16",Hewlett,Maurice,A Lover's tale,"WARD, L.",,0.0,8vo.,"Hewlett (Maurice)-A Lover's tale. Cr. 8vo. 78 x 5, pp. 303, 28. net .WARD, L., Sep. 16",Maurice Hewlett,['Hewlett (Maurice)'],,Sep. 16,
"Hill (Marion)-Sunrise valley. 18mo. 7 x 41, pp. 320 s. net ..LONG, Oct. 16",Hill,Marion,Sunrise valley,LONG,,0.0,18mo.,"Hill (Marion)-Sunrise valley. 18mo. 7 x 41, pp. 320 IS. net ..LONG, Oct. 16",Marion Hill,['Hill (Marion)'],,Oct. 16,
"Hilliard (John N.) see Mason (G. S.) and Hilliard. Hills (A. C.)- Confound their politics. 7*X41, pp. 104, s. net (Burleigh House, Strand) F. & D. ROWE, July 16",Hilliard,John N.,Confound their politics,F. & D. ROWE,,0.0,,"Hilliard (John N.) see Mason (G. S.) and Hilliard. Hills (A. C.)- Confound their politics. 7*X41, pp. 104, IS. net (Burleigh House, Strand) F. & D. ROWE, July 16",John N. Hilliard,"['Hilliard (John N.)', 'Hills (A. C.)']",,July 16,
"Hincks (C. Malcolm)--Pincher in peace and war : the chronicles of a London thief. Cr. 8vo. 7} x 5, pp. 156, swd., is. net PEARSON, Mar. 16",Hincks,C. Malcolm,Pincher in peace and war : the chronicles of a London thief,PEARSON,,0.0,8vo.,"Hincks (C. Malcolm)--Pincher in peace and war : the chronicles of a London thief. Cr. 8vo. 7} x 5, pp. 156, swd., is. net PEARSON, Mar. 16",C. Malcolm Hincks,['Hincks (C. Malcolm)'],,Mar. 16,
"Hind (C. Lewis)— The Soldier boy. Cr. 8vo:71 x 5}, pp. 94, swd. is. net .... BURNS & O., May 16",Hind,C. Lewis,The Soldier boy,BURNS & O.,,0.0,8vo,"Hind (C. Lewis)— The Soldier boy. Cr. 8vo:71 x 5}, pp. 94, swd. is. net .... BURNS & O., May 16",C. Lewis Hind,['Hind (C. Lewis)'],,May 16,
"Hinton (M. A. C.) see Barrett-Hamilton (G. E. H.) and Hinton. Hints for Flight Sub-Lieutenants, Royal Naval Air Service. By “Flight Lieutenant.” 32mo. 41x 27, pp. 81, is. net....F. GROOM, May 16",Hinton,M. A. C.,"Hints for Flight Sub-Lieutenants, Royal Naval Air Service",F. GROOM,,0.0,32mo.,"Hinton (M. A. C.) see Barrett-Hamilton (G. E. H.) and Hinton. Hints for Flight Sub-Lieutenants, Royal Naval Air Service. By “Flight Lieutenant.” 32mo. 41x 27, pp. 81, is. net....F. GROOM, May 16",M. A. C. Hinton,['Hinton (M. A. C.)'],,May 16,
"Hocking (Joseph)--An Enemy hath done this. Cheap ed. Cr. 8vo. 7 x 41, pp. 336, is. net WARD, L., June 16",Hocking,Joseph,An Enemy hath done this,"WARD, L.",,0.0,8vo.,"Hocking (Joseph)--An Enemy hath done this. Cheap ed. Cr. 8vo. 7 x 41, pp. 336, is. net WARD, L., June 16",Joseph Hocking,['Hocking (Joseph)'],,June 16,
"Hocking (Joseph)-The Man who rose again. Cr. 8vo. 78 X 51, pp. 426, 28. net HODDER & S., Oct. 16",Hocking,Joseph,The Man who rose again,HODDER & S.,,0.0,8vo.,"Hocking (Joseph)-The Man who rose again. Cr. 8vo. 78 X 51, pp. 426, 28. net HODDER & S., Oct. 16",Joseph Hocking,['Hocking (Joseph)'],,Oct. 16,
"Hocking (Joseph)--The Romance of Michael Trevail. Cheap ed. Cr. 8vo. 74 x 5, pp. 350, 28. net .CASSELL, Feb. 16",Hocking,Joseph,The Romance of Michael Trevail,CASSELL,,0.0,8vo.,"Hocking (Joseph)--The Romance of Michael Trevail. Cheap ed. Cr. 8vo. 74 x 5, pp. 350, 28. net .CASSELL, Feb. 16",Joseph Hocking,['Hocking (Joseph)'],,Feb. 16,
"Hocking (Joseph) ---Rosaleen O'Hara. Re-issue. Cr. 8vo. 28. net ......HODDER & S., Sep. 16",Hocking,Joseph,Rosaleen O'Hara,HODDER & S.,,0.0,8vo.,"Hocking (Joseph) ---Rosaleen O'Hara. Re-issue. Cr. 8vo. 28. net ......HODDER & S., Sep. 16",Joseph Hocking,['Hocking (Joseph)'],,Sep. 16,
"Hocking (Joseph)-Tommy. Cr. 8vo. 71 X 5, pp. 164, is. net ....HODDER & S., Mer, 16",Hocking,Joseph,Tommy,HODDER & S.,,0.0,8vo.,"Hocking (Joseph)-Tommy. Cr. 8vo. 71 X 5, pp. 164, is. net ....HODDER & S., Mer, 16",Joseph Hocking,['Hocking (Joseph)'],,"Mer, 16",
"Hocking (Joseph)--The Trampled Cross. 3rd ed. Cr. 8vo. 78 X 5, pp. 379, 28. net HODDER & S., Oct. 16",Hocking,Joseph,The Trampled Cross,HODDER & S.,,0.0,8vo.,"Hocking (Joseph)--The Trampled Cross. 3rd ed. Cr. 8vo. 78 X 5, pp. 379, 28. net HODDER & S., Oct. 16",Joseph Hocking,['Hocking (Joseph)'],,Oct. 16,
"Hodder (Reginald)--Ultus, the man from the dead. Adapted fr. Gaumont Co.'s cinema play of G. Pearson and T. A. Welsh. Cr. 8vo. 71 X4}, pp. 184, is. net .HODDER & S., May 16",Hodder,Reginald,"Ultus, the man from the dead",HODDER & S.,,0.0,8vo.,"Hodder (Reginald)--Ultus, the man from the dead. Adapted fr. Gaumont Co.'s cinema play of G. Pearson and T. A. Welsh. Cr. 8vo. 71 X4}, pp. 184, is. net .HODDER & S., May 16",Reginald Hodder,['Hodder (Reginald)'],,May 16,
"Hodges (C. E.)-A French note-book. Small 4to. 87 x 61, pp. 128, is.gd. ....DENT, June 16",Hodges,C. E.,A French note-book,DENT,,0.0,4to.,"Hodges (C. E.)-A French note-book. Small 4to. 87 x 61, pp. 128, is.gd. ....DENT, June 16",C. E. Hodges,['Hodges (C. E.)'],,June 16,
"Hodgkin (Henry T.)-Friends beyond seas. Cr. 8vo. 71 X 5, pp. 256, 3s. 6d. net, swd. 28. od. net ....HEADLEY, Sep. 16",Hodgkin,Henry T.,Friends beyond seas,HEADLEY,,0.0,8vo.,"Hodgkin (Henry T.)-Friends beyond seas. Cr. 8vo. 71 X 5, pp. 256, 35. 6d. net, swd. 28. od. net ....HEADLEY, Sep. 16",Henry T. Hodgkin,['Hodgkin (Henry T.)'],,Sep. 16,
"Hoernle (A. F. R.) ed.—Manuscript remains of Buddhist literature found in E. Turkestan, Vol. 1, pts. I and 2. 22 pl. Cr. 4to. 10x74, pp. 448, 428. net (Clarendon Pr.), MILFORD, Apr. 16",Hoernle,A. F. R.,"Manuscript remains of Buddhist literature found in E. Turkestan, Vol",MILFORD,,0.0,4to.,"Hoernle (A. F. R.) ed.—Manuscript remains of Buddhist literature found in E. Turkestan, Vol. 1, pts. I and 2. 22 pl. Cr. 4to. 10x74, pp. 448, 428. net (Clarendon Pr.), MILFORD, Apr. 16",A. F. R. Hoernle,['Hoernle (A. F. R.)'],ed.,Apr. 16,
"Holboln (Hans)—The Dance of death. (Lyons, 1547). Priv. pr. and ltd. ed. 8vo. 91 x 7, 258, net (32, Rosemount Rd., Acton, W.) FREDERICK H. EVANS, Dec. 16",Holboln,Hans,The Dance of death,FREDERICK H. EVANS,,0.0,8vo.,"Holboln (Hans)—The Dance of death. (Lyons, 1547). Priv. pr. and ltd. ed. 8vo. 91 x 7, 258, net (32, Rosemount Rd., Acton, W.) FREDERICK H. EVANS, Dec. 16",Hans Holboln,['Holboln (Hans)'],,Dec. 16,
"Holdenby (Christopher)-Folk of the furrow. 18mo. 64 x 41, pp. 374, is. net NELSON, June 16",Holdenby,Christopher,Folk of the furrow,NELSON,,0.0,18mo.,"Holdenby (Christopher)-Folk of the furrow. 18mo. 64 x 41, pp. 374, is. net NELSON, June 16",Christopher Holdenby,['Holdenby (Christopher)'],,June 16,
"Holdich (Sir Thomas H., Col.)--Political frontiers and boundary making. 8vo. 84x5, pp. 318, Ios. net MACMILLAN, Sep. 16",Holdich,"Sir Thomas H., Col.",Political frontiers and boundary making,MACMILLAN,,0.0,8vo.,"Holdich (Sir Thomas H., Col.)--Political frontiers and boundary making. 8vo. 84x5, pp. 318, Ios. net MACMILLAN, Sep. 16","Sir Thomas H., Col. Holdich","['Holdich (Sir Thomas H., Col.)']",,Sep. 16,
"Holiday resorts and recommended addresses at home and abroad. 18mo. 6) X45, pp. 100, swd. s, net .F. HODGSON, May 16",,,Holiday resorts and recommended addresses at home and abroad,F. HODGSON,,0.0,18mo.,"Holiday resorts and recommended addresses at home and abroad. 18mo. 6) X45, pp. 100, swd. IS, net .F. HODGSON, May 16",,,,May 16,
"Holidays (The) : where to stay, what to see, &c. 21st ed. 8vo. 8{ x 5, pp. 1165, s. WALTER HILL, Aug. 16",,,"Holidays (The) : where to stay, what to see, &c",WALTER HILL,,0.0,8vo.,"Holidays (The) : where to stay, what to see, &c. 21st ed. 8vo. 8{ x 5, pp. 1165, IS. WALTER HILL, Aug. 16",,,,Aug. 16,
"Holland (Clive)—A Madonna of the poor, and other stories. Cheap ed. Cr. 8vo. 74x44, pp. 320, s. net .. LYNWOOD, Apr. 16",Holland,Clive,"A Madonna of the poor, and other stories",LYNWOOD,,0.0,8vo.,"Holland (Clive)—A Madonna of the poor, and other stories. Cheap ed. Cr. 8vo. 74x44, pp. 320, IS. net .. LYNWOOD, Apr. 16",Clive Holland,['Holland (Clive)'],,Apr. 16,
"Holland (Edith)- The Story of the Buddha. Cr. 8vo., pp. 192, 1s. 3d., 28. net; hlf. Ithr. 33. net HARRAP, Aug. 16",Holland,Edith,The Story of the Buddha,HARRAP,,0.0,8vo.,"Holland (Edith)- The Story of the Buddha. Cr. 8vo., pp. 192, Is. 3d., 28. net; hlf. Ithr. 33. net HARRAP, Aug. 16",Edith Holland,['Holland (Edith)'],,Aug. 16,
"Holland (H. Scott)-The Real problem of eschato- logy. Cr. 8vo. 7x44, swd. 6d. net. (Liverpool Diocesan Bd. of Divinity Pbons.) LONGMANS, Nov. 16",Holland,H. Scott,The Real problem of eschato- logy,LONGMANS,,0.0,8vo.,"Holland (H. Scott)-The Real problem of eschato- logy. Cr. 8vo. 7x44, swd. 6d. net. (Liverpool Diocesan Bd. of Divinity Pbons.) LONGMANS, Nov. 16",H. Scott Holland,['Holland (H. Scott)'],,Nov. 16,
"Holland (Henry Scott)-So as by fire : notes on the War. 2nd ser. Cr. 8vo. 74 X5, PP. 28. net ; swd. is. net ..GARDNER, D., June 16",Holland,Henry Scott,So as by fire : notes on the War,"GARDNER, D.",,0.0,8vo.,"Holland (Henry Scott)-So as by fire : notes on the War. 2nd ser. Cr. 8vo. 74 X5, PP. 28. net ; swd. is. net ..GARDNER, D., June 16",Henry Scott Holland,['Holland (Henry Scott)'],,June 16,
"Hollister (N.)-Descriptions of a new genus and eight new species and subspecies of African mammals. 8vo. 94 X6, pp. 8, s. net. (Smithsonian Coll.) WESLEY, Oct. 16",Hollister,N.,Descriptions of a new genus and eight new species and subspecies of African mammals,WESLEY,,0.0,8vo.,"Hollister (N.)-Descriptions of a new genus and eight new species and subspecies of African mammals. 8vo. 94 X6, pp. 8, s. net. (Smithsonian Coll.) WESLEY, Oct. 16",N. Hollister,['Hollister (N.)'],,Oct. 16,
"Hollister (N.)--Three new African shrews of the genus crocidura. 8vo. 98 X64, pp. 3, is. nct. (Smithsonian Coll.) WESLEY, Oct. 16",Hollister,N.,Three new African shrews of the genus crocidura,WESLEY,,0.0,8vo.,"Hollister (N.)--Three new African shrews of the genus crocidura. 8vo. 98 X64, pp. 3, is. nct. (Smithsonian Coll.) WESLEY, Oct. 16",N. Hollister,['Hollister (N.)'],,Oct. 16,
"Holme (Charles) ed. Shakespeare in pictorial art. Text by Malcolin C. Salaman. Folio 111 X 8}, pp. 189, 7s. 6d. net; swd. 58. net. (“ Studio spec. spring no.).. STUDIO, July 16",Holme,Charles,Shakespeare in pictorial art,STUDIO,,0.0,,"Holme (Charles) ed. Shakespeare in pictorial art. Text by Malcolin C. Salaman. Folio 111 X 8}, pp. 189, 75. 6d. net; swd. 58. net. (“ Studio spec. spring no.).. STUDIO, July 16",Charles Holme,['Holme (Charles)'],ed.,July 16,
"Holmes (J. A.) and others--Rpt. on the Selby Smelter Commission, 41 pl. Svo. 91 x 61, pp. 528, Ios. net.. . WESLEY, July 16",Holmes,J. A.,Rpt,WESLEY,,0.0,,"Holmes (J. A.) and others--Rpt. on the Selby Smelter Commission, 41 pl. Svo. 91 x 61, pp. 528, Ios. net.. . WESLEY, July 16",J. A. Holmes,['Holmes (J. A.)'],,July 16,
"Holmes-Vincent (A.)-Knaves and hearts. Cr. 8vo. 7* x 5. Pp. 340, 53. net ..HOLDEN & H., Dec. 16",Holmes-Vincent,A.,Knaves and hearts,HOLDEN & H.,,0.0,8vo.,"Holmes-Vincent (A.)-Knaves and hearts. Cr. 8vo. 7* x 5. Pp. 340, 53. net ..HOLDEN & H., Dec. 16",A. Holmes-Vincent,['Holmes-Vincent (A.)'],,Dec. 16,
"Holt (J. M.)--On the outer edge of the law : a story of the eternal instinct. Cr. 8vo. 71 x 5, ....DRANE, May 16",Holt,J. M.,On the outer edge of the law : a story of the eternal instinct,DRANE,,0.0,8vo.,"Holt (J. M.)--On the outer edge of the law : a story of the eternal instinct. Cr. 8vo. 71 x 5, ....DRANE, May 16",J. M. Holt,['Holt (J. M.)'],,May 16,
"Home (Ethel)—Music as a language. 78 x 51, pp. 82, 3s. 60 net (Clarendon Pr.) MILFORD, Feb. 16",Home,Ethel,Music as a language,MILFORD,,0.0,,"Home (Ethel)—Music as a language. 78 x 51, pp. 82, 35. 60 net (Clarendon Pr.) MILFORD, Feb. 16",Ethel Home,['Home (Ethel)'],,Feb. 16,
"Home (Gordon)---The Evolution of an English town: the story of the ancient town of Pickering in Yorkshire from prehistoric times to 190s. Cheaper ed. Cr. 8vo. 71 x 54, pp. 320, 3s. 60. net DENT, Feb. 16",Home,Gordon,The Evolution of an English town: the story of the ancient town of Pickering in Yorkshire from prehistoric times to,DENT,,0.0,8vo.,"Home (Gordon)---The Evolution of an English town: the story of the ancient town of Pickering in Yorkshire from prehistoric times to 1905. Cheaper ed. Cr. 8vo. 71 x 54, pp. 320, 35. 60. net DENT, Feb. 16",Gordon Home,['Home (Gordon)'],,Feb. 16,
"Home and Empire hymn bk. (The). Words only. 18mo. 51 x 41, pp. swd. 3d. net; with music, cr. 8vo. 73 X 5, pp. 234, 2s. net, swd. is. net .. SIMPKIN, May 16",,,Home and Empire hymn bk,SIMPKIN,,0.0,18mo.,"Home and Empire hymn bk. (The). Words only. 18mo. 51 x 41, pp. swd. 3d. net; with music, cr. 8vo. 73 X 5, pp. 234, 2s. net, swd. is. net .. SIMPKIN, May 16",,,,May 16,
"Hope (Anthony)-Mrs. Maxon protests. 18mo. 7x47, pp. 285, is, net...... METHUEN, Aug. 16",Hope,Anthony,Mrs,METHUEN,,0.0,18mo.,"Hope (Anthony)-Mrs. Maxon protests. 18mo. 7x47, pp. 285, is, net...... METHUEN, Aug. 16",Anthony Hope,['Hope (Anthony)'],,Aug. 16,
"Hope (John Maurice V.)—“The Lamb of God. 8vo. 8} x 51, swd. is. net.. .BELL, Jan. 16",Hope,John Maurice V.,The Lamb of God,BELL,,0.0,8vo.,"Hope (John Maurice V.)—“The Lamb of God. 8vo. 8} x 51, swd. is. net.. .BELL, Jan. 16",John Maurice V. Hope,['Hope (John Maurice V.)'],,Jan. 16,
"Hornung (E. W.)--The Camera fiend. Cheap ed. Cr. 8vo. 74), pp. 324, is. net UNWIN, May 16",Hornung,E. W.,The Camera fiend,UNWIN,,0.0,8vo.,"Hornung (E. W.)--The Camera fiend. Cheap ed. Cr. 8vo. 74), pp. 324, is. net UNWIN, May 16",E. W. Hornung,['Hornung (E. W.)'],,May 16,
"Horrors of Wittenberg. id. .PEARSON, May 16",,,Horrors of Wittenberg,PEARSON,,0.0,,"Horrors of Wittenberg. id. .PEARSON, May 16",,,,May 16,
"Horton (R. F.)- The Children's crusade. Cr. 8vo. 71 x 41, pp. 62, bds. is. net STOCKWELL, Feb. 16",Horton,R. F.,The Children's crusade,STOCKWELL,,0.0,8vo.,"Horton (R. F.)- The Children's crusade. Cr. 8vo. 71 x 41, pp. 62, bds. is. net STOCKWELL, Feb. 16",R. F. Horton,['Horton (R. F.)'],,Feb. 16,
"House of Commons--Journals. Vol. 170, Sess. 1914-16. IOS. .WYMAN, May 16",,,House of Commons--Journals,IOS. .WYMAN,,0.0,,"House of Commons--Journals. Vol. 170, Sess. 1914-16. IOS. .WYMAN, May 16",,,,May 16,
"House of Commons (Kitchen and refreshment rooms)-Select Com. on : Rpt. and spec. rpt. 3}d. ...WYMAN, July 16",House of Commons,Kitchen,Select Com,WYMAN,,0.0,,"House of Commons (Kitchen and refreshment rooms)-Select Com. on : Rpt. and spec. rpt. 3}d. ...WYMAN, July 16",Kitchen House of Commons,"['House of Commons (Kitchen)', 'House of Commons (refreshment rooms)']",,July 16,
"House of Commons-Standing orders. Public business. Pt. 2, Private business. W. table of fees and index. od. WYMAN, Feb. 16",,,House of Commons-Standing orders,WYMAN,,0.0,,"House of Commons-Standing orders. Public business. Pt. 2, Private business. W. table of fees and index. od. WYMAN, Feb. 16",,,,Feb. 16,
"House of Lords Offices (Select Com. on) --Reports, ea. id., fd. . . WYMAN, Jan., &c. 16",,,House of Lords Offices (Select Com,WYMAN,,0.0,,"House of Lords Offices (Select Com. on) --Reports, ea. id., fd. . . WYMAN, Jan., &c. 16",,,,"Jan., &c. 16",
"House of Lords Refreshment Rms. (Select Com. on)---1st Report. fd. ...... WYMAN, May 16",,,House of Lords Refreshment Rms,WYMAN,,0.0,,"House of Lords Refreshment Rms. (Select Com. on)---Ist Report. fd. ...... WYMAN, May 16",,,,May 16,
"House of the misty star. By the author of The Lady of the decoration. Cheaper ed. Cr. 8vo. 7*X48, pp. 296, 28. net..HODDER & S., Mar. 16",,,House of the misty star,HODDER & S.,,0.0,8vo.,"House of the misty star. By the author of The Lady of the decoration. Cheaper ed. Cr. 8vo. 7*X48, pp. 296, 28. net..HODDER & S., Mar. 16",,,,Mar. 16,
"Household, &c. See also Domestic econ., Home, &c. Housekeeper (The)-By Flaneuse. Cheap ed. Cr. 8vo. 71 x 41, pp. 154, swd., is. net A. M. GARDNER, Apr. 16",,,"Household, &c",A. M. GARDNER,,0.0,8vo.,"Household, &c. See also Domestic econ., Home, &c. Housekeeper (The)-By Flaneuse. Cheap ed. Cr. 8vo. 71 x 41, pp. 154, swd., is. net A. M. GARDNER, Apr. 16",,,,Apr. 16,
"Housing-Increases in rental of small dwelling houses in indus. districts in Scotland. Dept. Ctte. on : Report, 1d.; minutes of evidence, &c. s. id. ..WYMAN, Jan. 16",,,Housing-Increases in rental of small dwelling houses in indus,WYMAN,,0.0,,"Housing-Increases in rental of small dwelling houses in indus. districts in Scotland. Dept. Ctte. on : Report, Id.; minutes of evidence, &c. IS. id. ..WYMAN, Jan. 16",,,,Jan. 16,
"Hovelaque (Emile)--The Deeper causes of the War. Intro. by Sir Walter Raleigh. Cr. 8vo. 71 X 5, pp. 158, 2s. od. net ALLEN & U., June 16",Hovelaque,Emile,The Deeper causes of the War,ALLEN & U.,,0.0,8vo.,"Hovelaque (Emile)--The Deeper causes of the War. Intro. by Sir Walter Raleigh. Cr. 8vo. 71 X 5, pp. 158, 25. od. net ALLEN & U., June 16",Emile Hovelaque,['Hovelaque (Emile)'],,June 16,
"How (Marjorie N.)--Dreams and visions in Eng- lish poetry. 85x54, pp. 88, 28. net UNIV. OF LONDON PR., Nov. 16",How,Marjorie N.,Dreams and visions in Eng- lish poetry,UNIV. OF LONDON PR.,,0.0,,"How (Marjorie N.)--Dreams and visions in Eng- lish poetry. 85x54, pp. 88, 28. net UNIV. OF LONDON PR., Nov. 16",Marjorie N. How,['How (Marjorie N.)'],,Nov. 16,
"Howe's Classified directory to the Metropolitan charities, 1916. Cr. 8vo. 71 x 41, pp. 232, swd., .LONGMANS, Feb, 16",,,Howe's Classified directory to the Metropolitan charities,LONGMANS,,0.0,8vo.,"Howe's Classified directory to the Metropolitan charities, 1916. Cr. 8vo. 71 x 41, pp. 232, swd., .LONGMANS, Feb, 16",,,,"Feb, 16",
"Hudson (H. K.)-The Simple Psalter and canticles, pointed for ancient tones. Tones harmonized by B. V. Westbrook. 2nd ed., rev. Pott 8vo. 54X41, pp. 282, limp, ed. net; bds. is. net MILFORD, Aug. 16",Hudson,H. K.,"The Simple Psalter and canticles, pointed for ancient tones",MILFORD,,0.0,8vo.,"Hudson (H. K.)-The Simple Psalter and canticles, pointed for ancient tones. Tones harmonized by B. V. Westbrook. 2nd ed., rev. Pott 8vo. 54X41, pp. 282, limp, ed. net; bds. is. net MILFORD, Aug. 16",H. K. Hudson,['Hudson (H. K.)'],,Aug. 16,
"Hudson (Hilda P.)-Ruler and compasses. Cr. 8vo., 6s. net. (Mod. math. ser.) LONGMANS, July 16",Hudson,Hilda P.,Ruler and compasses,LONGMANS,,0.0,8vo.,"Hudson (Hilda P.)-Ruler and compasses. Cr. 8vo., 6s. net. (Mod. math. ser.) LONGMANS, July 16",Hilda P. Hudson,['Hudson (Hilda P.)'],,July 16,
"Hudson (W. H.)-A Shepherd's life. Cheap ed. 18mo. 7X41, pp. 233, is. net METHUEN, Nov. 16",Hudson,W. H.,A Shepherd's life,METHUEN,,0.0,18mo.,"Hudson (W. H.)-A Shepherd's life. Cheap ed. 18mo. 7X41, pp. 233, is. net METHUEN, Nov. 16",W. H. Hudson,['Hudson (W. H.)'],,Nov. 16,
