,entry,last_name,first_name,title,publisher,price,price_in_pounds,format,original_entry,author_name,creators,is_editor,date,is_net
2972,"Havoll (E. B.)—The Ancient and medieval architecture of India : a study of Indo- Aryan civilisation. Illus. 4to. 101 x 71, pp. 266, .J. MURRAY, Feb. 15",Havoll,E. B.,The Ancient and medieval architecture of India : a study of Indo- Aryan civilisation,J. MURRAY,,0.0,4to.,"Havoll (E. B.)—The Ancient and medieval architecture of India : a study of Indo- Aryan civilisation. Illus. 4to. 101 x 71, pp. 266, .J. MURRAY, Feb. 15",E. B. Havoll,['Havoll (E. B.)'],,Feb. 15,
2973,"Haven (G. B.) and Swett (G. W.)-The Design of steam boilers and pressure vessels. 8vo., 12s. 6d. net .. CHAPMAN & H., Apr. 15",Haven,G. B.,The Design of steam boilers and pressure vessels,CHAPMAN & H.,12s. 6d.,0.625,8vo.,"Haven (G. B.) and Swett (G. W.)-The Design of steam boilers and pressure vessels. 8vo., 125. 6d. net .. CHAPMAN & H., Apr. 15",G. B. Haven,"['Haven (G. B.)', 'Swett (G. W.)']",,Apr. 15,net
2974,"Haverfield (E. L.)-The Conquest of Claudia. Cr. 8vo. 71 X 5, pp. 304, 1s. net (Girls' new library) MILFORD, June 15",Haverfield,E. L.,The Conquest of Claudia,MILFORD,1s.,0.05,8vo.,"Haverfield (E. L.)-The Conquest of Claudia. Cr. 8vo. 71 X 5, pp. 304, Is. net (Girls' new library) MILFORD, June 15",E. L. Haverfield,['Haverfield (E. L.)'],,June 15,net
2975,"Haverfield (E. L.)-The Mascotte of Sunnyside. Cr. 8vo. 7* X 51, pp.408, 2s. ..COLLINS, Oct. 15",Haverfield,E. L.,The Mascotte of Sunnyside,COLLINS,2s.,0.1,8vo.,"Haverfield (E. L.)-The Mascotte of Sunnyside. Cr. 8vo. 7* X 51, pp.408, 2s. ..COLLINS, Oct. 15",E. L. Haverfield,['Haverfield (E. L.)'],,Oct. 15,
2976,"Haverfield (F.)-Roman Britain in 1914. 8vo. 10x 63, pp. 68, 2s. 6d. net (Brit. Acad.) MILFORD, June 15",Haverfield,F.,Roman Britain in,MILFORD,2s. 6d.,0.125,8vo.,"Haverfield (F.)-Roman Britain in 1914. 8vo. 10x 63, pp. 68, 25. 6d. net (Brit. Acad.) MILFORD, June 15",F. Haverfield,['Haverfield (F.)'],,June 15,net
2977,"Haverfield (F.)-The Romanization of Roman Britain. 3rd ed., further enlarged. Illus. 8vo. 9 X6, pp. 92, 3s. 6d. net (Clarendon Pr.) MILFORD, Mar. 15",Haverfield,F.,The Romanization of Roman Britain,MILFORD,3s. 6d.,0.175,8vo.,"Haverfield (F.)-The Romanization of Roman Britain. 3rd ed., further enlarged. Illus. 8vo. 9 X6, pp. 92, 3s. 6d. net (Clarendon Pr.) MILFORD, Mar. 15",F. Haverfield,['Haverfield (F.)'],,Mar. 15,net
2978,"Haverfield (E. L.)-Sylvia's victory. Cheaper ed. Cr. 8vo. 71 X 5, pp. 304, 2s. 6d. FROWDE & H. & S., Oct. 15",Haverfield,E. L.,Sylvia's victory,FROWDE & H. & S.,2s. 6d.,0.125,8vo.,"Haverfield (E. L.)-Sylvia's victory. Cheaper ed. Cr. 8vo. 71 X 5, pp. 304, 25. 6d. FROWDE & H. & S., Oct. 15",E. L. Haverfield,['Haverfield (E. L.)'],,Oct. 15,
2979,"Havergal (Frances Ridley)-Daily thoughts from “The Ministry of song. 3* X 21, 6d. net R.T.S., Aug. 15",Havergal,Frances Ridley,Daily thoughts from “The Ministry of song,R.T.S.,6d.,0.025,,"Havergal (Frances Ridley)-Daily thoughts from “The Ministry of song. 3* X 21, 6d. net R.T.S., Aug. 15",Frances Ridley Havergal,['Havergal (Frances Ridley)'],,Aug. 15,net
2980,"Haviland (Maud D.)--A Summer on the Yenesei, 1914. Tilus. Sov. 9 X 25, pp. 340, 1os. 6d. net E. ARNOLD, Feb. 15",Haviland,Maud D.,A Summer on the Yenesei,E. ARNOLD,6d.,0.025,,"Haviland (Maud D.)--A Summer on the Yenesei, 1914. Tilus. Sov. 9 X 25, pp. 340, 1os. 6d. net E. ARNOLD, Feb. 15",Maud D. Haviland,['Haviland (Maud D.)'],,Feb. 15,net
2981,"Hawkes (Arthur J.)-Best bks. of 1914 (1st half-yr.), 4s. net Hawkhead (J. C.)-Handbook of technical in- struction for wireless telegraphists. 2nd ed. Rev, and enlarged by H. M. Dowsett. 8vo. 84x5), pp. 316, 3s. 6d. net WIRELESS PR.; J. BROWN, Nov. 15",Hawkes,Arthur J.,Best bks,J. BROWN,,0.0,8vo.,"Hawkes (Arthur J.)-Best bks. of 1914 (1st half-yr.), 4s. net Hawkhead (J. C.)-Handbook of technical in- struction for wireless telegraphists. 2nd ed. Rev, and enlarged by H. M. Dowsett. 8vo. 84x5), pp. 316, 35. 6d. net WIRELESS PR.; J. BROWN, Nov. 15",Arthur J. Hawkes,['Hawkes (Arthur J.)'],,Nov. 15,
2982,"Hawkin (R. C.)—The Belgian proposal to neutra- lise Central Africa during the European War. 8vo., 1s. net .SWEET & M., Aug. 15",Hawkin,R. C.,The Belgian proposal to neutra- lise Central Africa during the European War,SWEET & M.,1s.,0.05,8vo.,"Hawkin (R. C.)—The Belgian proposal to neutra- lise Central Africa during the European War. 8vo., Is. net .SWEET & M., Aug. 15",R. C. Hawkin,['Hawkin (R. C.)'],,Aug. 15,net
2983,"Haworth (Joan)-Aloes and palms. Cr. 8vo., Iod. net ..C. H. KELLY, Feb, 15",Haworth,Joan,Aloes and palms,C. H. KELLY,,0.0,8vo.,"Haworth (Joan)-Aloes and palms. Cr. 8vo., Iod. net ..C. H. KELLY, Feb, 15",Joan Haworth,['Haworth (Joan)'],,"Feb, 15",
2984,"Hawthorne (Julian)-The Spectre of the camera. Cr. 8vo., pp. 252, is. net (Khaki lib.) CHATTO, Mar. 15",Hawthorne,Julian,The Spectre of the camera,CHATTO,,0.0,8vo.,"Hawthorne (Julian)-The Spectre of the camera. Cr. 8vo., pp. 252, is. net (Khaki lib.) CHATTO, Mar. 15",Julian Hawthorne,['Hawthorne (Julian)'],,Mar. 15,
2985,"Ha wthorne (Nathaniel)-Wonder book and Tanglewood tales. Edit. with intro. and notes, by Cyril Mayne. Illus. Cr. 8vo., 74 X 51, pp. 495, 2s. 6d. (Clarendon Press) MILFORD, Feb. 15",Ha wthorne,Nathaniel,Wonder book and Tanglewood tales,MILFORD,2s. 6d.,0.125,8vo.,"Ha wthorne (Nathaniel)-Wonder book and Tanglewood tales. Edit. with intro. and notes, by Cyril Mayne. Illus. Cr. 8vo., 74 X 51, pp. 495, 25. 6d. (Clarendon Press) MILFORD, Feb. 15",Nathaniel Ha wthorne,['Ha wthorne (Nathaniel)'],,Feb. 15,
2986,"Hawtrey (Valentina)—In a desert land : a novel. Cr. 8vo. 74 x 5, pp. 522, 6s. CONSTABLE, May 15",Hawtrey,Valentina,In a desert land : a novel,CONSTABLE,6s.,0.3,8vo.,"Hawtrey (Valentina)—In a desert land : a novel. Cr. 8vo. 74 x 5, pp. 522, 6s. CONSTABLE, May 15",Valentina Hawtrey,['Hawtrey (Valentina)'],,May 15,
2987,"Hay (Ian)-The First hundred thousand : being the unofficial chronicle of a unit of K (1) Cr. 8vo. 74 X4, pp. 350, 6s. BLACKWOOD, Dec. 15",Hay,Ian,The First hundred thousand : being the unofficial chronicle of a unit of K (1),BLACKWOOD,6s.,0.3,8vo.,"Hay (Ian)-The First hundred thousand : being the unofficial chronicle of a unit of K (1) Cr. 8vo. 74 X4, pp. 350, 65. BLACKWOOD, Dec. 15",Ian Hay,['Hay (Ian)'],,Dec. 15,
2988,"Hay (Ian)-Happy-go-lucky. Pop. edit. Cr. 8vo., PP. 334, is, net ..W. BLACKWOOD, Mar. 15",Hay,Ian,Happy-go-lucky,W. BLACKWOOD,,0.0,8vo.,"Hay (Ian)-Happy-go-lucky. Pop. edit. Cr. 8vo., PP. 334, is, net ..W. BLACKWOOD, Mar. 15",Ian Hay,['Hay (Ian)'],,Mar. 15,
2989,"Haycraft (M. S.)-Miss Elizabeth's niece. Cr. 8vo., pp. 320, is. net (Everygirl's lib.) PARTRIDGE, June 15",Haycraft,M. S.,Miss Elizabeth's niece,PARTRIDGE,,0.0,8vo.,"Haycraft (M. S.)-Miss Elizabeth's niece. Cr. 8vo., pp. 320, is. net (Everygirl's lib.) PARTRIDGE, June 15",M. S. Haycraft,['Haycraft (M. S.)'],,June 15,
2990,"Hayden (Arthur)--Chats on old silver. Illus. 8vo. 81 X54, pp. 424, 5s. net UNWIN, June 15",Hayden,Arthur,Chats on old silver,UNWIN,5s.,0.25,8vo.,"Hayden (Arthur)--Chats on old silver. Illus. 8vo. 81 X54, pp. 424, 5s. net UNWIN, June 15",Arthur Hayden,['Hayden (Arthur)'],,June 15,net
2991,"Haydon (Walter)-Canada and the War. 12mo., swd., 6d. net ... ARROWSMITH, Mar. 15",Haydon,Walter,Canada and the War,ARROWSMITH,6d.,0.025,12mo.,"Haydon (Walter)-Canada and the War. I 2mo., swd., 6d. net ... ARROWSMITH, Mar. 15",Walter Haydon,['Haydon (Walter)'],,Mar. 15,net
2992,"Hayes (Edward C.)- Introduction to the study of sociology. 8vo., 1os. 6d. net APPLETON, Nov. 15",Hayes,Edward C.,Introduction to the study of sociology,APPLETON,6d.,0.025,8vo.,"Hayes (Edward C.)- Introduction to the study of sociology. 8vo., 1os. 6d. net APPLETON, Nov. 15",Edward C. Hayes,['Hayes (Edward C.)'],,Nov. 15,net
2993,"Hayos (M. Horace)— Veterinary notes for horse- owners. 8vo., pp. 858, 159. net HURST & B., Sep. 15",Hayos,M. Horace,Veterinary notes for horse- owners,HURST & B.,,0.0,8vo.,"Hayos (M. Horace)— Veterinary notes for horse- owners. 8vo., pp. 858, 159. net HURST & B., Sep. 15",M. Horace Hayos,['Hayos (M. Horace)'],,Sep. 15,
2994,"Haytord (Casely)-William Waddy Harris, the West African reformer : the man and his message. 81 x5), pp. 31, 1s. 6d. net C. M. PHILLIPS, Nov. 15",Haytord,Casely,"William Waddy Harris, the West African reformer : the man and his message",C. M. PHILLIPS,1s. 6d.,0.07500000000000001,,"Haytord (Casely)-William Waddy Harris, the West African reformer : the man and his message. 81 x5), pp. 31, Is. 6d. net C. M. PHILLIPS, Nov. 15",Casely Haytord,['Haytord (Casely)'],,Nov. 15,net
2995,"Hayler (Guy)-Prohibition advance in all lands : a study of the world-wide character of the drink question. 2nd ed., rev. 84 x 5), pp. 336, 28. 6d. INTERNAT. PROHIBITION CONF., Apr. 15",Hayler,Guy,Prohibition advance in all lands : a study of the world-wide character of the drink question,INTERNAT. PROHIBITION CONF.,6d.,0.025,,"Hayler (Guy)-Prohibition advance in all lands : a study of the world-wide character of the drink question. 2nd ed., rev. 84 x 5), pp. 336, 28. 6d. INTERNAT. PROHIBITION CONF., Apr. 15",Guy Hayler,['Hayler (Guy)'],,Apr. 15,
2996,"Haynes (E. S. P.)-Divorce as it might be. Cr. 8vo. 73 x 5, pp. 92, 2s. net HEFFER, Apr. 15",Haynes,E. S. P.,Divorce as it might be,HEFFER,2s.,0.1,8vo.,"Haynes (E. S. P.)-Divorce as it might be. Cr. 8vo. 73 x 5, pp. 92, 2s. net HEFFER, Apr. 15",E. S. P. Haynes,['Haynes (E. S. P.)'],,Apr. 15,net
2997,"Haynes (E. S. P.)-Study in bereavement : comedy in one act. Cr. 8vo., pp. 22, swd. 7d. HENDERSON, Aug. 15",Haynes,E. S. P.,Study in bereavement : comedy in one act,HENDERSON,7d.,0.029166666666666667,8vo.,"Haynes (E. S. P.)-Study in bereavement : comedy in one act. Cr. 8vo., pp. 22, swd. 7d. HENDERSON, Aug. 15",E. S. P. Haynes,['Haynes (E. S. P.)'],,Aug. 15,
2998,"Hayward (Charles W.)-War and rational politics. Cr. 8vo., 1s. 6d. net ; swd. 13. net WATTS, Mar. 15",Hayward,Charles W.,War and rational politics,WATTS,,0.0,8vo.,"Hayward (Charles W.)-War and rational politics. Cr. 8vo., Is. 6d. net ; swd. 13. net WATTS, Mar. 15",Charles W. Hayward,['Hayward (Charles W.)'],,Mar. 15,
2999,"Hayward (Frank Herbert)—The Lesson in appreciation. Cr. 8vo., 3s. 6d. net MACMILLAN, May 15",Hayward,Frank Herbert,The Lesson in appreciation,MACMILLAN,3s. 6d.,0.175,8vo.,"Hayward (Frank Herbert)—The Lesson in appreciation. Cr. 8vo., 35. 6d. net MACMILLAN, May 15",Frank Herbert Hayward,['Hayward (Frank Herbert)'],,May 15,net
3000,"Hazell's Annual for the year 1916. Cr. 8vo. 73x44, pp. 695, 38. 6d. net HAZELL, W., V., Dec. 15",,,Hazell's Annual for the year,"HAZELL, W., V.",6d.,0.025,8vo.,"Hazell's Annual for the year 1916. Cr. 8vo. 73x44, pp. 695, 38. 6d. net HAZELL, W., V., Dec. 15",,,,Dec. 15,net
3001,"Hazlitt (W. Carew)-The Venetian Republic, its rise, its growth, and its fall. A.D. 409-1797. 4th ed. Ryl. 8vo. 10X 61, pp. 1028, 1096, .BLACK, June 15",Hazlitt,W. Carew,"The Venetian Republic, its rise, its growth, and its fall",BLACK,,0.0,8vo.,"Hazlitt (W. Carew)-The Venetian Republic, its rise, its growth, and its fall. A.D. 409-1797. 4th ed. Ryl. 8vo. 10X 61, pp. 1028, 1096, .BLACK, June 15",W. Carew Hazlitt,['Hazlitt (W. Carew)'],,June 15,
3002,"Headlam (J. W.)-The History of twelve days, July 24th to August 4th, 1914 : being an account of the negotiations preceding the out- break of war, based on the official publications. 8vo. 9 X 51, pp. 436, 1os. 6d. net UNWIN, June 15",Headlam,J. W.,"The History of twelve days, July",UNWIN,6d.,0.025,8vo.,"Headlam (J. W.)-The History of twelve days, July 24th to August 4th, 1914 : being an account of the negotiations preceding the out- break of war, based on the official publications. 8vo. 9 X 51, pp. 436, 1os. 6d. net UNWIN, June 15",J. W. Headlam,['Headlam (J. W.)'],,June 15,net
3003,"Hedin (Sven)-With the German Armies in the West. Illus. 8vo. 9 x 54, pp. 418, ros. 6d. net LANE, May 15",Hedin,Sven,With the German Armies in the West,LANE,6d.,0.025,8vo.,"Hedin (Sven)-With the German Armies in the West. Illus. 8vo. 9 x 54, pp. 418, ros. 6d. net LANE, May 15",Sven Hedin,['Hedin (Sven)'],,May 15,net
3004,"Helbling (Joseph)-The Seven keys to the sacred scriptures. 8vo. 58. net L. N. FOWLER, Feb. 15",Helbling,Joseph,The Seven keys to the sacred scriptures,L. N. FOWLER,,0.0,8vo.,"Helbling (Joseph)-The Seven keys to the sacred scriptures. 8vo. 58. net L. N. FOWLER, Feb. 15",Joseph Helbling,['Helbling (Joseph)'],,Feb. 15,
3005,"Heidenreich (E. Lee)-Engineers' pocket-book of reinforced concrete. 2nd ed. Cr. 8vo., 15s. net SPON, Aug. 15",Heidenreich,E. Lee,Engineers' pocket-book of reinforced concrete,SPON,15s.,0.75,8vo.,"Heidenreich (E. Lee)-Engineers' pocket-book of reinforced concrete. 2nd ed. Cr. 8vo., 155. net SPON, Aug. 15",E. Lee Heidenreich,['Heidenreich (E. Lee)'],,Aug. 15,net
3006,"Heap (W. H.) ed.-Meditations upon the Christian doctrine, worship, duty and experience. Sm, demy 12mo. 77 X 34, pp. 156, is. net KELLY, Oct. 15",Heap,W. H.,"Meditations upon the Christian doctrine, worship, duty and experience",KELLY,,0.0,12mo.,"Heap (W. H.) ed.-Meditations upon the Christian doctrine, worship, duty and experience. Sm, demy 12mo. 77 X 34, pp. 156, is. net KELLY, Oct. 15",W. H. Heap,['Heap (W. H.)'],ed.,Oct. 15,
3007,"Heam (Lafcadio) trans.-Japanese lyrics. 8vo. 3s. net, swd., 28. net CONSTABLE, June 15",Heam,Lafcadio,Japanese lyrics,CONSTABLE,,0.0,8vo.,"Heam (Lafcadio) trans.-Japanese lyrics. 8vo. 3s. net, swd., 28. net CONSTABLE, June 15",Lafcadio Heam,['Heam (Lafcadio)'],,June 15,
3008,"Heart of a Russian, Lermontov (M. Y.) 2s. 6d. net Heart of Belgium (The). Repr. from“ The Times.' 8vo., pp. 46, limp is. net HUMPHREYS, Mar. 15",,,"Heart of a Russian, Lermontov (M. Y.)",HUMPHREYS,,0.0,8vo.,"Heart of a Russian, Lermontov (M. Y.) 25. 6d. net Heart of Belgium (The). Repr. from“ The Times.' 8vo., pp. 46, limp is. net HUMPHREYS, Mar. 15",,,,Mar. 15,
3009,"Heat treatment of steel. 8vo., Ios. 6d. net SPON, Mar. 15",,,Heat treatment of steel,SPON,6d.,0.025,8vo.,"Heat treatment of steel. 8vo., Ios. 6d. net SPON, Mar. 15",,,,Mar. 15,net
3010,"Heath (Carl)-Pacifism in time of war. 12mo., pp. 120, 2s. net, swd. is. net HEADLEY, June 15",Heath,Carl,Pacifism in time of war,HEADLEY,,0.0,12mo.,"Heath (Carl)-Pacifism in time of war. 12mo., pp. 120, 25. net, swd. is. net HEADLEY, June 15",Carl Heath,['Heath (Carl)'],,June 15,
3011,"Heath (E. Crosby)--Euter an American. Cr. 8vo 7* X5, pp. 320, 6s. .METHUEN, Feb. 15",Heath,E. Crosby,Euter an American,METHUEN,6s.,0.3,8vo,"Heath (E. Crosby)--Euter an American. Cr. 8vo 7* X5, pp. 320, 6s. .METHUEN, Feb. 15",E. Crosby Heath,['Heath (E. Crosby)'],,Feb. 15,
3012,"Heath (Francis George)—The British Civil Service : Home, Colonial, Indian, and Diplo- matic. Cr. 8vo. 73 x 44, pp. 292, 3s. 6d. net GRAFTON, Nov. 15",Heath,Francis George,"The British Civil Service : Home, Colonial, Indian, and Diplo- matic",GRAFTON,3s. 6d.,0.175,8vo.,"Heath (Francis George)—The British Civil Service : Home, Colonial, Indian, and Diplo- matic. Cr. 8vo. 73 x 44, pp. 292, 3s. 6d. net GRAFTON, Nov. 15",Francis George Heath,['Heath (Francis George)'],,Nov. 15,net
3013,"Heath (Sidney) and Haslehust (Ernest)--Bourne- mouth, Poole and Christchurch. Described by S. H., painted by E. H. 8vo. 97 x64, pp. 64, 2s, net (Beautiful England) BLACKIE, Aug. 15",Heath,Sidney,"Bourne- mouth, Poole and Christchurch",BLACKIE,2s.,0.1,8vo.,"Heath (Sidney) and Haslehust (Ernest)--Bourne- mouth, Poole and Christchurch. Described by S. H., painted by E. H. 8vo. 97 x64, pp. 64, 2s, net (Beautiful England) BLACKIE, Aug. 15",Sidney Heath,"['Heath (Sidney)', 'Haslehust (Ernest)']",,Aug. 15,net
3014,"Heath (Sidney) and Haslehust (Ernest)-Swan- age and district. Described by S. H.; painted by E. H. 8vo. 97 X64, pp. 64, 2s. net BLACKIE, Oct. 15",Heath,Sidney,Swan- age and district,BLACKIE,2s.,0.1,8vo.,"Heath (Sidney) and Haslehust (Ernest)-Swan- age and district. Described by S. H.; painted by E. H. 8vo. 97 X64, pp. 64, 25. net BLACKIE, Oct. 15",Sidney Heath,"['Heath (Sidney)', 'Haslehust (Ernest)']",,Oct. 15,net
3015,"Heath (W. F. S.)-First freehold chief rents as an investment. 2nd ed. 7*X 5, pp. 96, 2s. net HEYWOOD, A pr. 15",Heath,W. F. S.,First freehold chief rents as an investment,HEYWOOD,2s.,0.1,,"Heath (W. F. S.)-First freehold chief rents as an investment. 2nd ed. 7*X 5, pp. 96, 25. net HEYWOOD, A pr. 15",W. F. S. Heath,['Heath (W. F. S.)'],,A pr. 15,net
3016,"Heaton's Annual : the commercial handbk. of Canada and Boards of Trade register, 191s. Cr. 8vo., 5s. net SIMPKIN, Mar. 15",,,Heaton's Annual : the commercial handbk,SIMPKIN,5s.,0.25,8vo.,"Heaton's Annual : the commercial handbk. of Canada and Boards of Trade register, 1915. Cr. 8vo., 5s. net SIMPKIN, Mar. 15",,,,Mar. 15,net
3017,"Heaven on earth and how it will come. By Aunt Kate. Cr. 8vo., pp. 252, 3s. 6d. MORGAN & S., June 15",,,Heaven on earth and how it will come,MORGAN & S.,3s. 6d.,0.175,8vo.,"Heaven on earth and how it will come. By Aunt Kate. Cr. 8vo., pp. 252, 35. 6d. MORGAN & S., June 15",,,,June 15,
3018,"Heitzmann (Louis) -Urinary analysis and diag. nosis. 3rd rev, and enlarged ed. 8vo., 15s. net BAILLIÈRE, June 15",Heitzmann,Louis,Urinary analysis and diag,BAILLIÈRE,15s.,0.75,8vo.,"Heitzmann (Louis) -Urinary analysis and diag. nosis. 3rd rev, and enlarged ed. 8vo., 155. net BAILLIÈRE, June 15",Louis Heitzmann,['Heitzmann (Louis)'],,June 15,net
3019,"Heller (Edmund) see Roosevelt (T.) and Heller. Hellman (Alfred M.)-Amnesia and analgesia in parturition (twilight sleep). Cr. 8vo. 6s. 6d. net LEWIS, Nov. 15",Heller,Edmund,Amnesia and analgesia in parturition (twilight sleep),LEWIS,6s. 6d.,0.325,8vo.,"Heller (Edmund) see Roosevelt (T.) and Heller. Hellman (Alfred M.)-Amnesia and analgesia in parturition (twilight sleep). Cr. 8vo. 6s. 6d. net LEWIS, Nov. 15",Edmund Heller,"['Heller (Edmund)', 'Hellman (Alfred M.)']",,Nov. 15,net
3020,"Helm (W. H.)- Vigée-Lebrun, her life, works and friendships. Folio II X81, pp. 250, 21s. net HUTCHINSON, Nov. 15",Helm,W. H.,"Vigée-Lebrun, her life, works and friendships",HUTCHINSON,21s.,1.05,,"Helm (W. H.)- Vigée-Lebrun, her life, works and friendships. Folio II X81, pp. 250, 215. net HUTCHINSON, Nov. 15",W. H. Helm,['Helm (W. H.)'],,Nov. 15,net
3021,"Helmer (Paul Albert)-Alsace under German rule. 8vo. 6d, net ....UNWIN, Sep. 15",Helmer,Paul Albert,Alsace under German rule,UNWIN,6d.,0.025,8vo.,"Helmer (Paul Albert)-Alsace under German rule. 8vo. 6d, net ....UNWIN, Sep. 15",Paul Albert Helmer,['Helmer (Paul Albert)'],,Sep. 15,net
3022,"Helps (J. Sydney)--The Peach garden. Cr. 8vo. 7x41, pp. 188, 1od. net (Every age lib.) KELLY, Sep. 15",Helps,J. Sydney,The Peach garden,KELLY,,0.0,8vo.,"Helps (J. Sydney)--The Peach garden. Cr. 8vo. 7x41, pp. 188, 1od. net (Every age lib.) KELLY, Sep. 15",J. Sydney Helps,['Helps (J. Sydney)'],,Sep. 15,
3023,"Hemingway (R. D.) and De Halsalle (Henry) Three gentlemen from New Caledonia. Cr. 8vo. 7* x 43, pp. 366, 6s. ..S. PAUL, July 15",Hemingway,R. D.,Three gentlemen from New Caledonia,S. PAUL,6s.,0.3,8vo.,"Hemingway (R. D.) and De Halsalle (Henry) Three gentlemen from New Caledonia. Cr. 8vo. 7* x 43, pp. 366, 6s. ..S. PAUL, July 15",R. D. Hemingway,"['Hemingway (R. D.)', 'De Halsalle (Henry)']",,July 15,
3024,"Hemmant (D. G.)-Table A in the ist Schedule to the Companies (Consolidation) Act, 1908. With intro., notes and comments. 2nd ed. 8vo., pp. 107, bds, is. 6d. net JORDAN, Apr. 15",Hemmant,D. G.,Table A in the ist Schedule to the Companies (Consolidation) Act,JORDAN,6d.,0.025,8vo.,"Hemmant (D. G.)-Table A in the ist Schedule to the Companies (Consolidation) Act, 1908. With intro., notes and comments. 2nd ed. 8vo., pp. 107, bds, is. 6d. net JORDAN, Apr. 15",D. G. Hemmant,['Hemmant (D. G.)'],,Apr. 15,net
3025,"Henderson (Archibald)—The Changing drama, Cr. 8vo. 5s. net .RICHARDS, May 15",Henderson,Archibald,The Changing drama,RICHARDS,5s.,0.25,8vo.,"Henderson (Archibald)—The Changing drama, Cr. 8vo. 5s. net .RICHARDS, May 15",Archibald Henderson,['Henderson (Archibald)'],,May 15,net
3026,"Henderson (B. L. K.) and Freeman (Arnold)—A Manual on essay writing, for students in the Workers' Educational Association and tutorial classes. 18mo. 64 x 4, pp. 173, is. 6d. net BELL, Oct. 15",Henderson,B. L. K.,"A Manual on essay writing, for students in the Workers' Educational Association and tutorial classes",BELL,6d.,0.025,18mo.,"Henderson (B. L. K.) and Freeman (Arnold)—A Manual on essay writing, for students in the Workers' Educational Association and tutorial classes. 18mo. 64 x 4, pp. 173, is. 6d. net BELL, Oct. 15",B. L. K. Henderson,"['Henderson (B. L. K.)', 'Freeman (Arnold)']",,Oct. 15,net
3027,"Honderson (Fred)—The New faith: a study of party politics and the War. 12mo., pp. 114, 2s. 6d. pet, swd. 1s. net .. JARROLD, Mar. 15",Honderson,Fred,The New faith: a study of party politics and the War,JARROLD,1s.,0.05,12mo.,"Honderson (Fred)—The New faith: a study of party politics and the War. 12mo., pp. 114, 25. 6d. pet, swd. Is. net .. JARROLD, Mar. 15",Fred Honderson,['Honderson (Fred)'],,Mar. 15,net
3028,"Henderson (Robert)---Mortality laws and statis- tics. 8vo. 5s. 6d. (Mathematical monographs) CHAPMAN & H., Sep. 15",Henderson,Robert,Mortality laws and statis- tics,CHAPMAN & H.,5s. 6d.,0.275,8vo.,"Henderson (Robert)---Mortality laws and statis- tics. 8vo. 5s. 6d. (Mathematical monographs) CHAPMAN & H., Sep. 15",Robert Henderson,['Henderson (Robert)'],,Sep. 15,
3029,"Henderson (W. E. B.)—Behind the thicket : a novel. Cr. 8vo. 78 x 5, pp. 316, 6s. GOSCHEN, Mar. 15",Henderson,W. E. B.,Behind the thicket : a novel,GOSCHEN,6s.,0.3,8vo.,"Henderson (W. E. B.)—Behind the thicket : a novel. Cr. 8vo. 78 x 5, pp. 316, 6s. GOSCHEN, Mar. 15",W. E. B. Henderson,['Henderson (W. E. B.)'],,Mar. 15,
3030,"Hennessey (David)—The Caves of Shend. Cr. 8vo., 7*4*, pp. 304, 6s. HODDER, Aug. 15",Hennessey,David,The Caves of Shend,HODDER,6s.,0.3,8vo.,"Hennessey (David)—The Caves of Shend. Cr. 8vo., 7*4*, pp. 304, 6s. HODDER, Aug. 15",David Hennessey,['Hennessey (David)'],,Aug. 15,
3031,"Hennessey (David)—The Outlaw. 4th edit. Cr. 8vo. 7} x 48, pp. 318, 2s. net HODDER & S., Feb. 15",Hennessey,David,The Outlaw,HODDER & S.,2s.,0.1,8vo.,"Hennessey (David)—The Outlaw. 4th edit. Cr. 8vo. 7} x 48, pp. 318, 2s. net HODDER & S., Feb. 15",David Hennessey,['Hennessey (David)'],,Feb. 15,net
3032,"Henry (May) and Halford (Jeannette)--The Bachelor girl's cookery book. 4to., pp. 145, s, net GARDEN CITY, Apr 15",Henry,May,The Bachelor girl's cookery book,GARDEN CITY,,0.0,4to.,"Henry (May) and Halford (Jeannette)--The Bachelor girl's cookery book. 4to., pp. 145, IS, net GARDEN CITY, Apr 15",May Henry,"['Henry (May)', 'Halford (Jeannette)']",,Apr 15,
3033,"Henryson (Robert)-Poems. Ed. by G. Gregory Smith. Vol. 1. 9x54, pp. 354 (Scottish Text Soc. ; members only) BLACKWOOD, May 15",Henryson,Robert,Poems,BLACKWOOD,,0.0,,"Henryson (Robert)-Poems. Ed. by G. Gregory Smith. Vol. 1. 9x54, pp. 354 (Scottish Text Soc. ; members only) BLACKWOOD, May 15",Robert Henryson,['Henryson (Robert)'],,May 15,
3034,"Henslow (G.)-Floral rambles in highways and byways. Nlus. Cr. 8vo. 8 X 5, pp. 294, 6s. net S.P.C.K., Apr. 15",Henslow,G.,Floral rambles in highways and byways,S.P.C.K.,6s.,0.3,8vo.,"Henslow (G.)-Floral rambles in highways and byways. Nlus. Cr. 8vo. 8 X 5, pp. 294, 6s. net S.P.C.K., Apr. 15",G. Henslow,['Henslow (G.)'],,Apr. 15,net
