entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,is_net
"Judicial statistics, Ireland, 1916-Pt. 1, Criminal statistics ; Pt. 2, Civil statistics. s. H.M. STATIONERY OFF., Aug. '18",,,"Judicial statistics, Ireland",H.M. STATIONERY OFF.,,,"Judicial statistics, Ireland, 1916-Pt. 1, Criminal statistics ; Pt. 2, Civil statistics. IS. H.M. STATIONERY OFF., Aug. '18",,,,Aug. '18,
"Judicial statistics, Police returns of, 1918—Forms A-E, ea. 3d. Forins I, J, 2d. H.M. STATIONERY OFF., Oct.'18",,,"Judicial statistics, Police returns of",H.M. STATIONERY OFF.,2d.,,"Judicial statistics, Police returns of, 1918—Forms A-E, ea. 3d. Forins I, J, 2d. H.M. STATIONERY OFF., Oct.'18",,,,Oct.'18,
"Jungle stories. Fol. 101X8, is. 3d. net BLACKIE, Nov. '18",,,Jungle stories,BLACKIE,3d.,,"Jungle stories. Fol. 101X8, is. 3d. net BLACKIE, Nov. '18",,,,Nov. '18,net
"“ K. K. 6 See O'Brien (f. 1.). Kabalenskaya (Madame)—Tales from the Russian. Tr. by G. Jenner. 8vo. pp. 126, is. 6d. net BLACKIE, A pr.'18",,,K. K,BLACKIE,6d.,8vo.,"“ K. K. 6 See O'Brien (f. 1.). Kabalenskaya (Madame)—Tales from the Russian. Tr. by G. Jenner. 8vo. pp. 126, is. 6d. net BLACKIE, A pr.'18",,,,A pr.'18,net
"Kedar Nath Das Gupta. Sce Das G:spla. Keeling (Frederic)-Keeling letters and recollec- tions. Ed. by “ E. T. Intro. by H. G. Wells. 8vo. 8} *5£, pp. 344, 12s. 6d. net ALLEN & U., Oct. '18",,,Kedar Nath Das Gupta,ALLEN & U.,12s. 6d.,8vo.,"Kedar Nath Das Gupta. Sce Das G:spla. Keeling (Frederic)-Keeling letters and recollec- tions. Ed. by “ E. T. Intro. by H. G. Wells. 8vo. 8} *5£, pp. 344, 125. 6d. net ALLEN & U., Oct. '18",,,,Oct. '18,net
"Kelly's Handbook to the titled, landed and official classes, 1918. C:. 8vo. 71 x 51, pp. 1192, : 58. KrLLY'S DIRECTORIES, Mar. '18",,,"Kelly's Handbook to the titled, landed and official classes",LLY'S DIRECTORIES,,8vo.,"Kelly's Handbook to the titled, landed and official classes, 1918. C:. 8vo. 71 x 51, pp. 1192, : 58. KrLLY'S DIRECTORIES, Mar. '18",,,,Mar. '18,
"Kiddies' annual (The). Fol. 10X7}, 3s. net KELLY, Sep.'il Kidd's Wages table. 8vo. pp. 105, 2s. net W. KIDD, Feb.'18",,,Kiddies' annual (The),W. KIDD,2s.,8vo.,"Kiddies' annual (The). Fol. 10X7}, 3s. net KELLY, Sep.'il Kidd's Wages table. 8vo. pp. 105, 25. net W. KIDD, Feb.'18",,,,Feb.'18,net
"Kinematograph year book, diary and directory 1918. 8vo. 8 X 5, pp. 512, swd. is. net ODHAMS, Apr. '18",,,"Kinematograph year book, diary and directory",ODHAMS,,8vo.,"Kinematograph year book, diary and directory 1918. 8vo. 8 X 5, pp. 512, swd. is. net ODHAMS, Apr. '18",,,,Apr. '18,
"Kingdom of content (The). By“ Pan. Cr. 8vo. 74 X 5, pp. 278, 6s, net.... MILLS & B., Nov. '18",,,Kingdom of content (The),MILLS & B.,6s.,8vo.,"Kingdom of content (The). By“ Pan. Cr. 8vo. 74 X 5, pp. 278, 6s, net.... MILLS & B., Nov. '18",,,,Nov. '18,net
"King's “ Contemptibles (The) : an epic of the Men of Mons. By Q. Cumber.” 18mo. 5$ x 43, pp. 32, swd. is. 60.net (Christmas gift book ser.) (25 Shaftesbury Av., WI) A. HENDERSON, Nov. '18",,,King's “ Contemptibles (The) : an epic of the Men of Mons,A. HENDERSON,,18mo.,"King's “ Contemptibles (The) : an epic of the Men of Mons. By Q. Cumber.” 18mo. 5$ x 43, pp. 32, swd. is. 60.net (Christmas gift book ser.) (25 Shaftesbury Av., WI) A. HENDERSON, Nov. '18",,,,Nov. '18,
"King's verse : poems of a new poetry society. Cr. 8vo. 71 x 54, pp. 63, 38. 6d. net E. MACDONALD, Dec. '18",,,King's verse : poems of a new poetry society,E. MACDONALD,6d.,8vo.,"King's verse : poems of a new poetry society. Cr. 8vo. 71 x 54, pp. 63, 38. 6d. net E. MACDONALD, Dec. '18",,,,Dec. '18,net
"Kiswahlll : The English verb. 8vo. pp. 23, 4d. net .S.P.C.K., Jar.'18",,,Kiswahlll : The English verb,S.P.C.K.,4d.,8vo.,"Kiswahlll : The English verb. 8vo. pp. 23, 4d. net .S.P.C.K., Jar.'18",,,,Jar.'18,net
"Kiswahili, See also Swahili Kit of the kitchen. By “ Banco. 71x4 ppi 115, 28. net LAURIE, Oct. '18",,,"Kiswahili, See also Swahili Kit of the kitchen",LAURIE,,,"Kiswahili, See also Swahili Kit of the kitchen. By “ Banco. 71x4 ppi 115, 28. net LAURIE, Oct. '18",,,,Oct. '18,
"Knyvett (R. Hugh, Capt.;~ Over there with the Australians. 2nd ed. Cr. 8vo. 71 x 5, pp. 298, 6s. net ..HODDER & S., Oct.'18",,,"Knyvett (R. Hugh, Capt",HODDER & S.,6s.,8vo.,"Knyvett (R. Hugh, Capt.;~ Over there with the Australians. 2nd ed. Cr. 8vo. 71 x 5, pp. 298, 6s. net ..HODDER & S., Oct.'18",,,,Oct.'18,net
"Koch (Theodore Wesley)-The University of Louvain and its library. Illus. 81x55pp: 28, 6d. net .DENT, Feb.'18",,,Koch (Theodore Wesley)-The University of Louvain and its library,DENT,6d.,,"Koch (Theodore Wesley)-The University of Louvain and its library. Illus. 81x55pp: 28, 6d. net .DENT, Feb.'18",,,,Feb.'18,net
"Labour (Ministry of)--Labour Gazette. (Monthly) Ea. 1d...H.M. STATIONERY OFF., Jan., &c., 'is Labour (Ministry of)-The Month's Work : a magazine. Vol. 1, no. 1. 2d. H.M. STATIONERY OFF., July '18",,,Ea,H.M. STATIONERY OFF.,2d.,,"Labour (Ministry of)--Labour Gazette. (Monthly) Ea. Id...H.M. STATIONERY OFF., Jan., &c., 'is Labour (Ministry of)-The Month's Work : a magazine. Vol. 1, no. 1. 2d. H.M. STATIONERY OFF., July '18",,['Labour (Ministry of)--Labour Gazette. (Monthly)'],,July '18,
"Labour Party-Labour and the new social order : a report on reconstruction. 91 x64, pp. 22, id. LABOUR PARTY, Jan. '18",,,Labour Party-Labour and the new social order : a report on reconstruction,LABOUR PARTY,,,"Labour Party-Labour and the new social order : a report on reconstruction. 91 x64, pp. 22, id. LABOUR PARTY, Jan. '18",,,,Jan. '18,
"Labour Party—The Replies of the socialist parties of the Central Powers to the Inter-Allied Memorandum on War Aims; w. prelimi- nary draft of a peace programime by a com- mittee of neutral socialists and an open letter on the “New socialist peace conference from Mr. S. J. Troelstra to the Rt. Hon. Arthur Henderson. 94X6, pp. 71, 6d. (I, Victoria St., S.W. 1) OFFICE, Oct. '18",,,Labour Party—The Replies of the socialist parties of the Central Powers to the Inter-Allied Memorandum on War Aims; w,OFFICE,6d.,,"Labour Party—The Replies of the socialist parties of the Central Powers to the Inter-Allied Memorandum on War Aims; w. prelimi- nary draft of a peace programime by a com- mittee of neutral socialists and an open letter on the “New socialist peace conference from Mr. S. J. Troelstra to the Rt. Hon. Arthur Henderson. 94X6, pp. 71, 6d. (I, Victoria St., S.W. 1) OFFICE, Oct. '18",,,,Oct. '18,
"Lamplighters (The), and other verses. Ву “M. S.” Cr. 8vo. 7 X44, pp. 49, swd. 2s. ALEX. GARDNER, Dec. '18",,,"Lamplighters (The), and other verses",ALEX. GARDNER,2s.,8vo.,"Lamplighters (The), and other verses. Ву “M. S.” Cr. 8vo. 7 X44, pp. 49, swd. 2s. ALEX. GARDNER, Dec. '18",,,,Dec. '18,
"Land, Acquisition of-Correspondence betw. Chairman of Cttes., House of Lords, and Minister of Reconstruction w. respect to Reports of two Cttes. on Acquisition of Land; and observations on Reports by Counsel to Chairman of Cttes., H.L. 2d. H.M. STATIONERY OFF., Aug. '18",,,"Land, Acquisition of-Correspondence betw",H.M. STATIONERY OFF.,2d.,,"Land, Acquisition of-Correspondence betw. Chairman of Cttes., House of Lords, and Minister of Reconstruction w. respect to Reports of two Cttes. on Acquisition of Land; and observations on Reports by Counsel to Chairman of Cttes., H.L. 2d. H.M. STATIONERY OFF., Aug. '18",,,,Aug. '18,
"Land Court, Scottish. See under Scottish. Land Drainage Bill-Report fr. Standing Atte. B, w. Proceedings. 1d. H.M. STATIONERY OFF., June '18",,,"Land Court, Scottish",H.M. STATIONERY OFF.,1d.,,"Land Court, Scottish. See under Scottish. Land Drainage Bill-Report fr. Standing Atte. B, w. Proceedings. Id. H.M. STATIONERY OFF., June '18",,,,June '18,
"Last of the war lords (The): new lights on the life and personality of Kaiser Wilhelm II, his relations with Britons and Americans, with artists and writers, and some account of bis love affairs. 8vo. 9 X51, pp. 293, Ios. 6d. net RICHARDS, Oct. '18",,,"Last of the war lords (The): new lights on the life and personality of Kaiser Wilhelm II, his relations with Britons and Americans, with artists and writers, and some account of bis love affairs",RICHARDS,6d.,8vo.,"Last of the war lords (The): new lights on the life and personality of Kaiser Wilhelm II, his relations with Britons and Americans, with artists and writers, and some account of bis love affairs. 8vo. 9 X51, pp. 293, Ios. 6d. net RICHARDS, Oct. '18",,,,Oct. '18,net
"Law of values (The) : an exposition of the primary causes of stock and share fluctuations. By Sepharial.” 8vo. pp. 80, 5s. FOULSHAM, Sep.'18",,,Law of values (The) : an exposition of the primary causes of stock and share fluctuations,FOULSHAM,5s.,8vo.,"Law of values (The) : an exposition of the primary causes of stock and share fluctuations. By Sepharial.” 8vo. pp. 80, 5S. FOULSHAM, Sep.'18",,,,Sep.'18,
"Laws. See also Acts; Statutes. Lawson (A.J)-Tables of British decimal coinage, metric and British weights and measures. [In Eng. and Italian.] 83 X5), pp. 211, 5s. net FYRE & S., Apr. '18",,,Laws,FYRE & S.,5s.,,"Laws. See also Acts; Statutes. Lawson (A.J)-Tables of British decimal coinage, metric and British weights and measures. [In Eng. and Italian.] 83 X5), pp. 211, 5s. net FYRE & S., Apr. '18",,,,Apr. '18,net
"Lawyer's remembrancer and pocket book, 1918. Ed. by G. F. L. Bridgman. Smo. 6x +, pp. 199, 29. 60. net.... BUTTERWORTH, Jan. '18",,,Lawyer's remembrancer and pocket book,BUTTERWORTH,,,"Lawyer's remembrancer and pocket book, 1918. Ed. by G. F. L. Bridgman. Smo. 6x +, pp. 199, 29. 60. net.... BUTTERWORTH, Jan. '18",,,,Jan. '18,
"Laxton's Builder's price book for 1918. Cr. 8vo. 71 x 5, pp. 685, 4s. KELLY'S DIRECTORIES, Feb. '18",,,Laxton's Builder's price book for,KELLY'S DIRECTORIES,4s.,8vo.,"Laxton's Builder's price book for 1918. Cr. 8vo. 71 x 5, pp. 685, 45. KELLY'S DIRECTORIES, Feb. '18",,,,Feb. '18,
"Lay-folk's ritual. Ed. by the Benedictine Monks of Farnborough Abbey. 12mo. pp. 289, 4s. net, Ithr. gs. net, 6s, net, ios. 6d. net BURNS & O., Aug. '18",,,Lay-folk's ritual,BURNS & O.,6d.,12mo.,"Lay-folk's ritual. Ed. by the Benedictine Monks of Farnborough Abbey. 12mo. pp. 289, 4s. net, Ithr. gs. net, 6s, net, ios. 6d. net BURNS & O., Aug. '18",,,,Aug. '18,net
"League of Nations Society-A Handbook for speakers on a League of Nations. Cr. 8vo. 71 X41, pp. 107, swd. is. 6d. net (1, Central Bldgs., Tothill St., S.W. I) LEAGUE OF NATIONS ; ALLEN & U., Dec. '18",,,League of Nations Society-A Handbook for speakers on a League of Nations,ALLEN & U.,,8vo.,"League of Nations Society-A Handbook for speakers on a League of Nations. Cr. 8vo. 71 X41, pp. 107, swd. is. 6d. net (1, Central Bldgs., Tothill St., S.W. I) LEAGUE OF NATIONS ; ALLEN & U., Dec. '18",,,,Dec. '18,
"League of Nations. See also Hague; Inter- national; Peace; War, &c. Leake (J.)- Canst thou by searching find out God? and other poems. 8vo. pp. 78, 9d. net G. MORRISH, June'18",,,League of Nations,G. MORRISH,9d.,8vo.,"League of Nations. See also Hague; Inter- national; Peace; War, &c. Leake (J.)- Canst thou by searching find out God? and other poems. 8vo. pp. 78, 9d. net G. MORRISH, June'18",,,,June'18,net
"Leaves in the wind. By “ Alpha of the Plough. Illus. by Clive Gardiner. Cr. 8vo. 71 x 41, pp. 286, 58. 6d. net .DENT, Oct. '18",,,Leaves in the wind,DENT,6d.,8vo.,"Leaves in the wind. By “ Alpha of the Plough. Illus. by Clive Gardiner. Cr. 8vo. 71 x 41, pp. 286, 58. 6d. net .DENT, Oct. '18",,,,Oct. '18,net
"Leeds Astronomical Society-Journal and Trans- actions for the year 1916. No. 24. Ed. by C. T. Whitmell. 8vo. 81 X54, pp. 102, 2s, 6d. net . WESLEY, Mar. '18",,,Leeds Astronomical Society-Journal and Trans- actions for the year,WESLEY,2s. 6d.,8vo.,"Leeds Astronomical Society-Journal and Trans- actions for the year 1916. No. 24. Ed. by C. T. Whitmell. 8vo. 81 X54, pp. 102, 2s, 6d. net . WESLEY, Mar. '18",,,,Mar. '18,net
"Letters from somewhere. By “ Doc. Cr. 8vo. 78 x 5, pp. 139, 38. 6d. net HEATH CRANTON, Oct. '18",,,Letters from somewhere,HEATH CRANTON,6d.,8vo.,"Letters from somewhere. By “ Doc. Cr. 8vo. 78 x 5, pp. 139, 38. 6d. net HEATH CRANTON, Oct. '18",,,,Oct. '18,net
"Letters from the Front: a record of God's protec- tion and loving care for his servant, James Wallace. Ed. by J. J. Pſiper). 8vo. pp. 128, 6d. net (Worthing : 18, Broadway) J. J. PIPER, Aug. '18",,,"Letters from the Front: a record of God's protec- tion and loving care for his servant, James Wallace",J. J. PIPER,6d.,8vo.,"Letters from the Front: a record of God's protec- tion and loving care for his servant, James Wallace. Ed. by J. J. Pſiper). 8vo. pp. 128, 6d. net (Worthing : 18, Broadway) J. J. PIPER, Aug. '18",,,,Aug. '18,net
"Lotters of an expectant grandinother. . By the author of Boy of my heart.” Cr. 8vo. 71 x5, pp. 317, 6s, net ...HODDER & S., Nov.'18",,,Lotters of an expectant grandinother,HODDER & S.,6s.,8vo.,"Lotters of an expectant grandinother. . By the author of Boy of my heart.” Cr. 8vo. 71 x5, pp. 317, 6s, net ...HODDER & S., Nov.'18",,,,Nov.'18,net
"Letters of Thomasina Atkins, Private (W.A.A.C.), on active service. Foreword by Mildred Aldrich. Illus. Cr. 8vo. 71 X 5, pp. 251, 6s. net... .HODDER & S., Aug.'18",,,"Letters of Thomasina Atkins, Private (W.A.A.C.), on active service",HODDER & S.,6s.,8vo.,"Letters of Thomasina Atkins, Private (W.A.A.C.), on active service. Foreword by Mildred Aldrich. Illus. Cr. 8vo. 71 X 5, pp. 251, 6s. net... .HODDER & S., Aug.'18",,,,Aug.'18,net
"Liberal Federation, National. See under National, &c. Liberal Magazine (The). Vol. 25 (1917). 81x56, pp. 708, 5s... LIBERAL PUBCN. DEPT., May '18",,,"Liberal Federation, National",LIBERAL PUBCN. DEPT.,5s.,,"Liberal Federation, National. See under National, &c. Liberal Magazine (The). Vol. 25 (1917). 81x56, pp. 708, 5s... LIBERAL PUBCN. DEPT., May '18",,,,May '18,
"Liboral policy in the task of political and social reconstruction. 8vo. 81 X54, pp. 129, 28. 6d. net LIBERAL PUB. DEPT., Nov.'18",,,Liboral policy in the task of political and social reconstruction,LIBERAL PUB. DEPT.,6d.,8vo.,"Liboral policy in the task of political and social reconstruction. 8vo. 81 X54, pp. 129, 28. 6d. net LIBERAL PUB. DEPT., Nov.'18",,,,Nov.'18,net
"Liberal year book, 1918. Cr. 8vo. 71 X 5, pp. 378, 28., swd. is. net LIBERAL PUBN. DEPT., May'18",,,Liberal year book,LIBERAL PUBN. DEPT.,,8vo.,"Liberal year book, 1918. Cr. 8vo. 71 X 5, pp. 378, 28., swd. is. net LIBERAL PUBN. DEPT., May'18",,,,May'18,
"Library Association -- Public libraries : their development and future organization. Illus. 104 x 6, pp. 123, 1s. 6d. (Caxton Hall, Westminster, S.W. 1) LIBRARY ASSN., Apr. '18",,,Library Association -- Public libraries : their development and future organization,LIBRARY ASSN.,1s. 6d.,,"Library Association -- Public libraries : their development and future organization. Illus. 104 x 6, pp. 123, Is. 6d. (Caxton Hall, Westminster, S.W. 1) LIBRARY ASSN., Apr. '18",,,,Apr. '18,
"Library Association : Technical and Commercial Libraries Ctte. Class list of current serial digests and indexes of the literature of science, technology, and commerce. Ich x64, pp. 13, .LIBRARY ASSN., June '18",,,Library Association : Technical and Commercial Libraries Ctte,LIBRARY ASSN.,,,"Library Association : Technical and Commercial Libraries Ctte. Class list of current serial digests and indexes of the literature of science, technology, and commerce. Ich x64, pp. 13, .LIBRARY ASSN., June '18",,,,June '18,
"Licensing statistics-Form I, 2d. Forms IA—III, ea. id. .H.M. STATIONERY OFF., Oct. '18",,,Licensing statistics-Form I,H.M. STATIONERY OFF.,,,"Licensing statistics-Form I, 2d. Forms IA—III, ea. id. .H.M. STATIONERY OFF., Oct. '18",,,,Oct. '18,
"Lincoln Diocesan calenda , clergy list and general almanack, 1918. Ed. by the Rev. F. S. Alston. Cr. 8vo. 77 x 4ť, pp. 139, swd. is. net SIMPKIN, Mar. '18",,,"Lincoln Diocesan calenda , clergy list and general almanack",SIMPKIN,,8vo.,"Lincoln Diocesan calenda , clergy list and general almanack, 1918. Ed. by the Rev. F. S. Alston. Cr. 8vo. 77 x 4ť, pp. 139, swd. is. net SIMPKIN, Mar. '18",,,,Mar. '18,
"Liquid fuels. See Fuels. Liquor trade-State purchase and control Reports of English, Scotch and Irish Cttes. 9d. H.M STATIONERY OFF., May '18",,,Liquid fuels,H.M STATIONERY OFF.,9d.,,"Liquid fuels. See Fuels. Liquor trade-State purchase and control Reports of English, Scotch and Irish Cttes. 9d. H.M STATIONERY OFF., May '18",,,,May '18,
"IS. . . . . Liquor Traffic (Cent. Control Bd.)--Acquisition and direct control of licensed premises : State- ment of assets and liabilities as at Mar. 31, 1918. 1d. .H.M. STATIONERY OFF., Oct.'18",,,IS,H.M. STATIONERY OFF.,1d.,,"IS. . . . . Liquor Traffic (Cent. Control Bd.)--Acquisition and direct control of licensed premises : State- ment of assets and liabilities as at Mar. 31, 1918. Id. .H.M. STATIONERY OFF., Oct.'18",,,,Oct.'18,
"Little stories for little people. Fol. 101x71, pp. 160, 28, 6d. net .NELSON, Sep. '18",,,Little stories for little people,NELSON,6d.,,"Little stories for little people. Fol. 101x71, pp. 160, 28, 6d. net .NELSON, Sep. '18",,,,Sep. '18,net
"Livo Stock Journal almanack, 1919. Ryl. 8vo. 91 x 63, pp. 336, swd. is. 6d. net VINTON, Dec. '18",,,Livo Stock Journal almanack,VINTON,6d.,8vo.,"Livo Stock Journal almanack, 1919. Ryl. 8vo. 91 x 63, pp. 336, swd. is. 6d. net VINTON, Dec. '18",,,,Dec. '18,net
"Liverpool Diocesan calendar and churchman's year book, 1918. Ed. by J. Albert Thompson. Cr. 8vo. 7X 41, pp. 354, d. bds. 2s. 6d. net, swd. s. 6d. net (Liverpool : Church Pr.) J. A. THOMPSON, Apr. '18",,,Liverpool Diocesan calendar and churchman's year book,J. A. THOMPSON,6d.,8vo.,"Liverpool Diocesan calendar and churchman's year book, 1918. Ed. by J. Albert Thompson. Cr. 8vo. 7X 41, pp. 354, d. bds. 2s. 6d. net, swd. IS. 6d. net (Liverpool : Church Pr.) J. A. THOMPSON, Apr. '18",,,,Apr. '18,net
"Livy-Livy's Veil and the Etruscan Confederacy. Ed. by S. E. Winbolt. 18mo. 1s. 3d. (“ One term Latin classics.) BELL, June'18",,,Livy-Livy's Veil and the Etruscan Confederacy,BELL,1s. 3d.,18mo.,"Livy-Livy's Veil and the Etruscan Confederacy. Ed. by S. E. Winbolt. 18mo. Is. 3d. (“ One term Latin classics.) BELL, June'18",,,,June'18,
"Local Government Bd.-47th Annual report, 1917–18. Pt. I, Public health ; Local, administration; Local taxation and valuation. Pt. 2, Housing and town planning. Pt. 3, Administration of the poor law. Pt. 4, Special work arising out of the War. 4d. H.M. STATIONERY OFF., Oct. '18",,,Local Government Bd,H.M. STATIONERY OFF.,4d.,,"Local Government Bd.-47th Annual report, 1917–18. Pt. I, Public health ; Local, administration; Local taxation and valuation. Pt. 2, Housing and town planning. Pt. 3, Administration of the poor law. Pt. 4, Special work arising out of the War. 4d. H.M. STATIONERY OFF., Oct. '18",,,,Oct. '18,
"Local Government Bd.-Memo. on epidemic catarrhs and influenza, Oct., 1918. id. H.M. STATIONERY OFF., Oct.'18",,,Local Government Bd,H.M. STATIONERY OFF.,,,"Local Government Bd.-Memo. on epidemic catarrhs and influenza, Oct., 1918. id. H.M. STATIONERY OFF., Oct.'18",,,,Oct.'18,
"Local Loans Fund-Accounts, 1916-17. 3d. H.M. STATIONERY OFF., Jan. '18",,,Local Loans Fund-Accounts,H.M. STATIONERY OFF.,3d.,,"Local Loans Fund-Accounts, 1916-17. 3d. H.M. STATIONERY OFF., Jan. '18",,,,Jan. '18,
"Lockwood's Builder's, architect's, contractor's and engineer's price book, 1918. Ed. by R. Stephen Ayling. Cr. 8vo. 71 x 5, pp. 853, 43. net LOCKWOOD, Mar. '18",,,"Lockwood's Builder's, architect's, contractor's and engineer's price book",LOCKWOOD,,8vo.,"Lockwood's Builder's, architect's, contractor's and engineer's price book, 1918. Ed. by R. Stephen Ayling. Cr. 8vo. 71 x 5, pp. 853, 43. net LOCKWOOD, Mar. '18",,,,Mar. '18,
"London bankers' year book, 1918-19. By Thomas Skinner. Cr. 8vo. 71 x 5, pp. 1126, 12s. 6d. net. .T. SKINNER, Aug.'18",,,London bankers' year book,T. SKINNER,12s. 6d.,8vo.,"London bankers' year book, 1918-19. By Thomas Skinner. Cr. 8vo. 71 x 5, pp. 1126, 12s. 6d. net. .T. SKINNER, Aug.'18",,,,Aug.'18,net
"London Diocese book, 1918. Ed. by the Rev. Canon Glendinning Nash. Cr. 8vo. 71 x 41, pp. 404, 28. net.. ..S.P.C.K., Mar. '18",,,London Diocese book,S.P.C.K.,,8vo.,"London Diocese book, 1918. Ed. by the Rev. Canon Glendinning Nash. Cr. 8vo. 71 x 41, pp. 404, 28. net.. ..S.P.C.K., Mar. '18",,,,Mar. '18,
"London Postal Area, Streets and places in, Lorimer (Norma) --Catherine Sterling. Cr. 8vo. showing initials of p. district and no. of office 78 x 5,pp. 317, 7s. net......S. PAUL, Dec. '18",,,"London Postal Area, Streets and places in, Lorimer (Norma) --Catherine Sterling",S. PAUL,7s.,8vo.,"London Postal Area, Streets and places in, Lorimer (Norma) --Catherine Sterling. Cr. 8vo. showing initials of p. district and no. of office 78 x 5,pp. 317, 7s. net......S. PAUL, Dec. '18",,,,Dec. '18,net
"S. PAUL, July '18",,,,S. PAUL,,,"S. PAUL, July '18",,,,July '18,
"STOCKWELL, Mar. '18",,,,STOCKWELL,,,"STOCKWELL, Mar. '18",,,,Mar. '18,
"Louisiana, Reconstruction in, after 1868, Lonn Long trick (The). By Bartimeus.” Uniform ed. Cr. 8vo. 5s. net......CASSELL, Sep. '18",,,"Louisiana, Reconstruction in, after",CASSELL,5s.,8vo.,"Louisiana, Reconstruction in, after 1868, Lonn Long trick (The). By Bartimeus.” Uniform ed. Cr. 8vo. 5s. net......CASSELL, Sep. '18",,,,Sep. '18,net
"MOWBRAY, Aug. '18",,,,MOWBRAY,,,"MOWBRAY, Aug. '18",,,,Aug. '18,
"Love and friendship: a little book of choice thoughts. Looker (Samuel J.)-A Lover's rosary : love and Arranged by “J. E.” 18mo. nature lyrics. 71 X5, pp. 47, 28. net 61 X 3t, pp. 95, s. 6d. net, ithr. 2s 6d. net. 38. 6d. net (Golden harvest ser.) STOCKWELL, June '18",,,Love and friendship: a little book of choice thoughts,STOCKWELL,6d.,18mo.,"Love and friendship: a little book of choice thoughts. Looker (Samuel J.)-A Lover's rosary : love and Arranged by “J. E.” 18mo. nature lyrics. 71 X5, pp. 47, 28. net 61 X 3t, pp. 95, IS. 6d. net, ithr. 2s 6d. net. 38. 6d. net (Golden harvest ser.) STOCKWELL, June '18",,,,June '18,net
"Lord's coming, Little book of the, Byron (M.) Love of an unknown soldier. Found in a dug-out. od. net. . May '18 Cr. 8vo. 73 X 5, pp. 204, 38. 6d. net Lord's coming. See also Advent ; Second coming, LANE, Sep. '18",,,"Lord's coming, Little book of the, Byron (M.) Love of an unknown soldier",LANE,,8vo.,"Lord's coming, Little book of the, Byron (M.) Love of an unknown soldier. Found in a dug-out. od. net. . May '18 Cr. 8vo. 73 X 5, pp. 204, 38. 6d. net Lord's coming. See also Advent ; Second coming, LANE, Sep. '18",,,,Sep. '18,
"Lovelit flames. 7X 5, pp. 24, is. net STOCKWELL, Oct. '18",,,Lovelit flames,STOCKWELL,,,"Lovelit flames. 7X 5, pp. 24, is. net STOCKWELL, Oct. '18",,,,Oct. '18,
"Lunar Month and “Sportsman's Guide ” Annual summary of past racing for 1917. 71 x 51, pp. 198, is, 6d. (Bridewell Hse., Bridewell Pl., E.C. 4) SPORTSMAN, Feb. '18",,,Lunar Month and “Sportsman's Guide ” Annual summary of past racing for,SPORTSMAN,6d.,,"Lunar Month and “Sportsman's Guide ” Annual summary of past racing for 1917. 71 x 51, pp. 198, is, 6d. (Bridewell Hse., Bridewell Pl., E.C. 4) SPORTSMAN, Feb. '18",,,,Feb. '18,
"Luxury duty-Explan. statement on French tax on luxuries. id. H.M. STATIONERY OFF., May '18",,,Luxury duty-Explan,H.M. STATIONERY OFF.,,,"Luxury duty-Explan. statement on French tax on luxuries. id. H.M. STATIONERY OFF., May '18",,,,May '18,
"Luxury duty-Report fr. Select Ctte., w. pro- ceedings, &c. 6d. H.M. STATIONERY OFT., Aug. '18",,,Luxury duty-Report fr,H.M. STATIONERY OFT.,6d.,,"Luxury duty-Report fr. Select Ctte., w. pro- ceedings, &c. 6d. H.M. STATIONERY OFT., Aug. '18",,,,Aug. '18,
"M. J. See J. (M.) M. R. E. See E. (M. R.) “ M. S.” See S. (M.) McAlerney (John)-The Magic cup and other poems. 73 x 5, pp. 24, 1s. (Ulverston : 7, Market St.) HUME KITCHIN, Oct. '18",,,M. J. See J. (M.) M. R. E. See E. (M. R.) “ M. S.” See S. (M.) McAlerney (John)-The Magic cup and other poems,HUME KITCHIN,1s.,,"M. J. See J. (M.) M. R. E. See E. (M. R.) “ M. S.” See S. (M.) McAlerney (John)-The Magic cup and other poems. 73 x 5, pp. 24, Is. (Ulverston : 7, Market St.) HUME KITCHIN, Oct. '18",,,,Oct. '18,
"Machine gun transport work on active service. By an Officer of the Machine Gun Corps. 18mo. 51 X 4, pp. 60, swd. is, net GALE & P., Jan. '18",,,Machine gun transport work on active service,GALE & P.,,18mo.,"Machine gun transport work on active service. By an Officer of the Machine Gun Corps. 18mo. 51 X 4, pp. 60, swd. is, net GALE & P., Jan. '18",,,,Jan. '18,
"Manchester Diocesan directory and churchman's almanack, 1918. Cr. 8vo. 71 X 5, pp. 423, (s. 6d. net ..SHERRATT & H., Feb. '18",,,Manchester Diocesan directory and churchman's almanack,SHERRATT & H.,6d.,8vo.,"Manchester Diocesan directory and churchman's almanack, 1918. Cr. 8vo. 71 X 5, pp. 423, (s. 6d. net ..SHERRATT & H., Feb. '18",,,,Feb. '18,net
"Manchester Egyptian and Oriental Society- Journal, 1916-1917. 8vo. 98x61, pp. 74, 58. net MANCHESTER UNIV. PR., Jan. '18",,,Manchester Egyptian and Oriental Society- Journal,MANCHESTER UNIV. PR.,,8vo.,"Manchester Egyptian and Oriental Society- Journal, 1916-1917. 8vo. 98x61, pp. 74, 58. net MANCHESTER UNIV. PR., Jan. '18",,,,Jan. '18,
